Samples	CBSX__TIL10__B.cells	CBSX__TIL10__Macrophages.M1	CBSX__TIL10__Macrophages.M2	CBSX__TIL10__Monocytes	CBSX__TIL10__Neutrophils	CBSX__TIL10__NK.cells	CBSX__TIL10__T.cells.CD4	CBSX__TIL10__T.cells.CD8	CBSX__TIL10__Tregs	CBSX__TIL10__Dendritic.cells
IMMU-BC2-0223-FIXT-01	0	0.1382613041527683	0.20414030913427897	0	0	0	0.5886299111744072	0.0689684755385456	0	0
IMMU-BC2-0223-FIXT-02	0	0.14177972934030433	0	0	0	0	0.3901667472985502	0.38600682692122457	0	0.08204669643992088
IMMU-BC2-0225-FIXT-01	0.01541372668606775	0.1787468434103043	0	0	0	0	0.069794720696384	0.2951518649253207	0.15488045961810115	0.2860123846638222
IMMU-BC2-0228-FIXT-01	0	0.10140343022487026	0	0	0	0	0.0565629473597242	0.27815698922966214	0.3076532647775207	0.25622336840822263
IMMU-BC2-0229-FIXT-01	4.6124789993101e-4	0.11113967120430152	0	0	0	0	0.3539342387170435	0.34678956873096184	0	0.1876752734477621
IMMU-BC2-0232-FIXT-01	0	0.10220824752522356	0	0	0	0	0.26605947321622225	0.1804505208386643	0.1898742184595464	0.26140753996034355
IMMU-BC2-0245-FIXT-01	0	0.20752634366529493	0	0	0	0	0	0.17745392452365397	0.01985533772668399	0.5951643940843672
IMMU-BC2-0252-FIXT-01	0	0.12040596510630674	0	0	0	0	0	0.09491026056571147	0.38506032728238127	0.3996234470456004
IMMU-BC2-0254-FIXT-01	0	0.16616301417246682	0.08925379708337997	0	0	0	0.27024503787926907	0.05644716847854118	0.2587779065148576	0.15911307587148543
IMMU-BC2-0260-FIXT-01	0	0	0	0	0	0	0.5396436158880946	0.26885862187062326	0	0.19149776224128215
IMMU-BC2-0261-FIXT-01	0.04838170568515062	0.37554747319896686	0	0	0	0	0	0.2895065467088994	0.2727320764949557	0.01383219791202741
IMMU-BC2-0265-FIXT-01	0	0	0.18857996400255647	0	0	0	0.44479022442719385	0.2608475720733706	0	0.10578223949687908
IMMU-BC2-0277-FIXT-01	0.00373410346395086	0.11569442728667576	0	0	0	0	0	0.1582212217448348	0.20527121048912264	0.5170790370154159
IMMU-BC2-0279-FIXT-01	0	0.15756870785251173	0	0	0	0	0.7679152015590567	0	0	0.07451609058843175
IMMU-BC2-0282-FIXT-01	0	0.3703518517121114	0	0	0	0	0	0.311005033092457	0.23742571795426584	0.0812173972411659
IMMU-BC2-0283-FIXT-01	0	0.09559733089652364	0	0	0	0	0	0.4417629635400221	0.11362213554881448	0.34901757001463984
IMMU-BC2-0283-FIXT-02	0	0.5198219846798285	0	0.05376599595831878	0	0	0	0.16212898013521768	0.26428303922663504	0
IMMU-BC2-0285-FIXT-01	0	0.02287787289549846	0.4692609894214016	0.087677164675609	0	0	0	0	0.42018397300749105	0
IMMU-BC2-0288-FIXT-01	0	0	0.07933013085592287	0	0	0	0.02114878836508154	0.7137676496152285	0	0.185753431163767
IMMU-BC2-0290-FIXT-01	0.02629339236455227	0.1985625836644206	0	0	0	0	0.3213683596758974	0.12625070647567077	0	0.327524957819459
IMMU-BC2-0298-FIXT-01	0.10353068248893404	0	0	0.2650512897392053	0.13065397126677478	0	0	0.16088386166505464	0.33988019484003124	0
IMMU-BC2-0309-FIXT-01	0	0.2598785243673825	0	0	0	0	0.5228978645590373	0	0	0.21722361107358024
IMMU-BC2-0312-FIXT-01	0	0	0.01234439008391991	0	0	0	0.3235866901630628	0.02625381222441382	0	0.6378151075286035
IMMU-BC2-0316-FIXT-01	0	0	0	0	0	0	0.2739967336822912	0.5460629234501228	0	0.17994034286758612
IMMU-BC2-0333-FIXT-01	0	0.2860157976234216	0	0	0	0	0.22739805138445807	0.27941610600665534	0	0.20717004498546493
IMMU-BC2-0339-FIXT-01	0	0.1219121188116892	0	0	0	0	0	0.3457167709622781	0.42333328651395186	0.10903782371208082
IMMU-BC2-0355-FIXT-01	0	0.04522081112103479	0	0	0	0	0.3955431408449306	0.3289321159604566	0	0.230303932073578
IMMU-BC2-0362-FIXT-01	0	0.06096504571644524	0.07388459542046526	0	0	0	0	0.3190590486292786	0.05637096318349893	0.489720347050312
IMMU-BC2-0371-FIXT-01	0	0.24831636218183545	0	0	0	0	0.18215221472025545	0.36920114887603	0	0.20033027422187913
IMMU-BC2-0372-FIXT-01	0	0.292913000354672	0	0	0	0	0	0.1965257768507629	0.17653089737638933	0.33403032541817573
IMMU-BC2-0374-FIXT-01	0	0.30298244668054386	0.03257599226077137	0.215593988332609	0	0	0	0.42704793139072794	0.02179964133534782	0
IMMU-BC2-0374-FIXT-02	0	0.04857978319404738	0	0	0	0	0.4072018934233894	0.29144924293565755	0	0.2527690804469057
IMMU-BC2-0377-FIXT-01	0	0	0.02809087938575093	0.05581860849935898	0	0	0.9160905121148901	0	0	0
IMMU-BC2-0380-FIXT-01	0	0.19622900759141124	0.06113144027365806	0	0	0	0.19093872627579747	0.2624914682047461	0	0.28920935765438704
IMMU-BC2-0387-FIXT-01	0	0.06384917831564388	0	0	0	0	0	0.36546628750321286	0.05111002493066283	0.5195745092504804
IMMU-BC2-0391-FIXT-01	0	0.09962776931476836	0	0	0	0	0.22712601994719145	0.38881660440290183	0	0.2844296063351384
IMMU-BC2-0392-FIXT-01	0	0	0.02085751308347834	0	0	0	0	0.701289382138254	0.2665847697234212	0.01126833505484639
IMMU-BC2-0402-FIXT-01	0	0	0	0	0	0	0	0.6837373992298141	0.1108341940107196	0.20542840675946628
IMMU-BC2-0403-FIXT-01	0	0.05312148445898486	0	0	0	0	0.47536712915778456	0.15271580928987794	0	0.31879557709335254
IMMU-BC2-0404-FIXT-01	0	0.03304229914490337	0.02677752486647753	0	0	0	0.6876075393141777	0.02664804037727949	0	0.2259245962971619
IMMU-BC2-0405-FIXT-01	0.01792571901073532	0.10728295156640448	0	0	0	0	0	0.3476839483206728	0.3924254055104387	0.13468197559174863
IMMU-BC2-0409-FIXT-01	0	0.17558224122865118	0	0	0	0	0	0.22973882152416383	0.46049449114164337	0.13418444610554153
IMMU-BC2-0414-FIXT-01	0.07817751538992622	0.2446916187359878	0	0	0	0	0	0.20217851003506265	0.27225116418173945	0.2027011916572838
IMMU-BC2-0430-FIXT-01	0	0.20770020294933408	0	0	0	0	0.4369671587317851	0.2008260288293024	0	0.15450660948957834
IMMU-BC2-0538-FIXT-01	0.08160513888293444	0.10787048522657253	0	0	0	0	0	0.2244515216977268	0.29191556178613476	0.2941572924066315
IMMU-BC2-0546-FIXT-02	0	0.2612663703147054	0	0	0	0	0.37440924452317387	0.12850731445299363	0	0.2358170707091271
IMMU-BC2-0744-FIXT-01	0	0.07409491116666943	0	0.01746172376289559	0	0	0.8897831162693179	0.01866024880111714	0	0
IMMU-BC2-0748-FIXT-01	0	0.02301388944355698	0	0	0	0	0.5088770658961708	0.46810904466027226	0	0
IMMU-BC2-0752-FIXT-01	0	0.04072942473307852	0	0	0.00213421312641965	0	0	0.40995201089360206	0.07850559755404127	0.4686787536928584
IMMU-BC2-0753-FIXT-01	0.01593662313489072	0.19063487301793	0.10348472440201466	0	0.00769184209866495	0.00528209045652158	0.18835297189709677	0.16768839767938656	0.24363948026590104	0.0772889970475937
IMMU-BC2-0755-FIXT-01	0	0.17078537661817128	0	0	0	0	0	0.32156552461954707	0.14037461840411192	0.3672744803581698
IMMU-BC2-0756-FIXT-01	0	0.16189709365110294	0	0	0.00216581845769076	0	0	0.21120694253005615	0.01870837539821852	0.6060217699629317
IMMU-BC2-0764-FIXT-01	0	0.5930218222691965	0	0	0	0	0	0	0	0.4069781777308036
IMMU-BC2-0775-FIXT-01	0	0.01636785324084999	0	0	0	0	0	0.4973790062225003	0.19531874471300467	0.29093439582364494
IMMU-BC2-0776-FIXT-01	0	0.10153509998599988	0	0	0	0	0	0.5617389295862283	0.15760213588237035	0.17912383454540157
IMMU-BC2-0776-FIXT-02	0	0.4637341097838909	0	0.08535693435585608	0	0	0.3071265637093086	0.1437823921509444	0	0
IMMU-BC2-0777-FIXT-01	0	0.09756565366167148	0	0	0	0	0.32883121352048933	0.379719295317807	0	0.19388383750003216
IMMU-BC2-0778-FIXT-01	0	0.1224763970553702	0	0	0.0021086105916415	0	0	0.4880716226358695	0.05715281506859051	0.3301905546485283
IMMU-BC2-0781-FIXT-01	0	0.24698425671993704	0	0	0	0	0.5733156586920841	0	0	0.17970008458797884
IMMU-BC2-0784-FIXT-01	0	0.36246765514634266	0	0	0.00786517064352274	0	0.0563679499005809	0.02343123491888032	0.06576958118552838	0.48409840820514494
IMMU-BC2-0785-FIXT-01	0	0.12501606310200927	0	0	0	0	0.697899156501083	0.06627859037390897	0	0.11080619002299875
IMMU-BC2-0792-FIXT-01	0	0.2720821237853886	0	0	0	0	0.15308595611594572	0.08444246806970286	0.0804539459964101	0.4099355060325528
IMMU-BC2-0794-FIXT-01	0	0.2585729211914881	0	3.3413457263924e-4	0	0	0.7410929442358727	0	0	0
IMMU-BC2-0797-FIXT-01	0	0.4719114745774519	0	0	0	0	0.12974289053711455	0.07175791066879392	0.10244041005329071	0.2241473141633488
IMMU-BC2-0801-FIXT-01	0	0.19617628988229696	0	0	0	0	0.04431888178308534	0.4001491319555144	0.07875847792798481	0.2805972184511184
IMMU-BC2-0804-FIXT-01	0.00781613684637897	0.08619408728772637	0	0	0	0	0	0.2531792548806074	0.40088311844503766	0.2519274025402496
IMMU-BC2-0805-FIXT-01	0	0.04585647073856064	0	0	0	0	0	0.5540579524600615	0.18979452189994303	0.21029105490143488
IMMU-BC2-0812-FIXT-01	0.01098616553485734	0.15967638978948895	0	0	0	0	0	0.6441606376767716	0.02877420898087076	0.15640259801801135
IMMU-BC2-0813-FIXT-01	0	0.06720803298741469	0	0	0	0	0	0.22503917489535025	0.1474483713453923	0.5603044207718427
IMMU-BC2-0815-FIXT-01	0.03549880606000137	0.0908100522303187	0	0	0	0	0	0.5476487863825555	0.1921400948425961	0.13390226048452836
IMMU-BC2-0815-FIXT-01	0	0.24080393744783735	0.18002914331063177	0	0	0	0	0.3424794584597749	0.04596393135831884	0.19072352942343715
IMMU-BC2-0829-FIXT-01	0	0	0	0	0	0	0.7826723818188712	0.08736347479912064	0	0.12996414338200812
IMMU-BC2-0832-FIXT-01	0	0.12386092161594206	0	0	0	0	0	0.16312792982645752	0.06565889938623302	0.6473522491713675
IMMU-BC2-0834-FIXT-01	0	0.15973074841732643	0	0	0	0	0.6134000408409925	0.2268692107416811	0	0
IMMU-BC2-0842-FIXT-01	0	0.16124467803990736	0	0	0	0	0.45888474002421153	0.00999201395476571	0	0.36987856798111546
IMMU-BC2-0843-FIXT-02	0	0.08766445711213389	0.04690376995119016	0	0	0	0.11917804782517873	0.2298771947988164	0	0.5163765303126808
IMMU-BC2-0844-FIXT-02	0.09418527181910108	0	0	0	0	0	0.248792142605177	0.47272160296563615	0.03447541347638239	0.1498255691337034
IMMU-BC2-0845-FIXT-01	0	0	0	0	0	0	0	0.7809956961075609	0	0.21900430389243905
IMMU-BC2-0856-FIXT-01	0	0.17009282419919078	0	0	0	0	0.554565585840454	0.04244152025261874	0	0.23290006970773652
IMMU-BC2-0862-FIXT-01	0	0.02321039593792816	0	0	0	0	0.1875581148866952	0.4116122633041914	0	0.3776192258711853
IMMU-BC2-0876-FIXT-01	0.00859634877290149	0.098770208489664	0	0	0	0	0	0.41737023731923306	0.13134652513128864	0.3439166802869127
IMMU-BC2-0878-FIXT-01	0	0.3172463094881944	0	0	0	0	0	0.39705852711820006	0.16928498973610764	0.11641017365749788
IMMU-BC2-0879-FIXT-01	0	0.22936764010419275	0	0	0	0	0.19874098958082104	0.20089329495574212	0.05446554023412337	0.3165325351251207
IMMU-BC2-0880-FIXT-01	0.01960122749777039	0.16293281414659547	0	0	0	0	0	0.10528019785556296	0.46984456240722944	0.24234119809284163
IMMU-BC2-0881-FIXT-01	0	0.23408930874600375	0	0	0	0	0	0.24151894245056385	0	0.5243917488034324
IMMU-BC2-0885-FIXT-01	0	0.18701463841001795	0	0	0	0	0.6242300613349622	0.02716995286107547	0	0.16158534739394437
IMMU-BC2-0891-FIXT-01	0	0.2219441074069652	0	0	0	0.00581171352992741	0	0.09967545459918792	0.6513369453363236	0.02123177912759586
IMMU-BC2-0898-FIXT-01	0	0.03440947092324022	0	0	0	0	0.02412075149923727	0.3474577186280227	0.081831987265812145	0.5121800716836876
IMMU-BC2-0900-FIXT-02	0.12587432653853536	0.13740909887612632	0.04229274251156936	0	0	0	0	0.30937807508015824	0.25998968144001744	0.1250560755535932
IMMU-BC2-0925-FIXT-01	0	0	0	0	0	0	0.393769192531123	0.3893423964372768	0	0.21688841103160017
IMMU-BC2-0928-FIXT-01	0.00585578021737892	0.00895540390540109	0.05600323327615767	0	0	0	0.4270572391698959	0.313696409264797	0	0.18843193416636927
IMMU-BC2-0930-FIXT-01	7.836569233631e-5	0.1050670490094816	0	0	0.00297824674749713	0.05883853446402625	0.02971368163256272	0.04379130622379408	0.12565257589659154	0.6338802403337103
IMMU-BC2-0931-FIXT-01	0	0.01180483256337265	0.04751115626783815	0	0	0	0.5347448259140809	0	0	0.4059391852547082
IMMU-BC2-0931-FIXT-02	0	0	0	0.07057823400923749	0	0	0.8440039213849442	0.06351220730096992	0	0.02190563730484827
IMMU-BC2-0936-FIXT-01	0	0	0	0	0	0	0.9228436464789713	0.00139834492090605	0	0.07575800860012266
IMMU-BC2-0946-FIXT-01	0.00336788488685301	0.29211443878999765	0	0	0	0	0.17465975039501622	0.03856253275283959	0.01619143725174591	0.4751039559235477
IMMU-BC2-1000-FIXT-01	0	0.14234595880615555	0	0	0	0	0	0.194933936489972	0.3859867920344336	0.2767333126694389
IMMU-BC2-1002-FIXT-01	0	0.1597834433482663	0	0	0	0	0.4354829194987084	0.339579466603225	0	0.06515417054980019
IMMU-BC2-1003-FIXT-01	0	0.1682318653518843	0	0	3.2518459143101e-4	0	0	0.35043393531132194	0.1085543301571288	0.372454684588234
IMMU-BC2-1004-FIXT-01	0	0.2689428515043198	0	0.0924532749196662	0.02929311572201208	0	0	0.4217069216325775	0.18760383622142449	0
IMMU-BC2-1006-FIXT-01	0	0.06984196067109415	0.00767828752254337	0	0	0	0	0	0.7593483265744342	0.1631314252319282
IMMU-BC2-1007-FIXT-01	0	0.32390174810145905	0	0.15956371905983077	0	0	0	0.09291224247599918	0.423622290362711	0
IMMU-BC2-1016-FIXT-01	0.00227252825163127	0.52696828586842	0	0	0	0.01620800587698864	0.27645833522253166	0.1339619862409009	0	0.04413085853952752
IMMU-BC2-1020-FIXT-01	0	0	0.06565751672978482	0	0	0	0.8701281164692317	0	0	0.06421436680098352
IMMU-BC2-1022-FIXT-01	0	0	0	0	0	0	0.5458129435249193	0.37946197009256666	0	0.07472508638251399
IMMU-BC2-1023-FIXT-01	0	0.16097238463056718	0	0	0	0	0.03705699649620536	0.4979804439728904	0.01582512915779769	0.2881650457425393
IMMU-BC2-1025-FIXT-01	0.03277798964332913	0.08857113425779438	0	0	0	0	0	0.2004736033859716	0.2847154796775606	0.39346179303534434
IMMU-BC2-1026-FIXT-01	0.03526283605120603	0	0.11286012484298052	0	0	0	0.15023480416415122	0.4883041539856768	0.02413926989326343	0.18919881106272193
IMMU-BC2-1031-FIXT-01	0	0	0	0	0	0	0.7152604541849421	0.25489550529639804	0.0298440405186597	0
IMMU-BC2-1035-FIXT-01	0	0	0	0	0.00626287363930743	0	0.275141766260025	0.33191902751276015	0.14120974891202442	0.2454665836758829
IMMU-BC2-1036-FIXT-01	0	0.2803590153721374	0	0	0	0	0.7019351762247813	0	0	0.01770580840308123
IMMU-BC2-1047-FIXT-01	0	0	0	0	0	0	0.1221180923944031	0.4256073006389072	0	0.4522746069666896
IMMU-BC2-1050-FIXT-01	0	0	0	0	0	0	0	0	0.5521791082026523	0.44782089179734785
IMMU-BC2-1053-FIXT-01	0	0.041206305782469	0	0	0	0	0.5291078748289402	0.22832089503947095	0.02553998463572199	0.17582493971339777
IMMU-BC2-1075-FIXT-01	0	0.1123346449857418	0	0	0	0	0	0.05589644425269334	0.358497737539576	0.47327117322198897
IMMU-BC2-1096-FIXT-01	0	0.3403143820809829	0	0	0.00192398003829872	0	0.18716210307294817	0.45761940256295675	0	0.01298013224481355
