Mixture	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells	P-value	Correlation	RMSE
IMMU-BC2-0118-FIXT-01	0.46754482314540119	0.00000000000000000	0.45288232514610655	0.05875489999869289	0.00000000000000000	0.02024039378538908	0.00000000000000000	0.00057755792441018	0.00000000000000000	0.02493379080000122	1.07039109009492850
IMMU-BC2-0118-FIXT-02	0.14020389938589040	0.00000000000000000	0.63229673134620545	0.00000000000000000	0.00911875196960816	0.20436527272711941	0.01401534457117653	0.00000000000000000	0.00000000000000000	0.06272583989825307	1.13796278595734157
IMMU-BC2-0132-FIXT-01	0.00000000000000000	0.01313986884256696	0.93835509769291847	0.00000000000000000	0.00000000000000000	0.04389410936574596	0.00461092409876864	0.00000000000000000	0.00000000000000000	0.04209764440565998	1.15514426556275662
IMMU-BC2-0140-FIXT-01	0.00000000000000000	0.00069174615974385	0.68939840033715394	0.00000000000000000	0.06931123389480032	0.10187860277016689	0.11922776109779529	0.01949225574033981	0.00000000000000000	0.03528791917544461	1.11091498282435874
IMMU-BC2-0140-FIXT-03	0.00000000000000000	0.00164030642830349	0.68914372205257846	0.00000000000000000	0.01159758692556081	0.18051831531442569	0.11710006927913151	0.00000000000000000	0.00000000000000000	0.11763944200562704	1.10302310487744371
IMMU-BC2-0145-FIXT-01	0.06884589059154177	0.03003241916743815	0.74173108091552786	0.01349923861168440	0.00000000000000000	0.09076007699382495	0.00000000000000000	0.05513129371998296	0.00000000000000000	0.04071444703478045	1.12147499296438191
IMMU-BC2-0151-FIXT-01	0.32664370913134688	0.00107810452866495	0.61353141939327516	0.00000000000000000	0.00000000000000000	0.03129949066201174	0.00000000000000000	0.02744727628470126	0.00000000000000000	0.03676335135910697	1.08616887882235669
IMMU-BC2-0159-FIXT-02	0.00000000000000000	0.04129765735532927	0.35081983672725403	0.00000000000000000	0.00555233945987994	0.08336341147653704	0.20950083781908485	0.30946591716191491	0.00000000000000000	0.02162169331127790	1.13857342593692890
IMMU-BC2-0163-FIXT-01	0.37724587037517698	0.00355263580098749	0.54533042156537570	0.00000000000000000	0.00000000000000000	0.07312879254547437	0.00000000000000000	0.00074227971298548	0.00000000000000000	0.01523490637889305	1.09220772219584727
IMMU-BC2-0166-FIXT-01	0.28186073598990680	0.00000000000000000	0.60940597959332465	0.00000000000000000	0.00294033591179368	0.02351048733994041	0.08228246116503439	0.00000000000000000	0.00000000000000000	0.05334093831259713	1.07281106062887610
IMMU-BC2-0167-FIXT-01	0.00000000000000000	0.00000000000000000	0.69511286111180681	0.00000000000000000	0.00000000000000000	0.23169502354125310	0.07319211534694017	0.00000000000000000	0.00000000000000000	0.04891328266910631	1.17658272278808296
IMMU-BC2-0172-FIXT-01	0.00000000000000000	0.00000000000000000	0.57321055375766439	0.00000000000000000	0.03515329896816162	0.23260846131367510	0.15098087640325739	0.00804680955724140	0.00000000000000000	0.01833471918614227	1.17554083398127585
IMMU-BC2-0197-FIXT-02	0.00000000000000000	0.00000000000000000	0.39065141175484880	0.21648873959676990	0.00000000000000000	0.28045626121123490	0.00000000000000000	0.11240358743714644	0.00000000000000000	0.04278608197950487	1.23219850373443895
IMMU-BC2-0202-FIXT-01	0.02833925059969884	0.00793225395449969	0.81648960332477039	0.00000000000000000	0.00000000000000000	0.07897599051590755	0.04141536207897478	0.02684753952614869	0.00000000000000000	0.05802960413724724	1.12207294194985696
IMMU-BC2-0210-FIXT-01	0.00000000000000000	0.00000000000000000	0.37784678404323707	0.00000000000000000	0.01856524790017386	0.15222016674793132	0.18684633099014675	0.26452147031851092	0.00000000000000000	0.02525513026688689	1.17580622222826880
IMMU-BC2-0211-FIXT-01	0.00000000000000000	0.00000000000000000	0.64441107211521931	0.04668191690242401	0.06193073794686529	0.22854074678757577	0.00000000000000000	0.01843552624791560	0.00000000000000000	0.02997818867994256	1.18250189849581822
IMMU-BC2-0215-FIXT-01	0.01095119733481225	0.00038870142767627	0.66168208289587860	0.00000000000000000	0.00000000000000000	0.17200824721071600	0.13262368529771676	0.02234608583320021	0.00000000000000000	0.06987163941669967	1.12287220753316008
IMMU-BC2-0217-FIXT-02	0.00000000000000000	0.01037172219329489	0.69227516262506950	0.00000000000000000	0.02462370202351935	0.12356712196400337	0.14514192382051835	0.00402036737359442	0.00000000000000000	0.12865645846068630	1.07192919777438411
IMMU-BC2-0218-FIXT-01	0.35713214692723316	0.00917571896601156	0.46939411783317975	0.00000000000000000	0.00000000000000000	0.03759935250544848	0.00000000000000000	0.12669866376812705	0.00000000000000000	0.00139352835695994	1.08733157034231565
IMMU-BC2-0218-FIXT-02	0.14554491380191642	0.01249673813558290	0.57357100569677455	0.01669992936245409	0.00000000000000000	0.14035257800009385	0.00000000000000000	0.11133483500317830	0.00000000000000000	0.00936132430334518	1.14077111701883394
IMMU-BC2-0223-FIXT-01	0.10398658695966378	0.00226837365270650	0.76255337266108780	0.00000000000000000	0.00303341307310744	0.06504631873081651	0.06311193492261791	0.00000000000000000	0.00000000000000000	0.08774633903254832	1.08938776974377283
IMMU-BC2-0223-FIXT-02	0.14588846640815431	0.00519245231255968	0.78416539790178930	0.00000000000000000	0.00000000000000000	0.05267157301490134	0.01208211036259529	0.00000000000000000	0.00000000000000000	0.18809543212369362	1.04327988416132889
IMMU-BC2-0225-FIXT-01	0.00000000000000000	0.00000000000000000	0.52783811395703084	0.00000000000000000	0.00000000000000000	0.35900221095349938	0.11315967508946975	0.00000000000000000	0.00000000000000000	0.00949200239125747	1.29804478335405138
IMMU-BC2-0228-FIXT-01	0.04159773059098809	0.00981045784155966	0.75551825077252710	0.00000000000000000	0.00000000000000000	0.08555894146832926	0.10751461932659594	0.00000000000000000	0.00000000000000000	0.02051003724120534	1.12409677317775092
IMMU-BC2-0229-FIXT-01	0.05160201653984246	0.01523939296128332	0.75776089566581228	0.00000000000000000	0.00000000000000000	0.08126891993064365	0.08972974615626067	0.00439902874615759	0.00000000000000000	0.01033149171559694	1.12895120190223475
IMMU-BC2-0232-FIXT-01	0.00000000000000000	0.00000000000000000	0.66608972743906159	0.00000000000000000	0.04480570245544914	0.09045047042805979	0.16268479729750923	0.03596930237992031	0.00000000000000000	0.04861488212715816	1.09750336750261290
IMMU-BC2-0245-FIXT-01	0.11657749917248679	0.00603213106054077	0.83986508951466499	0.00000000000000000	0.00000000000000000	0.03402555210242204	0.00031059472519471	0.00318913342469063	0.00000000000000000	0.03014227816364422	1.13380586404912465
IMMU-BC2-0252-FIXT-01	0.00000000000000000	0.00000000000000000	0.38583317344104584	0.00000000000000000	0.03110167416970606	0.36929211459423267	0.16702531346460062	0.04674772433041479	0.00000000000000000	0.01800555219276558	1.31323358354849073
IMMU-BC2-0254-FIXT-01	0.18242692815383868	0.00000000000000000	0.59203788244399480	0.00000000000000000	0.00393958104990646	0.07156944256384420	0.05889975908425207	0.09112640670416385	0.00000000000000000	0.00330534999436115	1.10574788544634606
