Mixture	B	CD4	CD8CD226negNoAct	CD8CD226negPostAct	CD8CD226plusNoAct	CD8CD226plusPostAct	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
LUNG-NSCLC2-0583	0.17983098982335927	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14785846147349924	0.16157578249069240	0.29560757586548558	0.11248866874469403	0.08696878453525410	0.01566973706701533	0.00000000000000000	0.00000000000000000	0.43424059201481141	0.90070590959958641
LUNG-NSCLC2-0584	0.28585493085207458	0.03638461652988571	0.00000000000000000	0.00000000000000000	0.06403213027067209	0.09950227129900564	0.26867358796050556	0.11978712302236884	0.09060458826167872	0.03516075180380876	0.00000000000000000	0.00000000000000000	0.28830042149244572	0.96591522919819117
LUNG-NSCLC2-0585	0.19203532512827798	0.10180489564960381	0.00000000000000000	0.00000000000000000	0.04567063498741726	0.11770926123743691	0.28105974243928972	0.15496266599221969	0.09214817484406432	0.01460929972169026	0.00000000000000000	0.00000000000000000	0.27520731925021746	0.97173641422161039
LUNG-NSCLC2-0587	0.18870424332896865	0.00000000000000000	0.00105765011659723	0.00000000000000000	0.06690151276595899	0.15744947056813005	0.29189345420714308	0.14510498588601925	0.11567437383512323	0.03321430929205939	0.00000000000000000	0.00000000000000000	0.54371919531819912	0.89498608224626719
LUNG-NSCLC2-0588	0.07291791511443090	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07309803857244475	0.06688071674670498	0.25491163658430088	0.27594996993411897	0.11029678378618225	0.14594493926181729	0.00000000000000000	0.00000000000000000	0.18349182892646052	0.98756981699411517
LUNG-NSCLC2-0590	0.16495349614946297	0.13959039650660487	0.00000000000000000	0.00000000000000000	0.08145817995145090	0.16167374196670709	0.21206814409877381	0.17284274213665943	0.06741329919034089	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.52289092708118046	0.88982080847295053
LUNG-NSCLC2-0592	0.21712999387018816	0.01915860078580475	0.00000000000000000	0.00000000000000000	0.05511237657909222	0.06013452993239870	0.31572846128388043	0.24016062195660501	0.08651792581492061	0.00605748977711005	0.00000000000000000	0.00000000000000000	0.26083359149005875	0.97690737686172902
LUNG-NSCLC2-0593	0.27753539179693809	0.07050896992385457	0.00000000000000000	0.00000000000000000	0.11666217011746380	0.06903850766918451	0.28116324329545167	0.07661038641908080	0.10115905485409263	0.00732227592393387	0.00000000000000000	0.00000000000000000	0.28729521477709130	0.95974570218902189
LUNG-NSCLC2-0595	0.19187365158532177	0.23649855872412823	0.00890376663442498	0.00000000000000000	0.05676659984026611	0.06612482315683400	0.18595701314681179	0.19059645963449340	0.06327912727771982	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.60861917063663262	0.90375407873365821
LUNG-NSCLC2-0596	0.16035026987599635	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06481233646608371	0.11201364239001009	0.29263403448637049	0.13702012811277234	0.13461881675812734	0.09855077191063974	0.00000000000000000	0.00000000000000000	0.32642295293953971	0.95678704964000083
LUNG-NSCLC2-0599	0.14302802468363304	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05900226489579120	0.05069440126871560	0.28605690983496612	0.28251644229843698	0.13198071489447538	0.04672124212398172	0.00000000000000000	0.00000000000000000	0.24106770456633017	0.97995675356499756
LUNG-NSCLC2-0602	0.08966571616311025	0.00000000000000000	0.05127312448926444	0.00000000000000000	0.00000000000000000	0.05363894249610261	0.42240456514446545	0.21040665289848251	0.09091406360683556	0.08169693520173930	0.00000000000000000	0.00000000000000000	0.26754722542022802	0.97810107536687407
LUNG-NSCLC2-0603	0.21864608635017213	0.12551580960370481	0.01963083379615524	0.00000000000000000	0.02987986293766332	0.15949065818798611	0.23441190857211003	0.13400146964353082	0.07227210056685712	0.00615127034182030	0.00000000000000000	0.00000000000000000	0.43458019893337912	0.93243920580367323
LUNG-NSCLC2-0607	0.15773082705885144	0.16230161466701887	0.00000000000000000	0.00000000000000000	0.11035863913846065	0.14975075345090169	0.17799732159844367	0.14760797791769398	0.07765719685524630	0.01659566931338335	0.00000000000000000	0.00000000000000000	0.33501138714303419	0.94296927341508263
LUNG-NSCLC2-0608	0.20615459125829760	0.25014746406528132	0.00000000000000000	0.00000000000000000	0.07665212325555126	0.08468044996527435	0.14708130906366110	0.12406363467910664	0.09382877635536932	0.01739165135745835	0.00000000000000000	0.00000000000000000	0.61170533103132174	0.88623408833308737
LUNG-NSCLC2-0610	0.18725443333672159	0.11591076488942585	0.00000000000000000	0.00000000000000000	0.06715817271089905	0.09789051056268833	0.19457562524956745	0.16856810439731787	0.10239020469345665	0.06625218415992314	0.00000000000000000	0.00000000000000000	0.42295235905828832	0.93598571532375019
LUNG-NSCLC2-0611	0.15094443420325332	0.04928784510056690	0.00000000000000000	0.00000000000000000	0.07259231597307124	0.10186975220896580	0.26827358031036430	0.21174139536180717	0.08567611627290055	0.05961456056907061	0.00000000000000000	0.00000000000000000	0.36172422988027803	0.94700810899083843
LUNG-NSCLC2-0612	0.20311531842586850	0.06849936274419684	0.00000000000000000	0.00000000000000000	0.13166110860712851	0.18747816257793359	0.21018799555453660	0.08811720908064659	0.11094084300968941	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.42450844933811399	0.90567497042420486
LUNG-NSCLC2-0613	0.16345702627271130	0.03455939061882592	0.02066222009330499	0.00000000000000000	0.04303867757150683	0.19170111502942766	0.31555142372748762	0.12131121692782224	0.09096558479819392	0.01875334496071961	0.00000000000000000	0.00000000000000000	0.48954286667436275	0.90548596817174676
LUNG-NSCLC2-0614	0.19141401532094762	0.03984487970396464	0.00000000000000000	0.00000000000000000	0.06810566910937045	0.09888615342155729	0.26596547647092605	0.14621988449751638	0.14370899137050586	0.04585493010521154	0.00000000000000000	0.00000000000000000	0.26795202839875143	0.96937849294225797
LUNG-NSCLC2-0617	0.16991692214463106	0.01663978310739885	0.00000000000000000	0.00000000000000000	0.12471700643229444	0.17163906157790454	0.24951413263307973	0.15810104666998434	0.10043019819662785	0.00904184923807924	0.00000000000000000	0.00000000000000000	0.49375894373125112	0.87876407783049870
LUNG-NSCLC2-0622	0.19339008277034841	0.19039093368057580	0.00000000000000000	0.00000000000000000	0.03931033107869542	0.09568252738653114	0.21853541217511757	0.17781451434377393	0.08215829878897769	0.00271789977597996	0.00000000000000000	0.00000000000000000	0.48524583142316835	0.94299844042995196
LUNG-NSCLC2-0623	0.15871563466049482	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11730760796284068	0.15366499741001743	0.26835325568452306	0.10566049527578078	0.12041522866204754	0.07588278034429567	0.00000000000000000	0.00000000000000000	0.40023766526901217	0.91885866230612334
LUNG-NSCLC2-0630	0.13855496076507517	0.14399545853460122	0.00000000000000000	0.00000000000000000	0.08071707156318528	0.12756133964571909	0.20451173319715230	0.13387853117841825	0.11164155274753434	0.05913935236831440	0.00000000000000000	0.00000000000000000	0.56830448434950198	0.88437840273456969
LUNG-NSCLC2-0631	0.18159098704647175	0.07626816112184664	0.00000000000000000	0.00000000000000000	0.07567406694545996	0.10188391086629435	0.27345440298064294	0.12337996548825424	0.13958147638672558	0.02816702916430436	0.00000000000000000	0.00000000000000000	0.36181793657286526	0.94573275244943122
LUNG-NSCLC2-0632	0.19571759572289185	0.01591577672261810	0.00000000000000000	0.00000000000000000	0.09563085402142209	0.17416629425791999	0.27416642300244248	0.15891028219891576	0.05957759805340844	0.02591517602038119	0.00000000000000000	0.00000000000000000	0.44146496355244669	0.90807838381552142
LUNG-NSCLC2-0633	0.24175277421995245	0.04567906697913121	0.00000000000000000	0.00000000000000000	0.05546925075477643	0.07737364021292807	0.29571652663453479	0.16111480472880466	0.09775509828036620	0.02513883818950619	0.00000000000000000	0.00000000000000000	0.34697164939690534	0.96023940414122555
LUNG-NSCLC2-0635	0.22525247186311559	0.17400119076270668	0.00000000000000000	0.00000000000000000	0.09237109185209734	0.12285710237206382	0.21061331968955355	0.09326960743406613	0.08163521602639702	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.43933099821513777	0.91532720643515686
LUNG-NSCLC2-0636	0.16657128107593680	0.00709508018671089	0.00000000000000000	0.00000000000000000	0.05778820183340035	0.06458247218729023	0.36552575886533906	0.11583383790926653	0.17952524193849062	0.04307812600356557	0.00000000000000000	0.00000000000000000	0.20936479807378883	0.98458917182460026
LUNG-NSCLC2-0641	0.22349683915334581	0.09310385237341619	0.00000000000000000	0.00000000000000000	0.04291092045899511	0.08009840556026020	0.31751943767865481	0.10008015093933173	0.12223001040742112	0.02056038342857495	0.00000000000000000	0.00000000000000000	0.21093513594477672	0.98605585974868448
LUNG-NSCLC2-0648	0.18258819800552908	0.07151060456633297	0.00000000000000000	0.00000000000000000	0.04284370106955079	0.07877607041872398	0.27444230639731754	0.13639904127708746	0.15856567015566381	0.05487440810979455	0.00000000000000000	0.00000000000000000	0.26669619014159929	0.97812456596509123
LUNG-NSCLC2-0652	0.20685108671383137	0.09776457476060511	0.03341385263011142	0.00000000000000000	0.00207926781680667	0.10381589033730264	0.17692310949820420	0.25639447040401564	0.06805903979905419	0.05469870804006870	0.00000000000000000	0.00000000000000000	0.37357559141656677	0.96170062672734047
LUNG-NSCLC2-0657	0.13221565487492010	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06354403386164603	0.03775604686223757	0.29116356364686935	0.30464179314512296	0.12107121981379679	0.04960768779540711	0.00000000000000000	0.00000000000000000	0.30533771575812813	0.96913811258724147
LUNG-NSCLC2-0660	0.18990433611023613	0.01359083885224612	0.00000000000000000	0.00000000000000000	0.09597276284883306	0.08629052145471257	0.31943730485300487	0.21661338742430103	0.05948698827632182	0.01870386018034441	0.00000000000000000	0.00000000000000000	0.38401925843728890	0.93456192599038157
LUNG-NSCLC2-0665	0.16087445573479026	0.07081323945229193	0.02556000096150027	0.00000000000000000	0.02518467311170201	0.09851409162225086	0.19148869637699240	0.30773297379118891	0.09906258659442119	0.02076928235486224	0.00000000000000000	0.00000000000000000	0.44756488951442969	0.94125690172454757
LUNG-NSCLC2-0672	0.18629983890002977	0.08532644924965105	0.00000000000000000	0.00000000000000000	0.05603263618918158	0.11581137429803032	0.25822241937516721	0.14320704616071001	0.11835281835514894	0.03674741747208117	0.00000000000000000	0.00000000000000000	0.40681245807029981	0.94267023396960470
LUNG-NSCLC2-0677	0.19684479130848145	0.12212756716446334	0.00520001468898885	0.00000000000000000	0.02361302330550052	0.18473246048062480	0.17847932312642367	0.10508202708684913	0.11227209039241566	0.06768547705154723	0.00396322539470522	0.00000000000000000	0.60796246879470250	0.90470838042207458
LUNG-NSCLC2-0678	0.22366644024629462	0.02046950357139064	0.00000000000000000	0.00000000000000000	0.08577257690902448	0.13316905049199948	0.30804531017404324	0.02943438669119659	0.17914797854372802	0.02029475337232289	0.00000000000000000	0.00000000000000000	0.27033312711346413	0.96498794815609967
LUNG-NSCLC2-0679	0.18916169985300191	0.00000000000000000	0.00088058161389632	0.00000000000000000	0.03534273216538741	0.20115183906914222	0.32891789262143900	0.11299657088270285	0.09243871684365437	0.03910996695077602	0.00000000000000000	0.00000000000000000	0.45383199802594654	0.92844023885871485
LUNG-NSCLC2-0680	0.20739046765739319	0.10924949687322982	0.00366471783093077	0.00000000000000000	0.03278784978164342	0.11715299365860340	0.28968755610229840	0.15106740739765323	0.08899951069824762	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.29469323166167460	0.97144078196267780
LUNG-NSCLC2-0683	0.19576267871311878	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07246620612402495	0.07314253292426290	0.32337449617033248	0.15737499616669429	0.09298634921255851	0.08489274068900790	0.00000000000000000	0.00000000000000000	0.31511203057580311	0.96046250334276462
LUNG-NSCLC2-0685	0.20971433557798247	0.05236460709890011	0.00000000000000000	0.00000000000000000	0.10588336805824221	0.09480724605844791	0.29938306402700571	0.12421401838784141	0.09435215771908212	0.01928120307249806	0.00000000000000000	0.00000000000000000	0.28028115666973441	0.96182535273923175
LUNG-NSCLC2-0687	0.16089375023904112	0.00000000000000000	0.01539832546017569	0.00000000000000000	0.02015499263443863	0.05965033318413612	0.28987193697904490	0.33919441336601591	0.07193566535490020	0.04290058278224752	0.00000000000000000	0.00000000000000000	0.25178355569428901	0.98492496823155196
LUNG-NSCLC2-0689	0.18022083278855136	0.20028488731928412	0.00793252807243232	0.00000000000000000	0.06126249769850540	0.07932428008174945	0.16711895586170616	0.16610545680601166	0.08690932566195687	0.05084123570980287	0.00000000000000000	0.00000000000000000	0.42518857966497775	0.93698673484804806
LUNG-NSCLC2-0695	0.19234961774507883	0.19066540891343889	0.00000000000000000	0.00000000000000000	0.08300030065065406	0.13486913746006185	0.13696514677116481	0.14827319878712492	0.07841731127455191	0.03545987839792480	0.00000000000000000	0.00000000000000000	0.47614488921494236	0.90728643351012905
LUNG-NSCLC2-0696	0.21841615075750370	0.07097353680648723	0.00000000000000000	0.00000000000000000	0.05471902839020800	0.11248738808997170	0.20924997127792469	0.16577482738421601	0.10890332569325759	0.05947577160043108	0.00000000000000000	0.00000000000000000	0.31609897664740860	0.96186439114344413
LUNG-NSCLC2-0698	0.23482577670002341	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11166030125095967	0.17424235618851033	0.27702999990006411	0.08248097779043011	0.07327592886303852	0.04648465930697393	0.00000000000000000	0.00000000000000000	0.44972437266671206	0.90010238238870732
LUNG-NSCLC2-0702	0.17194922987314945	0.11177471218647982	0.00000000000000000	0.00000000000000000	0.12896241714409892	0.14773984221215083	0.19243733089153803	0.14688583606801606	0.10025063162456706	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35009382355128960	0.93696397553340294
LUNG-NSCLC2-0704	0.25178197110092004	0.02177614508155869	0.00000000000000000	0.00000000000000000	0.06069516079624782	0.07127475070803824	0.33292172413509635	0.12781106952353979	0.12507108142884082	0.00866809722575834	0.00000000000000000	0.00000000000000000	0.23879489988037805	0.97839869016786485
LUNG-NSCLC2-0705	0.21081655623450060	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10169040831164577	0.17749959501938137	0.27458437889740894	0.05988724253786337	0.14720716987610594	0.02831464912309395	0.00000000000000000	0.00000000000000000	0.36729641919626999	0.93189270017222525
LUNG-NSCLC2-0707	0.13835905008662169	0.09986230703320464	0.00000000000000000	0.00000000000000000	0.06059794394113967	0.10180117374330336	0.23043546978120910	0.21999855313274658	0.09734796148875841	0.05159754079301666	0.00000000000000000	0.00000000000000000	0.32230169105341239	0.95972923007082056
LUNG-NSCLC2-0709	0.23422859398521564	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11142927802391853	0.15378445315351716	0.33774648442486793	0.10114689729699793	0.06166429311548291	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.49489101833518989	0.88532824716749914
LUNG-NSCLC2-0711	0.17879847610971955	0.06339505560718731	0.00000000000000000	0.00000000000000000	0.09694145482558952	0.12373910361486122	0.24678664977786091	0.15735945690267086	0.11540350689082478	0.01757629627128582	0.00000000000000000	0.00000000000000000	0.54346282239083599	0.88107598007523880
LUNG-NSCLC2-0712	0.28272522804559080	0.21583310974225453	0.03759095679606884	0.00000000000000000	0.02297671757681167	0.09699251958195232	0.18329091519438143	0.06597239034388257	0.07989155602959336	0.01472660668946466	0.00000000000000000	0.00000000000000000	0.39524844829027295	0.94488761002295096
LUNG-NSCLC2-0713	0.18108137271249711	0.09746989510916997	0.03900568014459687	0.00000000000000000	0.03060877832991681	0.17842991936782629	0.23580966513462476	0.14356502311513308	0.05246053002364667	0.04156913606258829	0.00000000000000000	0.00000000000000000	0.60268468989610269	0.87115728891608224
LUNG-NSCLC2-0714	0.20434264155268095	0.19443526851169390	0.00000000000000000	0.00000000000000000	0.08513881657807054	0.07179142380142851	0.21467423884512915	0.11881663970788277	0.07312107456884430	0.03767989643426983	0.00000000000000000	0.00000000000000000	0.40185846231507383	0.93523779553788988
LUNG-NSCLC2-0715	0.20527237645662877	0.02093478231295029	0.00000000000000000	0.00000000000000000	0.06859945106696325	0.11235394483436603	0.26196614969766413	0.15653584477180371	0.10414195055400459	0.07019550030561912	0.00000000000000000	0.00000000000000000	0.38552863477679178	0.94195993736599271
LUNG-NSCLC2-0717	0.18830165236711724	0.24156112941321042	0.00000000000000000	0.00000000000000000	0.09837149209831332	0.11592551486087975	0.14972416743270864	0.11501299657248400	0.09110304725528663	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.69589600707400689	0.82965735761142601
LUNG-NSCLC2-0718	0.19963497730529511	0.03468172902156978	0.00000000000000000	0.00000000000000000	0.03715313941683806	0.08698822650495756	0.31229534920092605	0.12157707036201336	0.11461180388409554	0.09305770430430452	0.00000000000000000	0.00000000000000000	0.25959168880129052	0.98031219527517988
LUNG-NSCLC2-0720	0.16622294791448045	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12818689792337590	0.09157185865965187	0.23968547789091238	0.18881129673107783	0.11515598772602743	0.07036553315447408	0.00000000000000000	0.00000000000000000	0.37490840425926020	0.92922438116216699
LUNG-NSCLC2-0727	0.23026791880765174	0.02183778223063724	0.00000000000000000	0.00000000000000000	0.10928474236569281	0.05814542242452200	0.28192598205636227	0.11535655291213098	0.10780199830823185	0.07537960089477112	0.00000000000000000	0.00000000000000000	0.32854962899287138	0.94879823948262809
LUNG-NSCLC2-0728	0.29760547434693058	0.12001617994362042	0.01066397296516675	0.00000000000000000	0.10646763731422854	0.10956488557752618	0.17468369979396758	0.08142873335649448	0.09309592133656211	0.00647349536550331	0.00000000000000000	0.00000000000000000	0.46341961592363246	0.89904455289835250
LUNG-NSCLC2-0729	0.20309064406286573	0.19627346442661217	0.00222624249222059	0.00000000000000000	0.03862779668292964	0.10770020049569000	0.17771420100907551	0.11085844404392710	0.10088486542552111	0.06262414136115828	0.00000000000000000	0.00000000000000000	0.52126762482158473	0.93277566975160031
LUNG-NSCLC2-0730	0.25885278271116935	0.04493848053639115	0.00000000000000000	0.00000000000000000	0.09671876695840312	0.11066487877105961	0.24879126704365162	0.06852568200201453	0.10900750562287848	0.06250063635443227	0.00000000000000000	0.00000000000000000	0.45962681089480817	0.90944529825021825
LUNG-NSCLC2-0732	0.14348746195093665	0.12582928926844564	0.00000000000000000	0.00000000000000000	0.07575111043037272	0.11605476571099156	0.23479332499922023	0.19114755763953872	0.06896065578295348	0.04397583421754093	0.00000000000000000	0.00000000000000000	0.48915938142352078	0.91186364038766987
LUNG-NSCLC2-0733	0.18957847992626661	0.12439631937101868	0.00000000000000000	0.00000000000000000	0.09521165240407430	0.11514428189480688	0.24607326703643567	0.16176558671627844	0.06672295650099271	0.00110745615012668	0.00000000000000000	0.00000000000000000	0.44114549564485783	0.91476187983330637
LUNG-NSCLC2-0734	0.27950847854765287	0.20037358271349182	0.00460128268736864	0.00000000000000000	0.04836752646624608	0.11180137108669921	0.17246160730452303	0.08374630411543277	0.08718499230610098	0.01195485477248451	0.00000000000000000	0.00000000000000000	0.55261599457367960	0.91473907172784574
LUNG-NSCLC2-0736	0.23598564672844893	0.10519608695934424	0.00000000000000000	0.00000000000000000	0.10543003178677136	0.08324041776839099	0.25208512615705631	0.13489643209032762	0.08287232646241699	0.00029393204724377	0.00000000000000000	0.00000000000000000	0.40323784907412163	0.92575872410780702
LUNG-NSCLC2-0737	0.19263397898915441	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04667526213348038	0.06255019800866950	0.27743447488410267	0.21585584522889037	0.15580417317702649	0.04904606757867638	0.00000000000000000	0.00000000000000000	0.20279213380149064	0.98781475989753642
LUNG-NSCLC2-0738	0.23238759354272209	0.07062290236651451	0.00000000000000000	0.00000000000000000	0.08114569424988698	0.12816191849305736	0.24438364010126845	0.13458788443199643	0.08900245576349647	0.01970791105105769	0.00000000000000000	0.00000000000000000	0.49135452482668734	0.90577238553328288
LUNG-NSCLC2-0740	0.22780226343565588	0.19781141386968101	0.00000000000000000	0.00000000000000000	0.15339887625918255	0.13605909132916333	0.13384258380918046	0.07074821701147149	0.07396871080462109	0.00636884348104431	0.00000000000000000	0.00000000000000000	0.56168613914544452	0.84046928151303524
LUNG-NSCLC2-0742	0.24896227544036387	0.01912509479753174	0.00000000000000000	0.00000000000000000	0.07618627613862256	0.12367291728669820	0.30019796683239119	0.09694244466383301	0.09612664969847787	0.03878637514208146	0.00000000000000000	0.00000000000000000	0.33508920213434373	0.95009082345003071
LUNG-NSCLC2-0743	0.26562320837023229	0.05126327128493387	0.00000000000000000	0.00000000000000000	0.08689830503295426	0.06143334981314854	0.23912395627785291	0.14837662592402914	0.11158537630768103	0.03569590698916804	0.00000000000000000	0.00000000000000000	0.26376324438383891	0.96904860399243420
