Samples	CBSX__CD226__B	CBSX__CD226__CD4	CBSX__CD226__CD8CD226negNoAct	CBSX__CD226__CD8CD226negPostAct	CBSX__CD226__CD8CD226plusNoAct	CBSX__CD226__CD8CD226plusPostAct	CBSX__CD226__M1	CBSX__CD226__M2	CBSX__CD226__Mono	CBSX__CD226__Neu	CBSX__CD226__NK
LUNG-NSCLC2-0727	0.23026791880765177	0.02183778223063724	0	0	0.1092847423656928	0.058145422424522	0.28192598205636227	0.11535655291213098	0.10780199830823184	0.07537960089477112	0
LUNG-NSCLC2-0728	0.2976054743469306	0.12001617994362042	0.01066397296516675	0	0.10646763731422854	0.10956488557752618	0.17468369979396758	0.08142873335649448	0.09309592133656212	0.00647349536550331	0
LUNG-NSCLC2-0729	0.20309064406286573	0.19627346442661217	0.00222624249222059	0	0.03862779668292964	0.10770020049569	0.1777142010090755	0.1108584440439271	0.10088486542552112	0.06262414136115828	0
LUNG-NSCLC2-0730	0.25885278271116935	0.04493848053639115	0	0	0.09671876695840312	0.1106648787710596	0.2487912670436516	0.06852568200201453	0.10900750562287848	0.06250063635443227	0
LUNG-NSCLC2-0732	0.14348746195093665	0.12582928926844564	0	0	0.07575111043037272	0.11605476571099156	0.23479332499922023	0.19114755763953872	0.06896065578295348	0.04397583421754093	0
LUNG-NSCLC2-0733	0.1895784799262666	0.12439631937101868	0	0	0.0952116524040743	0.11514428189480688	0.24607326703643567	0.16176558671627844	0.0667229565009927	0.00110745615012668	0
LUNG-NSCLC2-0734	0.27950847854765287	0.20037358271349184	0.00460128268736864	0	0.04836752646624608	0.1118013710866992	0.17246160730452303	0.08374630411543277	0.08718499230610098	0.01195485477248451	0
LUNG-NSCLC2-0736	0.23598564672844893	0.10519608695934424	0	0	0.10543003178677136	0.08324041776839099	0.2520851261570563	0.13489643209032762	0.08287232646241699	2.9393204724377e-4	0
LUNG-NSCLC2-0737	0.1926339789891544	0	0	0	0.04667526213348038	0.0625501980086695	0.27743447488410267	0.21585584522889037	0.15580417317702647	0.04904606757867638	0
LUNG-NSCLC2-0738	0.2323875935427221	0.07062290236651451	0	0	0.08114569424988698	0.12816191849305736	0.24438364010126845	0.13458788443199643	0.08900245576349647	0.01970791105105769	0
LUNG-NSCLC2-0740	0.22780226343565588	0.197811413869681	0	0	0.15339887625918255	0.13605909132916333	0.13384258380918046	0.07074821701147149	0.07396871080462109	0.00636884348104431	0
LUNG-NSCLC2-0742	0.24896227544036387	0.01912509479753174	0	0	0.07618627613862256	0.1236729172866982	0.3001979668323912	0.096942444663833	0.09612664969847788	0.03878637514208146	0
LUNG-NSCLC2-0743	0.2656232083702323	0.05126327128493387	0	0	0.08689830503295426	0.06143334981314854	0.23912395627785293	0.14837662592402914	0.11158537630768103	0.03569590698916804	0
