Mixture	Cancer.cells	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
Gide_Cancer-Cell_2019-10	0.78204327828539499	0.00270138295199582	0.00280660459629903	0.00822466923332878	0.15940758259762899	0.00000000000000000	0.00445494461838844	0.00000000000000000	0.00673690696908705	0.03362463074787683	0.00000000000000000	0.00000000000000000	0.56260441012035656	0.84895592482859161
Gide_Cancer-Cell_2019-11	0.16899268476366519	0.00000000000000000	0.00000000000000000	0.18001156254979120	0.57738487300929042	0.01463485837867638	0.00108021454265798	0.05395065552076533	0.00394515123515369	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32890384318454319	0.96637445760530249
Gide_Cancer-Cell_2019-12	0.54554740853432482	0.00000000000000000	0.02066335384220113	0.20557782297181984	0.09752235708447159	0.00000000000000000	0.00000000000000000	0.13068905756718274	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24527822884509992	1.00931809581649334
Gide_Cancer-Cell_2019-13	0.72417884230062735	0.00000000000000000	0.00000000000000000	0.05893408125043544	0.18809607152115690	0.01508658288064894	0.00000000000000000	0.00738154035487157	0.00000000000000000	0.00632288169225965	0.00000000000000000	0.00000000000000000	0.35796838194970471	0.98700703681348190
Gide_Cancer-Cell_2019-14	0.57753355208233992	0.00000000000000000	0.00000000000000000	0.10410560080154989	0.28720375770104151	0.00000000000000000	0.00000000000000000	0.03115708941506846	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.36843688529369095	0.95181693932599354
Gide_Cancer-Cell_2019-15	0.08449597740777154	0.00164282172260701	0.00000000000000000	0.11557512709047293	0.65116592904021620	0.00000000000000000	0.00407437728494233	0.14304576745399006	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27535577866496841	1.00181545579845088
Gide_Cancer-Cell_2019-16	0.73587130695534153	0.00000000000000000	0.07658967217131298	0.05973682777058538	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12263456061613047	0.00000000000000000	0.00000000000000000	0.00516763248662954	0.00000000000000000	0.15014740040914071	1.12177996376975120
Gide_Cancer-Cell_2019-17	0.60483708579885331	0.00618317394615851	0.03638287358117222	0.11013714981729913	0.16878743314323072	0.01752886298900375	0.00437809048177084	0.03258106174136365	0.01019083314697225	0.00899343535417566	0.00000000000000000	0.00000000000000000	0.26536040533583272	1.01207029114836500
Gide_Cancer-Cell_2019-18	0.63042889302309901	0.00000000000000000	0.13734891065111479	0.19423626105905845	0.01366337436525403	0.00000000000000000	0.00000000000000000	0.02432256090147377	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28343021488647990	1.02067187374820167
Gide_Cancer-Cell_2019-19	0.81488060465889245	0.00000000000000000	0.00000000000000000	0.04507779956917970	0.13849630306280325	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00154529270912478	0.00000000000000000	0.00000000000000000	0.50827350189636034	0.90094703133443366
Gide_Cancer-Cell_2019-2	0.11151759074450873	0.00161916378181520	0.10310129130287765	0.51201351146522478	0.10508146565084250	0.02161755273760183	0.00000000000000000	0.14315421460718045	0.00168781899233208	0.00020739071761675	0.00000000000000000	0.00000000000000000	0.20812121776392123	1.02595530085261699
Gide_Cancer-Cell_2019-21	0.23949440563503180	0.00816299952189427	0.14626730830767343	0.14332670497562580	0.37554159918113966	0.03654424092614384	0.00000000000000000	0.04713044163241489	0.00353229982007628	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.45470883183328131	0.89095508777933874
Gide_Cancer-Cell_2019-23	0.39519687247547125	0.01410226513027723	0.07443000570565610	0.31950154234805633	0.07071224334397717	0.02483531907879206	0.00480694575130170	0.07447242589925669	0.01159313767482202	0.01034924259238941	0.00000000000000000	0.00000000000000000	0.26457236925848082	0.98541154047550428
Gide_Cancer-Cell_2019-25	0.61700414766538247	0.00000000000000000	0.03625153902618420	0.15786661737946653	0.16695183985356146	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01423492629242440	0.00769092978298083	0.00000000000000000	0.00000000000000000	0.38552034504908755	0.94776755392856371
Gide_Cancer-Cell_2019-27	0.95899889247718551	0.00000000000000000	0.00000000000000000	0.03276253081140523	0.00000000000000000	0.00147400209678742	0.00000000000000000	0.00175475271242342	0.00500982190219837	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.42425920728162264	1.02148624876542549
Gide_Cancer-Cell_2019-29	0.82078583349453704	0.00000000000000000	0.00720529102815967	0.09238872728841498	0.05157881675617158	0.00000000000000000	0.00000000000000000	0.02804133143271667	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31484747203281249	1.04807188464708401
Gide_Cancer-Cell_2019-3	0.43946978457935398	0.00000000000000000	0.01245018712665973	0.19318620290282404	0.22886922338732346	0.03774770010006694	0.00066213373227253	0.06839809822095778	0.00000000000000000	0.01921666995054146	0.00000000000000000	0.00000000000000000	0.14634601672976361	1.04050671824432173
Gide_Cancer-Cell_2019-34	0.56749133988774236	0.06415775241890304	0.01215251941881925	0.16976646269229578	0.05107115248435147	0.00000000000000000	0.00000000000000000	0.11548195825037624	0.00641236142363425	0.01346645342387762	0.00000000000000000	0.00000000000000000	0.16836401729944123	1.05027166829268848
Gide_Cancer-Cell_2019-35	0.10339066715661036	0.02304462659597709	0.00000000000000000	0.08482006905804913	0.61258669491858464	0.04463968067537111	0.03104132236068113	0.07208722575531053	0.00399358363032460	0.02439612984909127	0.00000000000000000	0.00000000000000000	0.19329698396290693	1.03839050060099036
Gide_Cancer-Cell_2019-36	0.55067795471373804	0.02497836342403822	0.09255500473211487	0.18074415763198340	0.02556829902404062	0.00257553644530553	0.00000000000000000	0.00000000000000000	0.00652990588993977	0.11637077813883950	0.00000000000000000	0.00000000000000000	0.08410306576184008	1.09528269548770063
Gide_Cancer-Cell_2019-38	0.40949758545216841	0.00236811178111047	0.29476796010160444	0.11732094617573610	0.03918149302990732	0.00000000000000000	0.00000000000000000	0.06807033426108659	0.06879356919838660	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31939078798387183	0.98018286304648838
Gide_Cancer-Cell_2019-40	0.28892873143731818	0.04120252035918816	0.14630593404188777	0.24390704559569379	0.00000000000000000	0.01123514701808219	0.00000000000000000	0.17919955663937323	0.04221174044467021	0.00000000000000000	0.04700932446378657	0.00000000000000000	0.23327023609553360	0.98757000805128836
Gide_Cancer-Cell_2019-41	0.76143532021380766	0.00000000000000000	0.04601332807857127	0.12582721265382033	0.05433017505766945	0.00000000000000000	0.00000000000000000	0.01196537320224133	0.00042859079388997	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.38510607698818317	0.98086404394284787
Gide_Cancer-Cell_2019-42	0.38637508071843035	0.00000000000000000	0.00000000000000000	0.28013646514046081	0.10963505922546748	0.00000000000000000	0.00000000000000000	0.22385339491564116	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.20862826630503375	1.00112377091943383
Gide_Cancer-Cell_2019-44	0.21704528485959004	0.16648346887706722	0.11204016100086121	0.11907567413000671	0.09424455028319977	0.00023115617383101	0.00086902453165416	0.22028305333925591	0.02747067817017551	0.04225694863435859	0.00000000000000000	0.00000000000000000	0.27801849787434157	0.96245194983821081
Gide_Cancer-Cell_2019-45	0.10905819438015382	0.00651827031708510	0.24632017839280290	0.19895346149266341	0.11687112614196697	0.00000000000000000	0.00000000000000000	0.17316414909637148	0.14108619605974745	0.00802842411920883	0.00000000000000000	0.00000000000000000	0.30675060528793624	0.96580616433451771
Gide_Cancer-Cell_2019-46	0.62609887751549120	0.00779347638337250	0.03096689763969104	0.11541599963046235	0.14201584438750478	0.00385244997577005	0.00410558302818247	0.03271322502846124	0.01550239017751427	0.02153525623355027	0.00000000000000000	0.00000000000000000	0.35558426030785395	0.96435176826493518
Gide_Cancer-Cell_2019-47	0.12300763235093519	0.00354473448021522	0.04755613416356597	0.54978979895125446	0.18271230116063455	0.00307385520092185	0.00000000000000000	0.08198322170409900	0.00833232198837375	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11224353159434000	1.08007021108062551
Gide_Cancer-Cell_2019-48	0.43795467733642834	0.04250813741461323	0.17364004960853374	0.06209435287996192	0.03065723291446821	0.00854124936778580	0.00000000000000000	0.12618728191049541	0.09436771489599721	0.02404930367171617	0.00000000000000000	0.00000000000000000	0.33330538571930179	0.95293624972447766
Gide_Cancer-Cell_2019-49	0.59961707106208251	0.00038790447115247	0.00254390537763133	0.09233672319151554	0.28166093054025154	0.00000000000000000	0.00786151279660247	0.00000000000000000	0.00593352438647557	0.00965842817428865	0.00000000000000000	0.00000000000000000	0.35666869755929359	0.96250314998761266
Gide_Cancer-Cell_2019-5	0.76324126010002735	0.01084118169485217	0.01842528224455446	0.04471891567727596	0.00000000000000000	0.01011012586113784	0.00695282282731207	0.08726222211879359	0.00827683797168182	0.00000000000000000	0.05017135150436488	0.00000000000000000	0.27432808350537230	1.05215662651793163
Gide_Cancer-Cell_2019-50	0.76342519196873326	0.00000000000000000	0.11262937840796258	0.07521350461124147	0.00000000000000000	0.00799673878122379	0.00000000000000000	0.00000000000000000	0.04073518623083898	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33524510831118037	1.01906738952269671
Gide_Cancer-Cell_2019-52	0.51966818783053526	0.01478616564551993	0.11609596468320017	0.09069697093500138	0.03974219614984171	0.07016660854041175	0.00029378229705558	0.13770522061751531	0.01084490330091874	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21634413071515460	1.01906468415039941
Gide_Cancer-Cell_2019-53	0.10590113838575053	0.21620961382117448	0.09510882962791732	0.07125281864642437	0.05697997941748391	0.00000000000000000	0.08290683504486689	0.28353332034448459	0.07313642781717766	0.01497103689472020	0.00000000000000000	0.00000000000000000	0.11787277304034946	1.02189506138989650
Gide_Cancer-Cell_2019-54	0.90949327056582685	0.00000000000000000	0.02278367517540168	0.00000000000000000	0.00000000000000000	0.00444677845344011	0.00000000000000000	0.01410472472515117	0.01413193866881245	0.03503961241136765	0.00000000000000000	0.00000000000000000	0.30483433690784129	1.09406901760747277
Gide_Cancer-Cell_2019-6	0.31490230105032896	0.36982571102783429	0.03911014038066750	0.04874514197410351	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.22604518722407976	0.00000000000000000	0.00137151834298599	0.00000000000000000	0.00000000000000000	0.21831792346079354	1.02533489138942180
Gide_Cancer-Cell_2019-7	0.44644751640965963	0.00998728411250027	0.19524462368712098	0.06925605231768105	0.00000000000000000	0.00808123973850363	0.00000000000000000	0.16250067344029548	0.03478989119714122	0.00000000000000000	0.07369271909709779	0.00000000000000000	0.39933420309031770	0.92210832696600997
Gide_Cancer-Cell_2019-9	0.41778666737120174	0.16149259298870311	0.07197696207073288	0.09438050635620711	0.06078903746878681	0.00872386545028620	0.00000000000000000	0.18126605036949231	0.00358431792458987	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24994605589196181	0.98579370621331408
Gide_Cancer-Cell_2019-30	0.79707893227417781	0.00682825142619921	0.05818085847816454	0.07054611244198898	0.00000000000000000	0.00442714474279856	0.00543340935683457	0.00000000000000000	0.00557861903069718	0.04463609566944337	0.00729057657969551	0.00000000000000000	0.53283015263707290	0.87888294863825867
Gide_Cancer-Cell_2019-4	0.37704328258844433	0.01273654667203276	0.00000000000000000	0.25947403870309366	0.27137419487866776	0.00269850613290335	0.00000000000000000	0.02364512751958376	0.02054887961872023	0.03247942388655410	0.00000000000000000	0.00000000000000000	0.22235904009213253	1.00285303814010462
Gide_Cancer-Cell_2019-8	0.88885310414049967	0.00884277938018019	0.00625602536634016	0.02415741312085908	0.00000000000000000	0.00588889415008584	0.00611278666492538	0.03238099513442159	0.00616606079704019	0.00459103291673144	0.01675090832891651	0.00000000000000000	0.38275646183179823	1.02481948157964275
