Mixture	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells	P-value	Correlation	RMSE
IP.08	0.00000000000000000	0.03227841744138947	0.16298394464759552	0.00000000000000000	0.00000000000000000	0.14417879334437161	0.32070466389606861	0.33985418067057477	0.00000000000000000	0.39226018289141329	0.97019389995662320
IP.108b	0.00000000000000000	0.00000000000000000	0.85939810277674733	0.00000000000000000	0.00000000000000000	0.05849938057599800	0.08210251664725469	0.00000000000000000	0.00000000000000000	0.39215681036444089	0.93593282515830534
IP.115b	0.00000000000000000	0.00000000000000000	0.81507335128787506	0.00000000000000000	0.00000000000000000	0.18492664871212497	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18118684350237810	1.08767204446340537
IP.124b	0.00000000000000000	0.01335411331001387	0.78711008431065521	0.00000000000000000	0.00000000000000000	0.06762858898035920	0.06238725239903511	0.06951996099993678	0.00000000000000000	0.42533344328039374	0.91309952709203446
IP.127	0.00000000000000000	0.00000000000000000	0.81467064595428240	0.00333643830583174	0.00000000000000000	0.18199291573988596	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08591111173172457	1.14104234965352247
IP.138b	0.00000000000000000	0.02204470806687531	0.70451129716335159	0.00000000000000000	0.00000000000000000	0.23155204570904286	0.04189194906073029	0.00000000000000000	0.00000000000000000	0.40896471403683365	0.94667976366282414
IP.140b	0.00000000000000000	0.00000000000000000	0.47712381294647055	0.00000000000000000	0.00000000000000000	0.34973467659780066	0.17314151045572884	0.00000000000000000	0.00000000000000000	0.30639674142103163	1.06927823798422894
IP.148	0.00000000000000000	0.00000000000000000	0.66735267484714289	0.00000000000000000	0.00000000000000000	0.17625736711566756	0.11318205229364871	0.04320790574354075	0.00000000000000000	0.31168503780125090	0.99046398789046575
IP.197	0.00000000000000000	0.00000000000000000	0.87103016971004099	0.00000000000000000	0.02406792656008037	0.08544481122124466	0.01945709250863411	0.00000000000000000	0.00000000000000000	0.11021306175153220	1.10185898821751405
IP.214	0.12124256817876938	0.00000000000000000	0.60927760661742236	0.00000000000000000	0.00000000000000000	0.26947982520380837	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04689341184255304	1.18538354176827010
IP.28	0.01497326114947245	0.00000000000000000	0.66340326142068429	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32162347742984343	0.00000000000000000	0.00000000000000000	0.08913355130568267	1.05678476220917239
IP.31b	0.00000000000000000	0.00149453895978705	0.90863304362562725	0.00000000000000000	0.00000000000000000	0.06581532830588890	0.02405708910869694	0.00000000000000000	0.00000000000000000	0.40722420573084955	0.93294919014138866
IP.36	0.00000000000000000	0.00000000000000000	0.89031206478445279	0.00000000000000000	0.00000000000000000	0.10968793521554729	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17686139000401749	1.07645905859400037
IP.38b	0.00000000000000000	0.00000000000000000	0.78010522822139527	0.12311288437796296	0.00000000000000000	0.09678188740064179	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05044054141659483	1.11471217656071553
IP.46	0.00000000000000000	0.00000000000000000	0.35542118260846361	0.00000000000000000	0.00000000000000000	0.18369709772144513	0.35493879814073814	0.10594292152935314	0.00000000000000000	0.12360206982463391	1.08620642724531469
IP.52	0.00000000000000000	0.00000000000000000	0.70012025766785357	0.00000000000000000	0.00000000000000000	0.16777035206573807	0.09496231235855750	0.03714707790785100	0.00000000000000000	0.23538188253395237	1.03465056538405209
IP.57	0.00000000000000000	0.00000000000000000	0.96605957052647184	0.00000000000000000	0.00000000000000000	0.03394042947352826	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.40948841356667481	0.93666502105717930
IP.58b	0.00000000000000000	0.00708606085275799	0.75040334988238422	0.00000000000000000	0.00000000000000000	0.16539995862543300	0.07228582749075352	0.00482480314867117	0.00000000000000000	0.45443703016198067	0.90193231967001730
IP.60	0.00000000000000000	0.00835081928645238	0.67198151159697883	0.00000000000000000	0.00000000000000000	0.25975883865279775	0.05803519874824389	0.00187363171552724	0.00000000000000000	0.25386907476274306	1.06142111087103586
IP.67b	0.00000000000000000	0.00000000000000000	0.45632217141690778	0.00000000000000000	0.00000000000000000	0.09839333109032962	0.44528449749276261	0.00000000000000000	0.00000000000000000	0.00792656801300443	1.07747559049806418
IP.73	0.00000000000000000	0.00215791065854418	0.97267487146447174	0.00000000000000000	0.00000000000000000	0.01730141021393834	0.00786580766304578	0.00000000000000000	0.00000000000000000	0.43364210534119063	0.92076469916332182
IP.82b	0.00000000000000000	0.00000000000000000	0.71681603884219247	0.00000000000000000	0.00000000000000000	0.17457332524433974	0.09012601565126299	0.01848462026220454	0.00000000000000000	0.23193105064575834	1.03891194806651943
IP.89b	0.00000000000000000	0.00000000000000000	0.89973987009823331	0.00000000000000000	0.00000000000000000	0.07230999075924623	0.02795013914252047	0.00000000000000000	0.00000000000000000	0.35854794205222196	0.96302776265387213
IP.99	0.00000000000000000	0.00000000000000000	0.69350950974884162	0.00000000000000000	0.02627860418496347	0.12953183614363356	0.15068004992256151	0.00000000000000000	0.00000000000000000	0.21990341149300585	1.02321175023105049
