Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
IMMU-BC2-0380-FIXT-01	0	0.06393392458179788	0	0.09171767939821918	0.12823476617563204	0	0	0	0.3373277051500155	0	0	0.00372737173393505	0.03488895538258952	0.21185269359620507	0.00914672920428443	0.01352476384734653	0.01879482650626222	0	0	0	0.08030865015135247	0.0065419342723602
IMMU-BC2-0387-FIXT-01	0	0.06050093731594123	0	0.01778858460874092	0	0.4943050924168105	0	0	0.19296114366531927	0	0	0.0040910706431339	0.02564932975047936	0.11348695789648336	0.01030417165917748	0.04403888723859033	0	0	0	0	0.036873824805323883	0
IMMU-BC2-0391-FIXT-01	0	0	0	0.1300451004095445	0	0.1520314787027256	0	0	0.294505095495924	0	0.03213807965682031	0	0.00551341853979723	0.23620008208934917	0.00219196549631732	0.02477021349416072	0	0	0	0.0874932843274497	0.03511128178791131	0
IMMU-BC2-0392-FIXT-01	0	0.02425500623875851	0.02656633376131951	0.17021073228782682	0	0.3040001142458028	0	0	0.1683017482175132	0	0	0.10244566842649024	0.07563392712389018	0.08075455746807585	0.00491842070547267	0.03585229113305634	0	0	0.00691101818249714	0	1.5018220929672e-4	0
IMMU-BC2-0402-FIXT-01	0	0.06841653372032261	0	0.09091011065919444	0	0.2953074647329097	0	0	0.3631901349416954	0	0	0.04483167804170213	0.03332756746677142	0.04390341272560146	0.00369379731482228	0	0	0	0	0.04924054813853531	0.00717875225844532	0
IMMU-BC2-0403-FIXT-01	0	0	0.01084418359984799	0	0	0.3799923857461861	0	0.1079163063198163	0.14986808174390362	0.14036999509032952	0.07303907808980374	0	0	0.04125963358724624	0	0	0	0.04459921660503631	0.02379888963568652	0	0.0283122295821437	0
IMMU-BC2-0404-FIXT-01	0	0.00798557128489838	0	0.0483516782243873	0	0.3304600274701217	0	0.06003948417659601	0.1318795149420399	0	0.00423657168519596	0.01084040874999565	1.3249852395297e-4	0.20618099044058205	9.2751024350732e-4	0	0	0	0	0.03138056706235019	0.16758517719637256	0
IMMU-BC2-0405-FIXT-01	0	0.08616921806683138	0.00273317959580863	0.0906709916845238	0	0.250168897060735	0	0.02923583376079086	0.1877055282706205	0	0	0	0.0205290804077671	0.22573879061064772	0	0	0	0	0	0.04455689881708044	0.06249158172519468	0
IMMU-BC2-0409-FIXT-01	0	0.14853101946498434	0	0.0068878706421352	0	0.3561949060734264	0	0.02785928969480534	0.13791828033315595	0	0	0.10001967049856957	0	0.08268884229438538	0.07710895736214235	0	0.01861414534213191	0	0.03518400048098807	0	0.00899301781327542	0
IMMU-BC2-0414-FIXT-01	0.01065285701390336	0	0.03387824735066754	0.1891790453640197	0	0.23664035996643404	0	0	0.17910449125979533	0	0.03834041668363117	4.581336013487e-4	0.0737685963503394	0.13437406225450213	0.01768739122507154	0.04035408191812766	0	0	0	0.04504590142399874	5.1641558816076e-4	0
IMMU-BC2-0430-FIXT-01	0	0.125632267345718	0	0	0.17668087555828382	0.08435224353875534	0.01677068738937395	0	0.1498810215022868	0	0	0.00507707835247773	0.1164585664476422	0.2311545514325894	0.00980154480577503	0.00904143660275756	0.0106435926670736	0	0	0.03796458117518425	0.01175585034937221	0.01478570283271024
IMMU-BC2-0538-FIXT-01	0	0.1820068785275643	0	0	0	0.46159190346658974	0	0.02920932756294725	0.14215628463800103	0	0	0.02285022845441562	0.05657679553116562	0.02235011597978962	0.01181677431875269	0.03674554523923369	0.00951209602250831	0	0	0.00195414791804836	0.02322990234098367	0
IMMU-BC2-0546-FIXT-02	0.021676790716664	0	0.00829634618357484	0.09276633148484578	0	0.21598109629880297	0	0	0.2692108155288581	0	0	0.06879991047016505	0.05580827454549222	0.18069152897598872	0.0295136526630892	0.01568286047477662	0	0	0	0	0.04157239265774253	0
IMMU-BC2-0744-FIXT-01	0.03655175859323066	0	2.4658017800004e-4	0.16640432202451502	0	0.37186769003005576	0	0	0.22998426411076775	0	0.01637362874437379	0.00418523720649973	0.03010836793853156	0.05830627195316309	0	0.01374162743541342	0.01101952558016949	0	0	0.01789245340715942	0.0433182727981204	0
IMMU-BC2-0748-FIXT-01	0	0	0	0.24911655325908172	0	0.17232594181814992	0	0	0.2085426804099209	0	0.02644556629558914	0.01947336021815257	0	0.3022058681413411	0	0	0	0	0	0.0206897648438399	0.0012002650139249	0
IMMU-BC2-0752-FIXT-01	0.02299998385594521	0	0	0.20414516839525837	0	0.1346387291171223	0	0	0.2539346644886631	0	0	0.06141724744840502	0.02348567290574467	0.24991268380102252	0.02860560453116839	0	0	0	0	0.00371572017511181	0.01714452528155868	0
IMMU-BC2-0753-FIXT-01	1.48811544714e-4	6.4973047595731e-4	0	0	0	0.5575624865842682	0	0	0.10710417709284552	0	0.06735954681483082	0	0.02172727325926105	0.17413860836373676	0.00121289225145598	0.01830684872591394	0	0	0	0	0.05036415544511495	0.00142546944190148
IMMU-BC2-0755-FIXT-01	0	0.15356398333139523	0	0	0	0.34238265739079476	0	0.03932058981257794	0.17451428673954908	0	0	0	0.01846910472566091	0.08578030549471079	0	0.00316172063135003	0.00209303402823756	0	0	0.17006443529561252	0.01064988255011128	0
IMMU-BC2-0756-FIXT-01	0.02479199623478119	0	0.09071034703611151	0	0	0.20921325889097	0	0	0.25174677977621857	0	0	0.15875151139995045	0.02733462141866906	0.15726481756755842	0.00417064730153198	0	0	0	0.05972783146965577	0	0.01628818890455304	0
IMMU-BC2-0764-FIXT-01	0	0.00727563974862573	0	0.17429998149639986	0	0.3977198248142167	0	0	0.09004103154667048	0	0.07487628348853113	0	0.01416372644254533	0.07945295936706986	0.00531092776496125	0.0951113215337466	0	0	0	0.05679571034326945	0.00495259345396367	0
IMMU-BC2-0775-FIXT-01	0	0	0	0.1081362296406756	0	0.31735997744438543	0	0	0.22143791721816317	0	0.04138567662969747	0	0.00813186802213215	0.1904003155836231	0.00340608627919781	0.03914938831061054	0	0	0	0.06711737090779857	0.00347516996371622	0
IMMU-BC2-0776-FIXT-01	0	0.02709742523206918	0	0.18224306003263985	0	0.26405298195398524	0	0	0.2644741375800775	0	0	0.02441238258274381	0.02275434745762287	0.1267621991677295	0.011954671564951551	0.03588837922498683	0	0	0	0.04036041520319369	0	0
IMMU-BC2-0776-FIXT-02	0.00950237600704301	0	0	0.17807095664895875	0	0.4003277409960993	0	0	0.08027591840007604	0	0	0.08301760720926749	0.125058247342501	0.03210026268411956	0.00357802700600325	0.07027591178083954	0	0.00184630804866018	0.01594664387643192	0	0	0
IMMU-BC2-0777-FIXT-01	0	0	0.00483199506201319	0	0	0.3759138034417716	0	0.00693371411491757	0.1623295672660556	0	0	0.00246467875795525	1.334777824807e-5	0.30576094369211315	0	0.01075984778627215	0	0	0	0.05167161608768603	0.07932048601296748	0
IMMU-BC2-0778-FIXT-01	0	0.03715034775946654	0.00217083054016861	0	0	0.5117008079118707	0	0	0.10199498506314893	0.01487085780675944	0.02906357021177582	0	0.00662051647541103	0.09091231405154485	0.02274548745577601	0.03747618884177541	0.008693577326196	0	0	0.1071213725395382	0.02747119019387485	0.00200795382269374
IMMU-BC2-0781-FIXT-01	0	0	0	0.05334559786810965	0	0.459501394288016	0	0.05306262924329789	0.13027018007932703	0	0.00594406855835869	0.03230386048381971	0.06183515831006522	0.09872266604395818	0	0	0	0	0	0.06715069824131402	0	0.037863746883733763
IMMU-BC2-0784-FIXT-01	0	0.1185086076991386	0	0	0	0.3480444496966044	0	0	0.32122256653782466	0	0	0.01603882573358443	0.05501685921917999	0.11519506027198488	0.00471439165397969	0.00533070714462673	0	0	0	0	0.01024764122224983	0.00568089082082661
IMMU-BC2-0785-FIXT-01	0.00858488699962103	0	0.01160358881327919	0.02495954279025101	0	0.4467168541784596	0	0.0534899717978952	0.16779298687613697	0	0	0.03855452873525071	0.05691204080468584	0.13938592769851935	0.04175668157464991	0	0	0.010242989731251319	0	0	0	0
IMMU-BC2-0792-FIXT-01	0.02801519346905661	0.01139522346794611	0	0.1259637677547976	0	0.43953482546696027	0	0	0.14596936885503203	0	0	0	0.07865982560181094	0.08324468251027344	0	0.01477463316778727	0	0	0	0.05782508786450071	0.01461739184183494	0
IMMU-BC2-0794-FIXT-01	0	0.07360935232461582	0	0.04795954621017655	0	0.3775364352173992	0	0.0410203789983739	0.16770552872725522	0	0	0	0.08753796505821924	0.0661970503351151	0	0.03719045045728579	0.00429291775268494	0	0	0.0872147236972342	0.00973565122164008	0
IMMU-BC2-0797-FIXT-01	0	0.0031331648267824	0	0.07779567620804381	0	0.3655729276054632	0	0	0.15758569926906613	0	0.02386991371457144	0.00123381200573756	0.03942806961145457	0.13677800984979427	0.08090224681465648	0.06315403960753814	0.00176045476899128	0	0	0.02621026942860363	0.02257571628929704	0
IMMU-BC2-0801-FIXT-01	0	0	0	0.2849247264385615	0	0.1342143705855925	0	0.01814039289367395	0.20739752396098723	0	0	0.0801427809024101	0.04065168978595268	0.10473595550507826	0.06104805482811826	0.03601446805856553	0	0	0.02050152200625393	0	0.01222851503480615	0
IMMU-BC2-0804-FIXT-01	0	0.12435479179729826	0	0.01245377277416937	0	0.46873732829730513	0	0	0.18255563900439495	0	0.06643048979522684	0	0.02309229533712014	0.0305162677113484	0.00935949178828646	0.0212399341875537	0	0	0	0.04128906267117419	0.01997092663612264	0
IMMU-BC2-0805-FIXT-01	0	0.11756558119021814	0	0	0	0.14785761385877497	0	0.07799338401076851	0.2612521534310192	0	0	0.04048723811231902	0.05639977281948106	0.10185160742806892	0	0.02405326189946125	0.01073288752469826	0	0	0.138662746271654	0.02314375345353666	0
IMMU-BC2-0812-FIXT-01	0	0.0803964578980475	0	0.03240330356937103	0	0.3346881142931592	0	0	0.2007840772730184	0	0	0.02203426254544299	0.02944932001697742	0.01987858183376407	0	0.05340227182230927	0.00201212732919276	0	0	0.21101820459895657	0.01168316001332745	0.00225011880643334
IMMU-BC2-0813-FIXT-01	0	0.15300054655924866	0.00607864271270871	0	0	0.5485526311546022	0	0	0.14633922718050194	0.0788075949520468	0	0	0.01193552062708786	0.01205279751412189	0	0	0	0	0	0	0.04323303929968191	0
IMMU-BC2-0815-FIXT-01	0	0.08374395289688423	0	0	0	0.468244488273911	0	0	0.2673384168049508	0	0	0.02450211430615585	0.0363790197657966	0.03593369889886405	0.02031208136837673	0.0425617762693653	0	0	0	0.01433679834453783	0.00400304524235485	0.00264460782880279
IMMU-BC2-0815-FIXT-01	0	0.07292313015619743	0	0	0	0.4620660699656682	0	0	0.25156157225664955	0	0.0772421371461943	0	0.02400229849843875	0	0	0.03480379136479425	0	0.00454369465169767	0	0.06593559505763849	0.00692171090272148	0
IMMU-BC2-0829-FIXT-01	0	0.00152244451418872	0.06217375434194136	0.15317460459950044	0	0.2306738697890207	0	0.06530381449519257	0.16620361657046942	0	0	0.12222868454984163	0.02549184495537928	0.12048932266612408	0	0.02173651802484435	0.00321706366577688	0.01193191800215213	0.01585254382556837	0	0	0
IMMU-BC2-0832-FIXT-01	0	0.0317391776306909	0	0	0	0.5007451400271552	0	0.00709845280280137	0.19129957034502035	0	0.05391482776477658	0	0.00403257737005331	0.09515168708855078	0	0.04966805421417617	0	0	0	0.06635051275677542	0	0
