Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
IMMU-BC3-0099	0.00000000000000000	0.18221640685106724	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.39672215649022335	0.00000000000000000	0.00858847529261548	0.21977637995923277	0.00000000000000000	0.02669562427900555	0.00000000000000000	0.01861411579393727	0.11389090685901541	0.00000000000000000	0.00000000000000000	0.00863425024652078	0.00000000000000000	0.00000000000000000	0.00889325089840478	0.01596843332997718	0.00000000000000000	0.00000000000000000	0.05517857619015300	1.09205078020415614
IMMU-BC3-0101	0.10880533709391314	0.00000000000000000	0.00058276053169682	0.07528880317909481	0.00000000000000000	0.47716464836683814	0.00000000000000000	0.00000000000000000	0.16763856580765782	0.00000000000000000	0.00000000000000000	0.03296376853623600	0.05361192442104564	0.01837437077959688	0.01738182032608679	0.00000000000000000	0.01813964009658251	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02789972109213177	0.00214863976911968	0.00000000000000000	0.04200740683876891	1.11634963657639097
IMMU-BC3-0109	0.00000000000000000	0.16124368980847714	0.01613793999873077	0.07893149181082719	0.00000000000000000	0.38870007447308841	0.00000000000000000	0.00000000000000000	0.14144165036995116	0.00000000000000000	0.03217761002733947	0.00000000000000000	0.02909203102686464	0.04137913541640498	0.03719589684662971	0.06396914426457875	0.00086179560775153	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00886954034935627	0.00000000000000000	0.00000000000000000	0.08075975616169551	1.07549277365512808
IMMU-BC3-0111	0.00885582186246474	0.00000000000000000	0.03276634753950494	0.18365105702172671	0.00000000000000000	0.14780295101069524	0.00000000000000000	0.00000000000000000	0.24575550913953284	0.00000000000000000	0.01786332836387386	0.06554447034225039	0.10386069697847750	0.09537057153955267	0.00000000000000000	0.08242091365841002	0.00000000000000000	0.00000000000000000	0.01610833254351115	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02442195306447945	1.10002536074926338
IMMU-BC3-0113	0.00000000000000000	0.00000000000000000	0.05969734622576722	0.06692714007829681	0.00000000000000000	0.40629487119803176	0.00000000000000000	0.00000000000000000	0.22886836108784911	0.00000000000000000	0.04762931260117381	0.00000000000000000	0.01195876698033150	0.08576078654153216	0.00000000000000000	0.01427335113624109	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06704500113566271	0.01154506301511382	0.00000000000000000	0.00000000000000000	0.00024866315878293	1.12436340428578507
IMMU-BC3-0119	0.00000000000000000	0.00000000000000000	0.00583740346260147	0.12825305034815160	0.00000000000000000	0.12418970255287892	0.00000000000000000	0.00000000000000000	0.47276569311414152	0.00000000000000000	0.00895432957012755	0.00085068507347916	0.02521847202765671	0.13834196368010696	0.00000000000000000	0.03008819383132921	0.00000000000000000	0.00268619063884223	0.00000000000000000	0.00000000000000000	0.06281431570068464	0.00000000000000000	0.00000000000000000	0.01565138292117572	1.12501058641213891
IMMU-BC3-0124	0.00000000000000000	0.21043396461252517	0.00000000000000000	0.01388734876148184	0.00000000000000000	0.26088017418344994	0.00000000000000000	0.00000000000000000	0.19403965446503230	0.00000000000000000	0.04912595717725429	0.00000000000000000	0.01895560280513462	0.14666052912207039	0.00000000000000000	0.00000000000000000	0.06635204724476659	0.03231475119695349	0.00000000000000000	0.00000000000000000	0.00734997043133123	0.00000000000000000	0.00000000000000000	0.07388451682869090	1.06331465225618405
IMMU-BC3-0126	0.00000000000000000	0.02593683321889801	0.03541024041133166	0.18053165144390956	0.00000000000000000	0.22076423753563323	0.00000000000000000	0.00000000000000000	0.26041961132151409	0.00000000000000000	0.06223846338754300	0.00000000000000000	0.04727046974200575	0.10687475723490704	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00929235657299215	0.03630359991691347	0.00000000000000000	0.01495777921435201	0.00000000000000000	0.00000000000000000	-0.00133750203591368	1.11974240219600762
IMMU-BC3-0138	0.00000000000000000	0.00000000000000000	0.03926829453457027	0.00000000000000000	0.00000000000000000	0.36180745409467546	0.00000000000000000	0.04045653934697487	0.23058435383730572	0.05222625610230933	0.00000000000000000	0.01618055934444617	0.00000000000000000	0.18333835316289054	0.00000000000000000	0.00000000000000000	0.00869238127836450	0.01293253140549526	0.00000000000000000	0.05451327689296782	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00653734069006108	1.11668252489340603
IMMU-BC3-0139	0.00000000000000000	0.14707214480712077	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.46617717216819132	0.00000000000000000	0.05736519858861282	0.10516722219977860	0.02762463525061428	0.04138169051226335	0.00000000000000000	0.01706475719652258	0.07412039481760739	0.00718309812914218	0.01523542951801720	0.00503591556677752	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03657234124535195	0.00000000000000000	0.00000000000000000	0.04725545076521110	1.09956767470984818
IMMU-BC3-0147	0.00000000000000000	0.06474851906890082	0.01992238836794903	0.00000000000000000	0.00000000000000000	0.44160030366344949	0.00000000000000000	0.00000000000000000	0.23135352223826228	0.00000000000000000	0.01670271751320751	0.00000000000000000	0.00367012470405296	0.04899529693926320	0.00428204367864449	0.01388371404560702	0.00007337066692989	0.00025923506231865	0.00000000000000000	0.10027881000769141	0.05422995404372331	0.00000000000000000	0.00000000000000000	-0.00458039629680904	1.12100696091941643
IMMU-BC3-0152	0.00000000000000000	0.00000000000000000	0.00245063171669716	0.00000000000000000	0.00000000000000000	0.39132951081485134	0.00000000000000000	0.00000000000000000	0.18260426136852001	0.00000000000000000	0.01564893239301721	0.00000000000000000	0.00000000000000000	0.07726904399062626	0.00000000000000000	0.24782840324164759	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00042572483467473	0.08244349163996562	0.00000000000000000	0.00000000000000000	0.01984171779911263	1.09771093871231318
IMMU-BC3-0154	0.00000000000000000	0.08936094448808647	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15941193668301265	0.00000000000000000	0.18789323954244624	0.17244823260945302	0.03748729733461071	0.00519372022040980	0.00247233470377280	0.00000000000000000	0.21968688352315985	0.01424049724772780	0.01596686220372428	0.00000000000000000	0.00000000000000000	0.06987376915402499	0.00000000000000000	0.02596428228957156	0.00000000000000000	0.00000000000000000	0.06009284934576687	1.07425008951977685
IMMU-BC3-0154	0.00000000000000000	0.03964423234522402	0.00570985768702240	0.00000000000000000	0.00000000000000000	0.38948162871129371	0.00000000000000000	0.00841290659960479	0.26680752575351924	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06123859433206174	0.09808902169588479	0.01167094064810951	0.04138847187413752	0.00000000000000000	0.00000000000000000	0.04974575479378392	0.00000000000000000	0.02781106555935854	0.00000000000000000	0.00000000000000000	0.01221432273664000	1.10442708114586652
