Samples	CBSX__LM22__B_cells_naive	CBSX__LM22__B_cells_memory	CBSX__LM22__Plasma_cells	CBSX__LM22__T_cells_CD8	CBSX__LM22__T_cells_CD4_naive	CBSX__LM22__T_cells_CD4_memory_resting	CBSX__LM22__T_cells_CD4_memory_activated	CBSX__LM22__T_cells_follicular_helper	CBSX__LM22__T_cells_regulatory_(Tregs)	CBSX__LM22__T_cells_gamma_delta	CBSX__LM22__NK_cells_resting	CBSX__LM22__NK_cells_activated	CBSX__LM22__Monocytes	CBSX__LM22__Macrophages_M0	CBSX__LM22__Macrophages_M1	CBSX__LM22__Macrophages_M2	CBSX__LM22__Dendritic_cells_resting	CBSX__LM22__Dendritic_cells_activated	CBSX__LM22__Mast_cells_resting	CBSX__LM22__Mast_cells_activated	CBSX__LM22__Eosinophils	CBSX__LM22__Neutrophils
IMMU-BC3-0099	0	0.18221640685106724	0	0	0	0.39672215649022335	0	0.00858847529261548	0.21977637995923277	0	0.02669562427900555	0	0.01861411579393727	0.1138909068590154	0	0	0.00863425024652078	0	0	0.00889325089840478	0.01596843332997718	0
IMMU-BC3-0101	0.10880533709391314	0	5.8276053169682e-4	0.07528880317909481	0	0.47716464836683814	0	0	0.16763856580765782	0	0	0.032963768536236	0.05361192442104564	0.01837437077959688	0.01738182032608679	0	0.01813964009658251	0	0	0	0.02789972109213177	0.00214863976911968
IMMU-BC3-0109	0	0.16124368980847714	0.01613793999873077	0.07893149181082719	0	0.3887000744730884	0	0	0.14144165036995116	0	0.03217761002733947	0	0.02909203102686464	0.04137913541640498	0.03719589684662971	0.06396914426457875	8.6179560775153e-4	0	0	0	0.00886954034935627	0
IMMU-BC3-0111	0.00885582186246474	0	0.03276634753950494	0.1836510570217267	0	0.14780295101069524	0	0	0.24575550913953284	0	0.01786332836387386	0.06554447034225039	0.1038606969784775	0.09537057153955268	0	0.08242091365841002	0	0	0.01610833254351115	0	0	0
IMMU-BC3-0113	0	0	0.05969734622576722	0.06692714007829681	0	0.40629487119803176	0	0	0.2288683610878491	0	0.04762931260117381	0	0.0119587669803315	0.08576078654153216	0	0.01427335113624109	0	0	0	0.06704500113566271	0.01154506301511382	0
IMMU-BC3-0119	0	0	0.00583740346260147	0.1282530503481516	0	0.12418970255287892	0	0	0.4727656931141415	0	0.00895432957012755	8.5068507347916e-4	0.02521847202765671	0.13834196368010696	0	0.03008819383132921	0	0.00268619063884223	0	0	0.06281431570068464	0
IMMU-BC3-0124	0	0.21043396461252517	0	0.01388734876148184	0	0.26088017418344994	0	0	0.19403965446503232	0	0.04912595717725429	0	0.01895560280513462	0.1466605291220704	0	0	0.0663520472447666	0.03231475119695349	0	0	0.00734997043133123	0
IMMU-BC3-0126	0	0.02593683321889801	0.03541024041133166	0.18053165144390956	0	0.22076423753563323	0	0	0.2604196113215141	0	0.062238463387543	0	0.04727046974200575	0.10687475723490704	0	0	0	0.00929235657299215	0.03630359991691347	0	0.01495777921435201	0
IMMU-BC3-0138	0	0	0.03926829453457027	0	0	0.36180745409467546	0	0.04045653934697487	0.23058435383730572	0.05222625610230933	0	0.01618055934444617	0	0.18333835316289057	0	0	0.0086923812783645	0.01293253140549526	0	0.05451327689296782	0	0
IMMU-BC3-0139	0	0.14707214480712075	0	0	0	0.4661771721681914	0	0.05736519858861282	0.1051672221997786	0.02762463525061428	0.04138169051226335	0	0.01706475719652258	0.07412039481760739	0.00718309812914218	0.0152354295180172	0.00503591556677752	0	0	0	0.03657234124535195	0
IMMU-BC3-0147	0	0.06474851906890082	0.01992238836794903	0	0	0.44160030366344954	0	0	0.23135352223826228	0	0.01670271751320751	0	0.00367012470405296	0.0489952969392632	0.00428204367864449	0.01388371404560702	7.337066692989e-5	2.5923506231865e-4	0	0.1002788100076914	0.05422995404372331	0
IMMU-BC3-0152	0	0	0.00245063171669716	0	0	0.39132951081485134	0	0	0.18260426136852	0	0.01564893239301721	0	0	0.07726904399062626	0	0.2478284032416476	0	0	0	4.2572483467473e-4	0.08244349163996562	0
IMMU-BC3-0154	0	0.08936094448808647	0	0	0	0.15941193668301265	0	0.18789323954244624	0.17244823260945302	0.03748729733461071	0.0051937202204098	0.0024723347037728	0	0.21968688352315985	0.0142404972477278	0.01596686220372428	0	0	0.06987376915402499	0	0.02596428228957156	0
IMMU-BC3-0154	0	0.03964423234522402	0.0057098576870224	0	0	0.38948162871129366	0	0.00841290659960479	0.26680752575351924	0	0	0	0.06123859433206174	0.0980890216958848	0.01167094064810951	0.04138847187413752	0	0	0.04974575479378392	0	0.02781106555935854	0
IMMU-BC3-0155	0.02711687285673497	0	0.00167700412130073	0.02427862825385936	0	0.3729794128235919	0	0	0.28617591420979294	0	0.07442446079524004	0	0.05345047452881992	0.0632626862018928	0.00537322978321886	0.05372895966080312	0	0	0	0.03663046010970923	9.0189665503613e-4	0
IMMU-BC3-0165	0	0.03897904187216249	0	0.01710989359820483	0	0.49606581366405983	0	0	0.17008377522454143	0	0.05672992477814025	0.00257108987447925	0.08307701152974216	0.07772541828564697	0.05701011715515302	0	0	0	6.4791401786986e-4	0	0	0
IMMU-BC3-0168	0	0.0823261849203035	0	0.3772019221047625	7.6813116931032e-4	0.27424052618487654	0	0	0.09899476045774026	0	0	0	0.06159521526610994	0.06131717064762599	0.00290264830416114	0.00235588638119333	0	0	0	0	0.03829755456391651	0
IMMU-BC3-0171	0	0.06615459831581784	0	0.11731143684077038	0	0.46285527823248057	0	0	0.20831568299120223	0	0	0.03450102757882882	0.05544805138072536	0.0475227147676929	0.00760704881609576	2.8416107638616e-4	0	0	0	0	0	0
IMMU-BC3-0177	0.00523863104651966	0.1714011150332552	0	0.20937622427733624	0	0.3165228967406536	0	0	0.15645786728367986	0	0.02600313929498618	0.00514259969590505	0.0139488174446578	0.03128039372662616	0.04866820085416797	0	0	0	0	0.00199993864310903	0.01396017595910325	0
IMMU-BC3-0181	0	0.2075156107820031	0	0	0	0.40144589208746706	0	0.04469696341957557	0.14946369459188807	0	0.02646903820789122	0	0.03116637869404212	0.01643478036572499	0	0.06481311803404495	0	0.02585747722656373	0	0	0.03213704659079931	0
IMMU-BC3-0187	0	0.06380769905347064	0	0.2570089221224131	0	0.08725319055369535	0	0.08223652796579271	0.2586217342825774	0	0	0	0.06152925306426182	0.10058287467662236	0.01401177878590442	0.0272998772326617	0	0	0	0	0.04764814226260059	0
IMMU-BC3-0188	0.04719918588986944	0	0.01912916683435888	0.12928107031931613	0	0.22259751859539553	0	0	0.2583604405913492	0	0	0.08100553622577981	0.01734520537812248	0.14507035380272745	0.016662963564216048	0.0505582742091326	0	0.00220186601822056	0.00585547923446725	0	0.00473293933704469	0
IMMU-BC3-0189	0	0.11568697063711536	0	0	0.07349484102613872	0.15913726564035566	0	0	0.47461119557501674	0.01496608232340075	0.0405598285934226	0	0.00904665341429092	0.05256149941698887	0	0.00636962365583306	0	0	0	0	0.05356603971743731	0
IMMU-BC3-0190	0	0.05187407788583906	0	0	0	0.4527945290520971	0	0	0.23581168911208591	0	0	0	0.0560784604953855	0.08882712783238042	0	0.0297766764648705	0	0	0	0.07496623869669128	0.0054865111463922	0.00438468931425796
IMMU-BC3-0198	0	0.20842440096769935	0.05147361897310766	0.0548104104035808	0	0.29036602213090185	0	0	0.10566181804121996	0	0	0.13098862795509947	0	0.10308240259310024	0	0.00996909304396642	0.01285550641811437	0	0	0	0.02100657756702887	0.01136152190618103
IMMU-BC3-0199	0	0.07429139273656495	0.00288855933752038	0	0	0.41873832017873663	0	0	0.1392591115579953	0.09502876357037404	0	0	0.03623836564103617	0.111345185213621	0	0.02620008841279327	0.03915536726715226	0	0	0.03808174921010056	0.00294269182995846	0.01583040504414716
IMMU-BC3-0200	0	0.02353602834284653	3.1242078575797e-4	0	0	0.44966089518908253	0	0	0.37290799681390185	0	0.00741879813244738	0	0.02446031115879955	0.07934993449238517	0	0.01266238798654475	8.6589098733996e-4	0	0	0	0.02882533611089453	0
IMMU-BC3-0204	0.04522070285369388	0.0728264471072713	0	0.00772875522064047	0	0.2550439884842194	0.04850876505151473	0.07445374726484123	0.17250396533712614	0	0.01221101273187011	0.00954023146934456	0.01732695310597875	0.23987235928357872	0.00611150636130565	0.02827400134110887	0	0	0.01037756438750619	0	0	0
IMMU-BC3-0212	0	0.05990563264165333	0	0	0.05747157185047955	0.26676387235226495	0	0	0.39330506884532457	0	0	0	0.02139098073795335	0.08329835992243022	0	0	0	0.00450045178713659	0	0	0.11336406186275746	0
IMMU-BC3-0220	0	0.00825568266224094	0	0.1322004911246307	0	0.39099480028813166	0	0.02892804770623841	0.31885725885040167	0	0	0	0.08903516938954789	0	0	0	0	0.01757471066422854	0	0	0.01415383931458021	0
