Mixture	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
5085	0.04565110597639993	0.15498156179586642	0.05047738734440284	0.00650829260945198	0.00000000000000000	0.00727337750633262	0.00000000000000000	0.29108369083280594	0.43833924557843412	0.00568533835630621	0.00000000000000000	0.07693531281318325	1.00050647077237853
5087	0.08994443578028843	0.31214155881272865	0.07958216249634836	0.02056355151961788	0.00000000000000000	0.02764314245526797	0.00000000000000000	0.24059051303118098	0.22663766962451942	0.00289696628004816	0.00000000000000000	0.04942531025712624	1.00031082729067378
5088	0.06605849958130856	0.23023744510843036	0.14072522780498339	0.01076573935797394	0.00000000000000000	0.01666408046792835	0.00000000000000000	0.21289389313470311	0.31520825596043539	0.00744685858423689	0.00000000000000000	0.07345618517663426	0.99852455725675204
5091	0.07530941870247929	0.33752199626632917	0.04800701759695200	0.02179312693322014	0.00000000000000000	0.04273808182945571	0.00000000000000000	0.17769782128290107	0.29156832698542562	0.00536421040323688	0.00000000000000000	0.05324036031519361	1.00065790431684620
5092	0.07129587244273108	0.19714096119121383	0.02792006764986297	0.00260542661028411	0.00000000000000000	0.03152540119250833	0.00000000000000000	0.37342567246912978	0.29608659844426993	0.00000000000000000	0.00000000000000000	0.08137282121249183	0.99811818593532953
5093	0.01424392217652995	0.09916323434847722	0.08992776569952836	0.01580531854836201	0.00000000000000000	0.00312678389335936	0.00000000000000000	0.31730782320294887	0.45901833508417755	0.00140681704661669	0.00000000000000000	0.10805110807556480	0.99598817950526397
5094	0.08921140021761703	0.17223751996601711	0.09648941271415566	0.01987583388250025	0.00000000000000000	0.02007329969472724	0.00000000000000000	0.17393186122157603	0.40875699285907863	0.01942367944432805	0.00000000000000000	0.07113975425502725	1.00023173331179693
5095	0.07805584197351652	0.25402392708068422	0.09960220773468857	0.04607332063034453	0.00000000000000000	0.02146610713891409	0.00000000000000000	0.21715881668201495	0.27694705362621103	0.00667272513362595	0.00000000000000000	0.14370663210236576	0.98983359125936921
5097	0.04229384077722338	0.09162742671694483	0.13495488838735739	0.06556921244480220	0.00000000000000000	0.06712157043795769	0.00000000000000000	0.16940708707170904	0.42902597416400556	0.00000000000000000	0.00000000000000000	0.14880331248894169	0.98876450621778056
5098	0.00000000000000000	0.02660223132686861	0.02002459033938890	0.00000000000000000	0.00000000000000000	0.00662513072632348	0.00000000000000000	0.12507597787104338	0.81938495514040854	0.00228711459596721	0.00000000000000000	0.40645621494532064	0.92528934530085594
5103	0.07615214909978718	0.13113317484187698	0.04323412338573750	0.04336202811549013	0.00000000000000000	0.00530678990748392	0.00000000000000000	0.35979867742259763	0.33715428223948241	0.00385877498754433	0.00000000000000000	0.08147136442857913	0.99847087540643320
5104	0.03654607910965467	0.10022292827366952	0.10364246348563354	0.01452901895006281	0.00000000000000000	0.04803277719866862	0.00000000000000000	0.16395757736427388	0.52528872918615421	0.00778042643188271	0.00000000000000000	0.09460972941753074	0.99930539928526652
5105	0.02624741931534451	0.16757472366353512	0.04908113505287249	0.00418876456649099	0.00000000000000000	0.02298256007667857	0.00000000000000000	0.35605199119073189	0.37310257757419663	0.00077082856014970	0.00000000000000000	0.06580462109665952	1.00153971303620515
5108	0.06632531158124289	0.12852081586764785	0.03695579496307779	0.00000000000000000	0.00000000000000000	0.02481336984442035	0.00000000000000000	0.33857686209997145	0.40181465441050018	0.00299319123313957	0.00000000000000000	0.06253553229785058	1.00254520915470136
5115	0.01787767410470930	0.06454919108536546	0.06857574419886985	0.01979978100189397	0.00000000000000000	0.00475706589794970	0.00000000000000000	0.13110453096547742	0.68821464790650444	0.00512136483922990	0.00000000000000000	0.32385414006853619	0.95128414529361405
5117	0.09863752453766167	0.24683395933273419	0.01472303398459951	0.00670882822396091	0.00000000000000000	0.03046662233454235	0.00000000000000000	0.32707607156902097	0.27191367003939942	0.00364028997808089	0.00000000000000000	0.05973521175875377	1.00027320238361184
5120	0.03611146339175161	0.04222231502667793	0.17085557140474239	0.01171774058203130	0.00000000000000000	0.01292735560989119	0.00000000000000000	0.20384041138382331	0.51173513508202706	0.01059000751905525	0.00000000000000000	0.38398443855446579	0.94512498928719846
5122	0.01184257649806238	0.07262103691279485	0.17588126041660601	0.00250019923053246	0.00000000000000000	0.01751040222252720	0.00000000000000000	0.14926693283151077	0.56746581933173057	0.00291177255623574	0.00000000000000000	0.20802165849190471	0.97798557084745319
5124	0.07250982135346816	0.17980949002258007	0.05822379928462224	0.00000000000000000	0.00000000000000000	0.09456749668709064	0.00000000000000000	0.37596773244824877	0.21403304902282155	0.00488861118116862	0.00000000000000000	0.04648548237145321	1.00364176907659131
5133	0.01361622957199099	0.05842372764565342	0.18914251940533139	0.02074764057192122	0.00000000000000000	0.01681123165815913	0.00000000000000000	0.10655518109660629	0.57767009146394965	0.01703337858638779	0.00000000000000000	0.42646151256862280	0.93335997600204268
5137	0.04908415589418950	0.13930125281184969	0.03741649379623090	0.01663380687836133	0.00000000000000000	0.01656455184958625	0.00000000000000000	0.27824422269723853	0.45503272193652539	0.00772279413601844	0.00000000000000000	0.05869845831107049	1.00392665180052099
5138	0.13148372888113805	0.22278708041152903	0.13886734017493441	0.01954357367855943	0.00000000000000000	0.03415271445565437	0.00000000000000000	0.21923893219762028	0.23055746325389481	0.00336916694666968	0.00000000000000000	0.05572866815769197	0.99972892181882267
5140	0.13569680037915735	0.17252051853435138	0.10583242794206008	0.02632567878480354	0.00000000000000000	0.01483074214158568	0.00000000000000000	0.20858113786007199	0.33436853067022376	0.00184416368774628	0.00000000000000000	0.09128930478648320	0.99637908934209685
5143	0.06868320829689339	0.20115736493591965	0.01051312732029683	0.00509165016870784	0.00000000000000000	0.04343990812794270	0.00000000000000000	0.45738382436945613	0.21125821281989904	0.00247270396088443	0.00000000000000000	0.04859059098295789	1.00231977130873240
5149	0.05963691574323713	0.09464585153807967	0.03709652625320655	0.00000000000000000	0.00000000000000000	0.02256095690102556	0.00000000000000000	0.38063074866861435	0.40031441966729558	0.00511458122854116	0.00000000000000000	0.06967936034395308	1.00181106790890961
5152	0.09020963920243301	0.13968110874485698	0.03974486342323283	0.00187192682924840	0.00000000000000000	0.07214766102299967	0.00000000000000000	0.39493310445827357	0.26141169631895550	0.00000000000000000	0.00000000000000000	0.05555069694210268	1.00239140005486527
5153	0.09447069569860574	0.17407113296209825	0.03701541234724870	0.00147678395352148	0.00000000000000000	0.05682162866597809	0.00000000000000000	0.42182567094417811	0.21419190351137221	0.00012677191699739	0.00000000000000000	0.05261217145289575	1.00178230735513130
5154	0.06820787162457491	0.16784078795912954	0.10085410749483974	0.00856679496505589	0.00000000000000000	0.00470528399836465	0.00000000000000000	0.19876080125557438	0.44429362613145351	0.00677072657100739	0.00000000000000000	0.15335351264746758	0.98797242493685355
5155	0.07209187943953491	0.12873360115191390	0.08779472933544943	0.03318446557661134	0.00000000000000000	0.02314599305273615	0.00000000000000000	0.17748510263539219	0.46911596503987230	0.00844826376848972	0.00000000000000000	0.11994349622938455	0.99356671956588904
5158	0.05833596634716563	0.18368765228531417	0.12926453456564049	0.00000000000000000	0.00000000000000000	0.03357328422213550	0.00000000000000000	0.33364232544012273	0.24954308058388322	0.01195315655573820	0.00000000000000000	0.06064598137492149	1.00012644180848254
5171	0.07775493228729220	0.06732633487650554	0.18311055911508101	0.00013821127361907	0.00000000000000000	0.00798358212517544	0.00000000000000000	0.23854042656840591	0.41185917465091421	0.01328677910300664	0.00000000000000000	0.35168001698058476	0.95621343211678600
5172	0.16491182037462088	0.09170417284793154	0.01760203741320249	0.00000000000000000	0.00000000000000000	0.08100136504754213	0.00000000000000000	0.37465512076044438	0.26732306142092560	0.00280242213533296	0.00000000000000000	0.04734945887621131	1.00383292821965409
5175	0.04869028394180389	0.14686319014963273	0.03542034034322257	0.01336468889106908	0.00000000000000000	0.01364702776073583	0.00000000000000000	0.29681837565673058	0.43998898646229728	0.00520710679450805	0.00000000000000000	0.12791008511723270	0.99221958147782696
