Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
R3388_YZ_12	0.13580952985544856	0.00000000000000000	0.18540497423248303	0.01191360588966787	0.00000000000000000	0.18212772368587660	0.00000000000000000	0.00706030011987237	0.02190780035304371	0.00000000000000000	0.06537267355999071	0.02130325558708332	0.05987270918701450	0.25403906283212419	0.01119747417454932	0.01803829788393093	0.00000000000000000	0.00554758395101520	0.02040500868789985	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12846811025519672	1.03535781467778332
R3388_YZ_13	0.01743428942821512	0.00000000000000000	0.07130439497280010	0.00000000000000000	0.00000000000000000	0.45615268950196280	0.00133586508482368	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03008998505828233	0.04605177667900415	0.02612178835303419	0.00000000000000000	0.13202494066753348	0.00000000000000000	0.14873365134307895	0.06457166888713742	0.00000000000000000	0.00617895002412804	0.00000000000000000	0.00000000000000000	0.21198921452382827	1.00148651164537505
R3388_YZ_14	0.00000000000000000	0.07717910720080913	0.01983386181069528	0.07401413713897426	0.00000000000000000	0.39327825549285195	0.00000000000000000	0.02174132303418073	0.00589815810908919	0.00000000000000000	0.07828164660261402	0.00000000000000000	0.05195816261189889	0.09270015931665961	0.03704588700296142	0.12743236265698857	0.00000000000000000	0.02063693902227692	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13804007299133220	1.04311898070389519
R3388_YZ_15	0.13405126448324206	0.00000000000000000	0.12889847045227576	0.00000000000000000	0.00000000000000000	0.32251137919628825	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04595112503040757	0.00096865804161734	0.00000000000000000	0.00000000000000000	0.22760189067092837	0.00000000000000000	0.04885319447173180	0.07337251614228323	0.00000000000000000	0.01779150151122562	0.00000000000000000	0.00000000000000000	-0.02951610310943887	1.08652855732068332
R3388_YZ_16	0.03278748650361359	0.06447789594353272	0.02021598603932679	0.00000000000000000	0.00000000000000000	0.52368611617869942	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04706623134079205	0.01999763190664661	0.04775195234206899	0.09248048454184452	0.01267187129011089	0.09539162949052375	0.00000000000000000	0.00757904556386012	0.03322190889695153	0.00000000000000000	0.00267175996202920	0.00000000000000000	0.00000000000000000	0.15754416025909873	1.03643615836431735
R3388_YZ_17	0.00000000000000000	0.10110726957583377	0.03842051387723659	0.00000000000000000	0.01603478050275134	0.43599912500044152	0.03166713838280173	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06538986471102390	0.00000000000000000	0.12469555016908838	0.04713318622402744	0.02062423950594235	0.05498978187443402	0.00000000000000000	0.05559538431229497	0.00000000000000000	0.00000000000000000	0.00834316586412402	0.00000000000000000	0.00000000000000000	0.23064542770878363	0.99427846163006206
R3388_YZ_18	0.01271405698195456	0.00000000000000000	0.00000000000000000	0.05214486174435959	0.00000000000000000	0.20400401711805857	0.00000000000000000	0.01646467552578660	0.01610837091393348	0.00000000000000000	0.05149398666658880	0.01175594749439700	0.19367005476071744	0.19587485917802880	0.01125473055673218	0.17350877188020264	0.02196894283962726	0.00000000000000000	0.02928467576906509	0.00000000000000000	0.00975204857054805	0.00000000000000000	0.00000000000000000	0.27312473217323113	0.97760539839976834
R3388_YZ_19	0.00644557046068636	0.00000000000000000	0.20727342794505579	0.04862005356955293	0.00000000000000000	0.31866186197149143	0.01763910016361044	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08404930737168885	0.00000000000000000	0.00000000000000000	0.12722200624471292	0.04670592118107815	0.08734105025754861	0.00000000000000000	0.00475392311611554	0.01695415705192537	0.00000000000000000	0.00000000000000000	0.03433362066653368	0.00000000000000000	0.22266072831337058	0.99563951161076125
R3388_YZ_20	0.01855045717204921	0.00000000000000000	0.05759791317364790	0.00000000000000000	0.00000000000000000	0.25515163387866230	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09086711902023072	0.00000000000000000	0.11229529063808660	0.11290583349338065	0.06320735556704801	0.27985537337931898	0.00000000000000000	0.00009998166912591	0.00946904200844977	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07329034266190952	1.06238537842899494
R3388_YZ_21	0.05054320023906548	0.10035639750071777	0.04056218938037307	0.03555865252444788	0.00000000000000000	0.43538823496459172	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03137191573213439	0.02316652141474532	0.03130831158089201	0.04212950277141307	0.05039062313305630	0.11415156251797770	0.00000000000000000	0.00874857851630885	0.03632430972427664	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16130480009058989	1.02791501791145401
R3388_YZ_22	0.00661835350124584	0.00000000000000000	0.08967463124266005	0.02342750904135291	0.00000000000000000	0.40128432515213952	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05050202184860807	0.00132719821150855	0.04344940612807388	0.06891746884057867	0.00000000000000000	0.17235997996860328	0.03039809546909028	0.03863097757821665	0.04818901178021837	0.00000000000000000	0.02522102123770391	0.00000000000000000	0.00000000000000000	-0.01039072913408950	1.08719049832068348
R3388_YZ_23	0.00000000000000000	0.00000000000000000	0.10327727624128169	0.00000000000000000	0.00000000000000000	0.40446897239755342	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05717633892352426	0.00000000000000000	0.01755365018201383	0.21410440877087417	0.00000000000000000	0.13025886868828199	0.01707894135046333	0.02517122930819655	0.00000000000000000	0.00298422655254844	0.02792608758526239	0.00000000000000000	0.00000000000000000	0.04665900730124675	1.08038593192146304
R3388_YZ_24	0.07809579415091220	0.00000000000000000	0.10542447293416125	0.00000000000000000	0.00000000000000000	0.36871898339528147	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05549264076523375	0.00441343061152894	0.06988310570485555	0.08772931892944644	0.03796374401766042	0.10700854923934232	0.02798289364518249	0.00000000000000000	0.05728706660639524	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15060069900873432	1.01813582051848939
R3388_YZ_25	0.00553081388580548	0.08523738901987279	0.04939339553795299	0.00000000000000000	0.00000000000000000	0.43473977160274752	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06305236273896668	0.00495570881620627	0.00586756909431297	0.13154274407758992	0.02701747229798215	0.10225977904237335	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02218199050623535	0.04954246425310005	0.01867853912685451	0.00000000000000000	0.09282707632073942	1.05581105919509333
R3388_YZ_26	0.01785351246918809	0.03377208092751255	0.01056171416130425	0.00000000000000000	0.00000000000000000	0.15912604346212875	0.00153848547722125	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03399855373207829	0.00000000000000000	0.20055720253526621	0.23045295509807684	0.00691258618270135	0.25324444327619461	0.00000000000000000	0.01066210461695995	0.02644587117351950	0.00000000000000000	0.01487444688784829	0.00000000000000000	0.00000000000000000	0.43076449326836375	0.90388630955036242
R3388_YZ_27	0.00140636084619343	0.09929199306731067	0.00306276232503789	0.00000000000000000	0.05644842959776202	0.38421899614352029	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07083207090178290	0.00000000000000000	0.09468817870527459	0.02158198173239627	0.01307226069843919	0.18114829714264932	0.02156554088508519	0.01592508629763877	0.03675804165690978	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.22915044397365023	0.99426979506530666
R3388_YZ_28	0.10875098016733305	0.00000000000000000	0.05866899631449074	0.00846346688105120	0.03081238372143968	0.32325142720411892	0.00000000000000000	0.00000000000000000	0.00115470081676814	0.00000000000000000	0.07970957513629873	0.00000000000000000	0.05250833200805852	0.20381190198769422	0.03678128677853387	0.07105382736732388	0.00231557925226762	0.00000000000000000	0.02271754236462160	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33938984216192919	0.94521147275124606
R3388_YZ_29	0.03797491763004700	0.00000000000000000	0.04852739759278666	0.00000000000000000	0.06498339354058667	0.61004744267830446	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04140245887360450	0.00444266922302839	0.09810711205649526	0.03384353569024343	0.02365368513318681	0.00000000000000000	0.00765576440318549	0.01110409754841518	0.00000000000000000	0.00057219590667227	0.01768532972344409	0.00000000000000000	0.00000000000000000	0.14996620000533178	1.06100130112804392
R3388_YZ_30	0.02720196850156226	0.00000000000000000	0.02707501934192518	0.00000000000000000	0.00000000000000000	0.31243873334151812	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05979826220233660	0.00000000000000000	0.05468598255797515	0.01825578452553333	0.05919886828904925	0.31494288451004732	0.03523989521964050	0.05384397722720216	0.03731862428321002	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32873690105236386	0.94919207848295761
R3388_YZ_31	0.02629222551725868	0.00000000000000000	0.05305229299763466	0.01207113294686308	0.00000000000000000	0.47144664099809214	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11568898480873964	0.00000000000000000	0.06357804878615575	0.19197010486829463	0.01321934507363009	0.02669920657137444	0.00000000000000000	0.02308607643666063	0.00289594099529620	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18884178301535487	1.02573926895821055
R3388_YZ_32	0.01750092064234763	0.00000000000000000	0.03247523637618863	0.00000000000000000	0.00000000000000000	0.23063884708047258	0.00000000000000000	0.00087786591200965	0.00000000000000000	0.00000000000000000	0.06420034004356887	0.02069603628477272	0.23248421159664326	0.14862204536160167	0.00000000000000000	0.11459466192214034	0.00000000000000000	0.06591660085062527	0.06739158158829552	0.00000000000000000	0.00460165234133400	0.00000000000000000	0.00000000000000000	0.13331792986302629	1.02669037427076493
R3388_YZ_33	0.08381166575045278	0.00000000000000000	0.03633687642792057	0.00000000000000000	0.10665554203661480	0.43840854953426023	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07730173861900767	0.02689024111183960	0.07970263223445634	0.10018204283303547	0.01117335678757863	0.03267941974024414	0.00000000000000000	0.00685793492459007	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03376974901439451	1.10106914900289543
R3388_YZ_34	0.00040174987730325	0.00000000000000000	0.08727844875116744	0.02841373860752701	0.00000000000000000	0.42736469435136692	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04015284821993999	0.01228119667027914	0.11467068501444280	0.06455712488237450	0.03087264376322107	0.07449114972070503	0.00000000000000000	0.03135073779742982	0.08816498234424300	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.10975386893395893	1.04025375328648040
R3388_YZ_35	0.13823151211445656	0.00000000000000000	0.00529625335283243	0.00000000000000000	0.00000000000000000	0.52225070376891658	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09903415502510604	0.00450511663185947	0.03420686644508466	0.05798276408750062	0.04928509261619887	0.07632219405902398	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01288534189902086	0.00000000000000000	0.00000000000000000	0.26052597852573034	0.99379979581678923
R3388_YZ_36	0.16264765297418166	0.00000000000000000	0.04472236029580597	0.00000000000000000	0.00000000000000000	0.39118871208599199	0.00000000000000000	0.03343381503587388	0.00039511386516356	0.00000000000000000	0.04822453446241894	0.00000000000000000	0.07936835853727300	0.07416188816648375	0.00057875939441292	0.04438348461620104	0.00000000000000000	0.01951202452859111	0.09519658428745419	0.00000000000000000	0.00618671175014798	0.00000000000000000	0.00000000000000000	0.05764439899671232	1.06200045994905112
R3388_YZ_37	0.06641676455357434	0.00000000000000000	0.02415627956625822	0.00791521693370339	0.00000000000000000	0.20162773341342605	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03661434335177574	0.00000000000000000	0.00000000000000000	0.35734226657335766	0.00896871071339130	0.26411362569269448	0.00000000000000000	0.00000000000000000	0.02438125418544059	0.00000000000000000	0.00000000000000000	0.00846380501637826	0.00000000000000000	0.47208555727209511	0.88486729840549572
R3388_YZ_38	0.00000000000000000	0.06198425518522109	0.04073170167386989	0.04273446732740793	0.00000000000000000	0.39504440869078150	0.01859375759765002	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06489176280380959	0.00000000000000000	0.01238253860892031	0.11665503945929369	0.10064823387062814	0.09948720711906373	0.00000000000000000	0.00786705999583742	0.03897956766751667	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.27719630583654409	0.97687370418350983
R3388_YZ_39	0.00621364741325744	0.03507232143770136	0.04274303387484956	0.00533097512225754	0.00000000000000000	0.42948900896893222	0.00000000000000000	0.04071442038747532	0.00000000000000000	0.00000000000000000	0.05647764229374623	0.00110842876644867	0.02787017925163474	0.03675678424980757	0.07311962101558057	0.18035328267408582	0.00000000000000000	0.02995011795630537	0.03480053658791775	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21212755952909265	1.00456182199215904
R3388_YZ_40	0.03734089179350860	0.07016290509944732	0.06200859946612895	0.06261189330915215	0.00000000000000000	0.29312964916301071	0.00697640671602203	0.00000000000000000	0.00893922942097491	0.00000000000000000	0.11880674093998235	0.00000000000000000	0.01354597312397266	0.17629299488342198	0.06219316734752803	0.06621685450957440	0.00000000000000000	0.01605774296363319	0.00000000000000000	0.00571695126364278	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21439066387529618	1.00542616691153719
R3388_YZ_41	0.02606629467391193	0.18460911353539902	0.00000000000000000	0.01942077574722146	0.00000000000000000	0.40969658193512154	0.00270717238515150	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03978500142747964	0.01134563347871603	0.11730810250299750	0.03468074364993674	0.01730191588450455	0.07582333218449837	0.00000000000000000	0.02747255548431318	0.02958415688138440	0.00000000000000000	0.00419862022936407	0.00000000000000000	0.00000000000000000	0.27288307447864557	0.97573641893785790
R3388_YZ_42	0.05243050770841390	0.00000000000000000	0.10899573288962738	0.00000000000000000	0.00000000000000000	0.45731428377431643	0.00000000000000000	0.08829465247304592	0.00000000000000000	0.00000000000000000	0.02400921470576348	0.03059922945203613	0.02550983394069578	0.04857433693196787	0.02347543585113436	0.09514839305230270	0.00000000000000000	0.03212040922590737	0.00837224921018775	0.00000000000000000	0.00515572078460087	0.00000000000000000	0.00000000000000000	0.07311044757314940	1.06997681046722604
R3388_YZ_43	0.00000000000000000	0.13097669761872485	0.05986247952587017	0.01118806304130094	0.00000000000000000	0.25164341121911660	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05336392924371532	0.00000000000000000	0.04770790352298467	0.18133953250971085	0.00587873969794710	0.22283473575564111	0.00000000000000000	0.02469376792732982	0.00918549417868389	0.00000000000000000	0.00000000000000000	0.00132524575897472	0.00000000000000000	0.12662021515943023	1.03861630759001633
R3388_YZ_44	0.06135193107578047	0.00000000000000000	0.08784326433230968	0.03310418394244675	0.00000000000000000	0.22528033000194203	0.00000000000000000	0.02725183618186245	0.00508259188811796	0.00000000000000000	0.04456599405088997	0.00000000000000000	0.09138539307816430	0.13447978767523844	0.06756462180799822	0.21018665300157272	0.00000000000000000	0.00000000000000000	0.01190341296367708	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.26083157441151689	0.97740567826085589
R3388_YZ_47	0.00000000000000000	0.01365605863993408	0.03744596896452693	0.00000000000000000	0.03457032528402848	0.44676176313037130	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01543920340394100	0.06631008728296546	0.15025843662029742	0.02176895643414214	0.03325771748731137	0.08737424428902389	0.00000000000000000	0.00781476976962073	0.08043640769020105	0.00000000000000000	0.00490606100363615	0.00000000000000000	0.00000000000000000	0.02383075452494558	1.08479922993539746
R3388_YZ_48	0.05384809302766883	0.00000000000000000	0.13438927816519150	0.00000000000000000	0.00000000000000000	0.43160576737892081	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07559184757441030	0.01560555247305558	0.01337039426901802	0.07160927781451967	0.02402654199953536	0.13870102369223983	0.00000000000000000	0.02852582796187049	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01272639564356964	0.00000000000000000	0.14000788316706625	1.03396600065791455
R3388_YZ_49	0.00000000000000000	0.07445054250994640	0.04310822946753615	0.04698307164432941	0.00000000000000000	0.43072672753458224	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09459640954916730	0.00647826766382231	0.06520945890217222	0.00684501028545146	0.05327893775348552	0.08365103243709565	0.00000000000000000	0.07820195136104105	0.01647036089137027	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28958669108860041	0.97303850046424423
R3388_YZ_50	0.02894941755051685	0.04620535402784486	0.05203973277193574	0.00039149401885172	0.00000000000000000	0.39166678429949292	0.00000000000000000	0.01617609918571604	0.00000000000000000	0.00000000000000000	0.04530045169537118	0.00049818825826073	0.09361484583681620	0.03128329199942512	0.03586065143225090	0.11759936999553074	0.05229791408455823	0.06407197210642535	0.02404443273700352	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.22972328719047563	0.98873429364840781
R3388_YZ_51	0.00000000000000000	0.01095240298300709	0.08495919685465332	0.07440462514692193	0.00000000000000000	0.30101613659908377	0.00000000000000000	0.00859116227694686	0.00000000000000000	0.00000000000000000	0.10661393908432498	0.00000000000000000	0.07151980779493249	0.02521495086066095	0.06460185835311978	0.20204754545934403	0.00224876449373705	0.04162980884407412	0.00000000000000000	0.00619980124919361	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09063462112397486	1.05451555382079065
R3388_YZ_52	0.01175772788943206	0.00105858914605113	0.05926090494786453	0.00935975500778523	0.00000000000000000	0.33889348169840111	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03830531392289715	0.01255018401261059	0.09110986984964164	0.19130519238458193	0.00328993763180999	0.19291357566713985	0.01439390918289331	0.00000000000000000	0.03580155865889172	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23085073770201167	0.99633301011771025
R3388_YZ_53	0.04270783492298600	0.00000000000000000	0.17672758823871190	0.04170822640563594	0.00000000000000000	0.35996024683468136	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07069934611811282	0.00000000000000000	0.06949222694232336	0.07246664502147385	0.04273835391608728	0.08469038516787916	0.00000000000000000	0.02427313229834843	0.01453601413375972	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15949927057099775	1.01992869614415693
R3388_YZ_54	0.00000000000000000	0.23073889321433705	0.07252410536611791	0.05493793604045863	0.00000000000000000	0.32443807867911467	0.01547780174482238	0.00367714603302395	0.00000000000000000	0.00000000000000000	0.07299474670631685	0.00000000000000000	0.01117476070748223	0.05391507296516324	0.01843851293412923	0.10699102192081651	0.00000000000000000	0.03361652982800432	0.00107539386021324	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15048712310538243	1.02916647645270332
R3388_YZ_55	0.06483867389476033	0.00000000000000000	0.08451314090252275	0.00765165913718257	0.00000000000000000	0.32044614236061980	0.00000000000000000	0.00000000000000000	0.00096910969118211	0.00000000000000000	0.11861726048674211	0.00000000000000000	0.05129330627317353	0.26915393613434363	0.02282270169036403	0.02343709394293573	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03625697548617337	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34349588620555521	0.94606729673915724
R3388_YZ_56	0.00000000000000000	0.00000000000000000	0.01424071096231031	0.00000000000000000	0.00000000000000000	0.25057012514620663	0.00000000000000000	0.00667456758492772	0.00000000000000000	0.00000000000000000	0.05889694759433308	0.00000000000000000	0.24166702607796522	0.25733524441118510	0.00608061984741550	0.08339236754243878	0.00000000000000000	0.02837082892963104	0.03501277645937121	0.00000000000000000	0.01775878544421546	0.00000000000000000	0.00000000000000000	0.17187288824164790	1.02407867840991273
R3388_YZ_57	0.00000000000000000	0.00000000000000000	0.05737010845298397	0.00000000000000000	0.00000000000000000	0.35347263340831558	0.00455215802724428	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11004676054242846	0.00000000000000000	0.09011278001955217	0.18722843170970060	0.01052227291745098	0.14270689998703165	0.00000000000000000	0.03579162970508426	0.00000000000000000	0.00819632523020806	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12126037828989195	1.04593983474793428
R3388_YZ_58	0.00304789241603650	0.00000000000000000	0.16494461259262475	0.04228191227965242	0.00000000000000000	0.24368860536225279	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06529170554842668	0.00818196484718624	0.07992957690257338	0.11730016374413359	0.02530955908671648	0.21477612383846506	0.00000000000000000	0.00000000000000000	0.03524788338193204	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06902823906579120	1.05345567315771915
R3388_YZ_59	0.05249205115356714	0.00000000000000000	0.19610410689050276	0.00000000000000000	0.00000000000000000	0.25799942410503063	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02857589334425017	0.02272486677731752	0.05686833811381709	0.09108620039972301	0.00000000000000000	0.04261061219533255	0.03028852124943151	0.18914256629758844	0.03210741947343913	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.00171635986733100	1.07715823456274284
R3388_YZ_60	0.02718385042924755	0.13367921935973065	0.02434365465277076	0.00000000000000000	0.01345662987719031	0.41434732299631843	0.02291893174797328	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07572449166505714	0.00000000000000000	0.00899044677830948	0.08610810960882817	0.01664785371265402	0.15826233669036338	0.00000000000000000	0.01123959296049760	0.00709755952105910	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02868142995136515	1.08425685216056600
