Samples	CBSX__CD226__B	CBSX__CD226__CD4	CBSX__CD226__CD8CD226negNoAct	CBSX__CD226__CD8CD226negPostAct	CBSX__CD226__CD8CD226plusNoAct	CBSX__CD226__CD8CD226plusPostAct	CBSX__CD226__M1	CBSX__CD226__M2	CBSX__CD226__Mono	CBSX__CD226__Neu	CBSX__CD226__NK
IMMU-BC3-0221	0.25963287562132936	0.19103038873609823	0.01404664849563448	0	0	0.02615228897136336	0.35527373895591385	0	0.15386405921966084	0	0
IMMU-BC3-0222	0.25124362333824657	0.2782324146371139	0.02754877096529996	0	0	0.01308917029990373	0.2558578815573725	0.04905829223201466	0.12311896078668016	0	0.00185088618336864
IMMU-BC3-0230	0.05942846013037301	0.14551686075882675	0	0	0.00905889952395823	3.8104339706485e-4	0.320989846700194	0.20146551199461615	0.263159377494967	0	0
IMMU-BC3-0233	0.21976137662451317	0.14281010620628098	0.01459010250311081	0	0	0.00488564956549564	0.26418141287322816	0.11661768389029407	0.23715366833707704	0	0
IMMU-BC3-0234	0.26569404213626296	0.33353967247497823	0.04378291906612741	0	0	0.01816416391920351	0.15291925217224325	0.04247641031873754	0.13617247326372878	0	0.00725106664871834
IMMU-BC3-0235	0.23058048103038295	0.2272431007341328	0.00804760592089894	0	0	0.01010681149514045	0.26493473675698803	0.11278349835938592	0.14630376570307085	0	0
IMMU-BC3-0238	0.2604037640533079	0.28278961655183127	0.0202103067716861	0	0	0.01252686636789593	0.20001799094822767	0.07134965415375967	0.13740333171801436	0	0.0152984694352771
IMMU-BC3-0239	0.24832640386037327	0.19162554356993952	0.03074205038556294	0	0	0.02531973732027791	0.2557730964170292	0.04419863097547436	0.2040145374713428	0	0
IMMU-BC3-0240	0.25459847448367867	0.29579857409384247	0.02907141532835451	0	0	0.02237137886404969	0.2019757303969732	0.03674223255035227	0.1569101874117543	0	0.00253200687099473
IMMU-BC3-0241	0.2495922575450294	0.27390551284620157	0.00465901341142189	0	0.0083923612295872	0.01531149144684548	0.22538484156899377	0.06202010746164714	0.16073441449027367	0	0
IMMU-BC3-0251	0.1933070703457885	0.13854187421912892	0.01553960265095959	0	0	0.01161057237030519	0.24062134133579757	0.20493687776823347	0.17224848106482327	0.02319418024496346	0
IMMU-BC3-0251	0.3530791384234567	0.16856832788326048	0.02201166704982077	0	0	0.01429499718173304	0.22008857934115195	0.03295966930648911	0.188997620814088	0	0
IMMU-BC3-0255	0.2651017555030449	0.28659463633271665	0.03543294363317608	0	0	0.01126166553654786	0.20378241601083155	0.05940817524997375	0.13713950404515696	0	0.00127890368855233
IMMU-BC3-0256	0.2664413784914874	0.20351891786561743	0.01862922413627437	0	0	0.00849889424224043	0.30618601866771505	0	0.19672415287963008	0	1.41371703515e-6
IMMU-BC3-0262	0.24066693908639727	0.2004772032117994	0.00845529912637353	0	0	0.01671426680391669	0.26611625341403716	0.08924438460611166	0.15417808423068577	0	0.02414756952067848
IMMU-BC3-0263	0.28643096397159473	0.33093301786599716	0.01158429506829821	0	0	0.01537687299741896	0.2610462654322327	0	0.08240648240899129	0	0.01222210225546708
IMMU-BC3-0263	0.2367430043391383	0.2843027583628681	0.0783736152002746	0	0	0.03850161085774675	0.17570257203936016	0.07150438915620491	0.11255791247134	0	0.00231413757306727
IMMU-BC3-0267	0.30330905544487324	0.25822452451753564	0.0209835900010119	0	0	0.02729722589566742	0.18267925210187844	0.04928524365652003	0.15822110838251344	0	0
IMMU-BC3-0269	0.2564856024179179	0.03943329945267932	0.0026674036035081	0	0.00478259261809212	0.00965289546217709	0.4631124814986138	0.06925809373384123	0.15460763121317048	0	0
IMMU-BC3-0272	0.23519128756963792	0.14315125673533735	0.01275380903149058	0	0	0.00617306734941688	0.39493521983247104	0.0236758825346116	0.18411947694703473	0	0
IMMU-BC3-0273	0.2739311678344098	0.10386561153659794	0.00628695899785368	0	0	0.01733015593915993	0.3199271327605842	0.06537689056453666	0.2132820823668578	0	0
IMMU-BC3-0274	0.20630195759359168	0.1700112084751046	0.02592118594044658	0	0	0.01010088653544817	0.34081810567696286	0.08961896102311845	0.14030906180521624	0.01691863295011148	0
IMMU-BC3-0275	0.24456001246609052	0.2565765544554558	0.01425744897992764	0	0	0.01421705997275697	0.25724558003097514	0.05640845582740638	0.15673488826738752	0	0
IMMU-BC3-0275	0.32217953303032265	0.1685190528145566	0.00932829892964919	0	0	0.00968655827037389	0.2864665713452188	0	0.2038199856098789	0	0
IMMU-BC3-0276	0.24607021730822884	0.250349510394838	0.00200783774575961	0	0	0.01700963083866095	0.30054545321721204	0.03526585471549842	0.1487514957798021	0	0
IMMU-BC3-0278	0.43171384397745927	0.12258728077787108	0.01852029941754479	0	0	0.00339004049690629	0.21614486984598255	0.03038208389868413	0.17726158158555205	0	0
IMMU-BC3-0281	0.11644017973066394	0.0646649404809923	0.00912401617883414	0	0	0.01871691895177043	0.3450185933229981	0.2302764193059966	0.21575893202874455	0	0
IMMU-BC3-0281	0.24767037969126576	0.1570622343620755	0.00528196545119454	0	0	0.01783203257461635	0.42286474979338823	0.02096046640561148	0.12832817172184816	0	0
IMMU-BC3-0286	0.21792049591191515	0	0.01441983483416549	0.00897677853057259	0	0.00475822109497474	0.46379410451303055	0.05257719264922181	0.2375533724661197	0	0
IMMU-BC3-0291	0.2138028967015091	0.17800267972762554	0.05654028598736598	0	0	0.02125192461802811	0.24115917425549108	0.15206186583341974	0.13718117287656056	0	0
IMMU-BC3-0296	0.23665369790583185	0.2130219001486156	0.02887729388460552	0	0	0.01791466483802607	0.2552286297443476	0.04165988208500285	0.20305731175044273	0	0.00358661964312792
IMMU-BC3-0299	0.24801662224726104	0.19986651797104169	0.01614173565496675	0	0	0.01340441081230788	0.25216686284147116	0.06127977889123624	0.20912407158171537	0	0
IMMU-BC3-0307	0.3120737099343002	0.13831662142263035	0.02575884961117481	0	0	0.03883112046405062	0.30174499431885526	0	0.18327470424898873	0	0
IMMU-BC3-0315	0.2741487895139072	0.04142690447085837	0.00752970667350028	0	0	0.01018669868264001	0.27475321632657973	0.09911848664456065	0.2928361976879537	0	0
IMMU-BC3-0321	0.2495756663876398	0.24535128483117313	0.02910472435192039	0	0	0.01702446876028627	0.2203338089926632	0.03241937534360213	0.1932990122857365	0	0.01289165904697843
IMMU-BC3-0322	0.31431812660194913	0.38120561600107106	0.02021125472313801	0	0	0.02261455606820694	0.09904219341071964	0	0.16260825319491526	0	0
IMMU-BC3-0325	0.24982051021992	0.25813155903581475	0.01351920949719647	0	0	0.022137176055186	0.23237366090911943	0.04954584787792034	0.1744720364048429	0	0
IMMU-BC3-0332	0.30506558686079666	0.19423848819597633	0.00742759688116324	0	0	0.00641813959539484	0.2881094308200867	0.02223792279517788	0.17650283485140447	0	0
IMMU-BC3-0338	0.05938777508662686	0	8.4311822906753e-4	0	0.00125713324087312	0.01347597406308018	0.3724277458322075	0.4289429463984746	0.12366530714967013	0	0
IMMU-BC3-0341	0.20501057265542333	0.20708832740519964	0.01798015635603811	0	0	0.02201263833817983	0.31627664649166903	0.06878752344503053	0.16284413530845954	0	0
IMMU-BC3-0352	0.24679190298649945	0.1188621511940894	0.01913205484616977	0	0	0.01126851419893407	0.36157493792076617	0.05755482251446427	0.18481561633907675	0	0
IMMU-BC3-0357	0.30121732783754546	0	0.01103746623830136	0.01170558979329203	0	0	0.4651604981991863	0	0.21087911793167488	0	0
IMMU-BC3-0361	0.2813978303335659	0.15340504182503073	0.00681505472563915	0	0	0.00437029813276151	0.3472129883320224	0	0.2067987866509801	0	0
IMMU-BC3-0376	0.25587417772812227	0.13004058824758727	0.02146568492812762	0	0	0.0299842018953135	0.3513298411013946	0.02798464758479397	0.18332085851466076	0	0
IMMU-BC3-0381	0.24588709196199443	0.10485248833375851	0.01582965138466093	0.00530150270888668	0	0.00690839759638923	0.3174857371407913	0.1514765406385592	0.15225859023495963	0	0
IMMU-BC3-0382	0.20333985083173353	0.2110582508475508	0.02605422399206511	0	0	0.01282741044184193	0.19781969079112824	0.22068246679982015	0.11184211100565902	0	0.01637599529020118
IMMU-BC3-0389	0.22275841237890576	0.09519823627794474	0.00204202644859596	0	0.00292670305440108	0.00731364243998939	0.2978039102614404	0.10121109266680064	0.27074597647192195	0	0
IMMU-BC3-0390	0.15623708584600712	0	0.00461869279977124	0	0	0.01479094945357975	0.3515443415215871	0.1730203267161173	0.29978860366293747	0	0
IMMU-BC3-0393	0.22210764996517052	0	0.01590138907796009	7.8450039474875e-4	0	0.00902969955667267	0.48852046291293144	0.02493069760728023	0.23872560048523633	0	0
IMMU-BC3-0412	0.25114690808718454	0.2128214303883099	0.01623434631586458	0	0	0.01158826763112323	0.2467464246398265	0.11327516363340807	0.1481874593042833	0	0
IMMU-BC3-0413	0.2168898734566484	0.08532278511923755	0.00751041885978639	0	3.9953384810935e-4	0.00423787456377131	0.17472866521376687	0.31204930034141726	0.1988615485972627	0	0
IMMU-BC3-0415	0.24553878255427025	0.2925877681839639	0.00650499143675069	0	0	0.01402425474518294	0.22498600476119368	0.0858681307654239	0.1304900675532147	0	0
IMMU-BC3-0421	0.2515057977811668	0.27046811411899707	0.03520825291108489	0	0	0.02225071329292139	0.24013375660400993	0	0.17851432458125818	0	0.00191904071056188
IMMU-BC3-0423	0.2646067051905325	0.2324314816020147	0.01863085152553421	0	0	0.02107423500356528	0.2554880438642684	0.02681905163662604	0.18094963117745885	0	0
IMMU-BC3-0428	0.23618614694865872	0.16872168361471754	0.01586876408177265	0	0	0.01828405358294635	0.23339046479086548	0.17595101750857642	0.15159786947246293	0	0
IMMU-BC3-0428	0.3279607785008622	0.07982110340831208	0.02467697412978994	0	0	0.0174266346105711	0.36308429512041	0	0.15986481869716107	0.02716539553289354	0
IMMU-BC3-0431	0.2149141424983269	0.1872752279840108	0.00717714858976401	0	0	0.01330934515765834	0.2655475555682612	0.11080076200241276	0.20097581819956603	0	0
IMMU-BC3-0537	0.20236429294977792	0.11194731589528092	0.00650854688083759	0	0	0.00841095186485625	0.23801274970570335	0.2946753250177844	0.1380808176857596	0	0
IMMU-BC3-0542	0.2581384744207767	0.11241073940827526	0.00965099985619814	0	0	0.01392293814877089	0.32236105346541877	0.17486431815600612	0.10865147654455412	0	0
IMMU-BC3-0543	0.16502550501982935	0.06388065976400556	0.01346366209789567	0	0	0.02592722612068654	0.3386772852284283	0.1570768556009368	0.23594880616821776	0	0
IMMU-BC3-0545	0.2091768185195851	0.05230057937928486	0.01778042283002679	0	0	0.01566117720368842	0.4392012412805578	0.08834120165950343	0.1775385591273534	0	0
IMMU-BC3-0547	0.31888211191893095	0.32439732751170464	0.01432920620534339	0	0.03548475323668922	0.03861644600521963	0.1407887196554721	0	0.1275014354666401	0	0
IMMU-BC3-0759	0.20965108746963523	0.21611427489127433	0.02063458369400887	0	0	0.0091832200821159	0.30803972810212077	0.07352910933099627	0.1628479964298485	0	0
IMMU-BC3-0760	0.21131820977119756	0.1155801670004275	0.01176412528746587	0	0	0.01534357271743464	0.2456344386657955	0.26536934081709845	0.1349901457405805	0	0
IMMU-BC3-0761	0.27666915949170157	0.2670799363675179	0.02923798283909595	0	0	0.02075148645049813	0.20214846721492555	0.05614623373828458	0.13476326393655655	0	0.01320346996141983
IMMU-BC3-0774	0.252109938943833	0.2806837670723307	0.03073518811599144	0	0	0.01801330407156252	0.20630394133215207	0.05785963580937085	0.15008639436065369	0	0.0042078302941057
IMMU-BC3-0787	0.299519816339864	0.2549742144413857	0.04226347875578389	0	0	0.05013376868498339	0.19670421695090765	0.06086241784225346	0.0940619197981509	0	0.00148016718667111
IMMU-BC3-0788	0.2680735621247736	0.23603072978247897	0.01748062456768604	0	0	0.01706051029873213	0.2526147514115812	0.02989162484756717	0.17884819696718093	0	0
IMMU-BC3-0791	0.25939388666307645	0.25810099555662	0.028475218978896	0	0	0.01165013012425806	0.26118408331976467	0.04239180743793998	0.13514520712586472	0	0.00365867079358018
IMMU-BC3-0796	0.16952818862831884	0.13498605029155827	0.01170569145661514	0	0	0.03965286326782162	0.3836712617022112	0.07275618171877266	0.1876997629347024	0	0
IMMU-BC3-0799	0.23968489850107555	0.26293541824578226	0.02607670996231088	0	0	0.01027306398129634	0.2458849376627819	0.05696510200915691	0.15227923484410005	0	0.005900634793496
IMMU-BC3-0800	0.2401644907148872	0.2262042811894456	0.03515517999418881	0	0	0.0159297105373329	0.27518890899836346	0.04209125134769989	0.13427203533112414	0.03099414188695808	0
IMMU-BC3-0807	0.27148517458865856	0.22366333682599152	0.00682535102191474	0	0	0.00800753356832488	0.32895307047378425	0.01096964218690121	0.15009589133442497	0	0
IMMU-BC3-0811	0.21756276517020415	0.2385169831222052	0.01696850261457606	0	0	0.01167056824305861	0.24708245182274471	0.14654275274704423	0.12165597628016694	0	0
IMMU-BC3-0817	0.20012363693618793	0.1793225180182038	0	0	0.00563325666103565	0.01387507990890898	0.32147232122901387	0.07879427319934505	0.2007789140473049	0	0
IMMU-BC3-0817	0.16386442694780293	0.1432697588045251	0.00367939977802899	0	0	0.01623693822588543	0.3364921791961035	0.1269643212522138	0.20949297579544027	0	0
IMMU-BC3-0818	0.23673002175874247	0.1150165856732872	0.01447748613850777	0	0	0.02359804759735796	0.3614230884843538	0.06500465876135024	0.18375011158640053	0	0
IMMU-BC3-0818	0.17922053759678863	0.02975844477323354	0.00836645539996203	0	0	0.0171936748660596	0.41267869974095406	0.15790236376511516	0.19487982385788696	0	0
IMMU-BC3-0819	0.20343439983606973	0.07250239514097656	0.01673358717285961	0	0	0.02101230141243283	0.3666213710671461	0.06303337333360769	0.25666257203690757	0	0
IMMU-BC3-0819	0.18109608183624248	0.04714081142119411	0.01555792413351177	0	0	0.02157614199241153	0.3315922119684184	0.13517253417151104	0.2678642944767106	0	0
IMMU-BC3-0820	0.2588999599450482	0.10778808512607978	0.01315347565196788	0	0	0.02525359641126727	0.376417867609616	0.04944818401398431	0.1690388312420365	0	0
IMMU-BC3-0821	0.2813633248635366	0	0.00226498449188774	0	0.00209598027355928	0.01497716805205604	0.4675855434557926	0	0.22564657676134137	0.00606642210182627	0
IMMU-BC3-0825	0.1873988093233757	0.04634247655520011	0.00662065913518385	0	0	0.01985467813068216	0.38608068817981184	0.10756828438538396	0.22415521913601927	0.02197918515434332	0
IMMU-BC3-0825	0.19402163366027464	0	0.02301501349930345	0	0	0.0142412355387438	0.26486144363329733	0.3487930304543889	0.1550676432139918	0	0
IMMU-BC3-0826	0.17059471387682934	0	0	0.01193110470208941	0.01040635966453103	0	0.5727902060088359	0	0.2230611439098208	0.01121647183789361	0
IMMU-BC3-0828	0.23750767922140553	0.1865888477784256	0.02041340374963678	0	0	0.01476347694177221	0.27403155708082094	0.04978610008847119	0.21690893513946777	0	0
IMMU-BC3-0830	0.21919815580844507	0.09507867465545385	0.00876339480146605	0	0	0.00863970146383648	0.3825628295142516	0.00219166660861363	0.2835655771479333	0	0
IMMU-BC3-0833	0.25111135376510774	0.2791293769095316	0.00197542265897157	0	0.00346790480603042	0.01782077791089529	0.22832160716490948	0.06185669222190351	0.15631686456265032	0	0
IMMU-BC3-0835	0.16710135002989326	0.02204817411767527	0.01918626487002915	0	0	0.02177412047166625	0.4770542395504831	0.10212277975272516	0.19071307120752784	0	0
IMMU-BC3-0836	0.22092548934598868	0.2334018925486832	0.02400450014969161	0	0	0.00909002192040308	0.16740740687768607	0.18172643576393688	0.16344425339361057	0	0
IMMU-BC3-0837	0.31724831523797226	0.2895900777142961	0.01663270497995454	0	0	0.02290125778353196	0.16768856365484805	0.02358400933955736	0.1623550712898396	0	0
IMMU-BC3-0838	0.14282319182313277	0.05309199391560288	0.02458700528294096	0.005215811708911	0	0.00677954159516898	0.39149904111074857	0.24825497929728804	0.12498080299181102	0.00276763227439566	0
IMMU-BC3-0839	0.2711720026669049	0.23172834155750263	0.01498930721382657	0	0	0.01635089557750979	0.24440354120926383	0.05941435827005725	0.16194155350493508	0	0
IMMU-BC3-0846	0.09749960651871813	0	0.01043541720301775	0	0	0.0130818847052505	0.5027003880586735	0.08119173577449598	0.29509096773984417	0	0
IMMU-BC3-0848	0.04189603004793148	0	0.01017540074047589	0	0	0.01861693815274326	0.548536379705968	0.08531694191669077	0.29545830943619067	0	0
IMMU-BC3-0849	0.23305653631456413	0.05761811340726275	0.00787296255358568	0	0	0.01805631256261393	0.37710935312950344	0.09664813024506208	0.20963859178740807	0	0
IMMU-BC3-0850	0.3609391162351552	0.00744973436697063	0	0.00801150268331903	0.00804699092626702	0.00218099528558434	0.3186284347769902	0	0.29474322572571354	0	0
IMMU-BC3-0851	0.2384336307334999	0.17460525099421453	0.02064886732554715	0	0	0.01312920405771808	0.27586822134542405	0.09680290281683993	0.18015135198004015	3.6057074671616e-4	0
IMMU-BC3-0858	0.25336166688571965	0.08000010031277405	0.00663112660456289	0	6.1271359202867e-4	0.01213331198741124	0.33853710225854466	0.06959598653208876	0.23912799182686992	0	0
IMMU-BC3-0873	0.2961123977992175	0.28299708129854173	0.0577234704702229	0	0	0.04393444330656591	0.2110526048930491	0	0.10818000223240286	0	0
IMMU-BC3-0893	0.22326216657776385	0.2509818324256383	0.03013638054927124	0	0	0.02024845408351115	0.23393077489908093	0.0714809992969107	0.163619590200275	0.00633980196754857	0
IMMU-BC3-0903	0.16459052798080448	0.12107143398872408	0.00465890303033417	0	0	0.01758854601161777	0.2815877493042672	0.1826586556941207	0.2278441839901316	0	0
IMMU-BC3-0904	0.14229942849595792	0.04267931210609723	0.00879342103722507	0.00117527163394978	0	0.01125764735682818	0.5020878708576013	0.09637595313100128	0.1878217186470744	0	0.00750937673426483
IMMU-BC3-0912	0.23157886322372315	0.12080907643990252	0.00794268301916958	0	0	0.01605561776457913	0.30822926816141144	0.05354112929188978	0.2618433620993244	0	0
IMMU-BC3-0916	0.3359803754432964	0.0795703070322468	0.00261179965024551	0	1.7162640127756e-4	0.01348081371524727	0.36925334986077696	0	0.19893172789690955	0	0
IMMU-BC3-0923	0.21840119878259265	0.1879085449000633	0.0187195771029541	0	0	0.0257636557812418	0.30919759098908084	0.08336852924799151	0.15664090319607574	0	0
IMMU-BC3-0929	0.2225844677480148	0.12488170812888227	0.01687556818632762	0	0	0.01160817355302085	0.36362169089846735	0.07508496324639698	0.18534342823889	0	0
IMMU-BC3-0935	0.24943341613500047	0.22736182024371693	0.01555100377099417	0	0	0.01521072613043799	0.2789775435860989	0.05848994469952837	0.154975545434223	0	0
IMMU-BC3-0937	0.18565970128751139	0.10886698017247888	0.03073322751729235	0	0	0.00872117110669949	0.3374259877196017	0.1178851506246929	0.21070778157172315	0	0
IMMU-BC3-0938	0.24077181229876593	0.2492639328064978	0.00661918743210044	0	0	0.02387691185874136	0.2572468709957173	0.0725038947188235	0.1497173898893537	0	0
IMMU-BC3-0944	0.14055383979598624	0.10688186475609036	0.00526636874018761	0	0	0.01247305582830425	0.3638261596166094	0.16219009749604218	0.2088086137667799	0	0
IMMU-BC3-1001	0.3149438699867558	0.3004922952473036	0.00257961104379582	0	0.00832629613549004	0.01357149416864165	0.23373496131043092	0	0.1263514721075822	0	0
IMMU-BC3-1033	0.279581047839095	0.3208454798126546	0.0050973992867716	0	0	0.01808458978108162	0.275039312287247	0.00392145845258888	0.09743071254056128	0	0
IMMU-BC3-1063	0.23147247300135324	0.1986412527912647	0.02178181909895299	0	0	0.01586960171759604	0.1801192891998682	0.1778261993007131	0.17428936489025168	0	0
