Mixture	B	CD4	CD8CD226negNoAct	CD8CD226negPostAct	CD8CD226plusNoAct	CD8CD226plusPostAct	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
IMMU-BC3-0099	0.22028619796798163	0.07490498808312916	0.01483718882364306	0.00000000000000000	0.00000000000000000	0.01924882588077250	0.36971340453328577	0.13343960887288431	0.16756978583830351	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00395546418754781	1.01205340798267640
IMMU-BC3-0101	0.27799379748876468	0.29673619453003341	0.02987416620199842	0.00000000000000000	0.00000000000000000	0.01017993247415894	0.22403881764625910	0.02371386502540223	0.13187353349915776	0.00000000000000000	0.00558969313422543	0.00000000000000000	0.07139570699688967	1.00726016444781985
IMMU-BC3-0109	0.23209452329865893	0.16543420687259516	0.01797042441218801	0.00000000000000000	0.00000000000000000	0.02019043389745242	0.32439491441788132	0.10236266701114816	0.12678302281134304	0.01076980727873308	0.00000000000000000	0.00000000000000000	0.07765662394831672	1.00771966815903591
IMMU-BC3-0111	0.27725343809740327	0.13161403217082104	0.03311670570038972	0.00000000000000000	0.00000000000000000	0.02205949617514132	0.30811252379781329	0.03163674746129530	0.19620705659713603	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05573497388838871	1.00821554357902388
IMMU-BC3-0113	0.19538630828664205	0.00000000000000000	0.00522454145384638	0.00000000000000000	0.00000000000000000	0.01005310772888975	0.42218666812809091	0.10776387851662947	0.25938549588590143	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01018656586975802	1.01302247559403891
IMMU-BC3-0119	0.27497717715442077	0.14174068016184085	0.02456744481361895	0.00000000000000000	0.00000000000000000	0.00973091451214351	0.33427892898093359	0.02587770652293084	0.18882714785411156	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01504972714003024	1.01165049684429520
IMMU-BC3-0124	0.25520526309432656	0.20065409482525903	0.01630788097908070	0.00000000000000000	0.00000000000000000	0.01570087941613267	0.32505939515285798	0.04517484575369241	0.14189764077865069	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04224339320898193	1.01010642303219500
IMMU-BC3-0126	0.25453770276861798	0.26417889276805984	0.04949594199868108	0.00000000000000000	0.00000000000000000	0.01821387518594851	0.22307013030383746	0.02666864411133014	0.15457774412607406	0.00000000000000000	0.00925706873745091	0.00000000000000000	0.12965807475775110	0.99928587944929037
IMMU-BC3-0138	0.27924546348196011	0.18355117217086911	0.01532132206433344	0.00000000000000000	0.00000000000000000	0.01571867827826422	0.31165260003728285	0.02213265286154655	0.17237811110574369	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02177810644239884	1.01128293590577223
IMMU-BC3-0139	0.24739104507076221	0.21923110680867083	0.00721546257882941	0.00000000000000000	0.00000000000000000	0.01185583857722434	0.27826478001574123	0.02857751291282575	0.20746425403594640	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00309761924796013	1.01252598638830338
IMMU-BC3-0147	0.19735585195675986	0.15903907264800729	0.01245190894296874	0.00000000000000000	0.00000000000000000	0.01154926328736206	0.29870078003276329	0.09202407011016325	0.22887905302197556	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01763613186881377	1.01168445096791970
IMMU-BC3-0152	0.17189644678891347	0.10193554153287557	0.00905748042245889	0.00000000000000000	0.00000000000000000	0.01790240687478930	0.41558972641311265	0.11143007617388867	0.17218832179396162	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01296219143621319	1.01186462174728864
IMMU-BC3-0154	0.22506402676386583	0.24131656156185907	0.01792318552131080	0.00000000000000000	0.00000000000000000	0.01703039740692855	0.25832317668310789	0.10463658747648183	0.13570606458644605	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07524084882638930	1.00793694272918910
IMMU-BC3-0154	0.46118730071422809	0.00000000000000000	0.02081580605604640	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32514051498818208	0.00000000000000000	0.19285637824154345	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01166150832545006	1.01206707911040428
IMMU-BC3-0155	0.23572669425600182	0.13922711243755811	0.02612571608645040	0.00000000000000000	0.00000000000000000	0.01619485321534041	0.32208772803821584	0.11428509244663042	0.14635280351980315	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03690418241212759	1.00993645250203756
IMMU-BC3-0165	0.24214917038412928	0.16990596376744152	0.02927499101522730	0.00000000000000000	0.00000000000000000	0.03262624726624773	0.26459143217032743	0.11280985982754091	0.13987813265647178	0.00000000000000000	0.00876420291261406	0.00000000000000000	0.14799645467645370	0.99969361591410077
IMMU-BC3-0168	0.29893481307647035	0.29224823774603709	0.01919222557327604	0.00000000000000000	0.00633063917230930	0.04192901808213709	0.20342112683085151	0.00439986693728098	0.13354407258163778	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16536116991287492	0.99803183172112020
IMMU-BC3-0171	0.26534648692760021	0.29907875437544124	0.06034099920674938	0.00000000000000000	0.00000000000000000	0.01966628459067825	0.15441053302831506	0.03760343515658541	0.13611389159131188	0.00700487581639749	0.02043473930692107	0.00000000000000000	0.16840922843244055	0.99260975876367674
IMMU-BC3-0177	0.21604811920677225	0.00000000000000000	0.00000000000000000	0.04208516255755209	0.01178422926390750	0.00000000000000000	0.43826574274553809	0.05622419234593332	0.23559255388029676	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00329010364679255	1.01196039948094207
IMMU-BC3-0181	0.17950456064197770	0.00000000000000000	0.01062806283147084	0.00000000000000000	0.00000000000000000	0.00901691383414156	0.27230301742968760	0.38642239721028177	0.14212504805244067	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.00301652172171204	1.01251140600311507
IMMU-BC3-0187	0.17440051187138414	0.01717310131670766	0.00884619157099282	0.00000000000000000	0.00000000000000000	0.00939134614159290	0.23435437545714730	0.35975777195918551	0.19607670168298957	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01298369474818361	1.01291565638476833
