Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
IP.08	0.17784889062160242	0.09656954148806621	0.00568127577898663	0.00000000000000000	0.00000000000000000	0.03395649252429474	0.64757818172459913	0.01107103674864481	0.00000000000000000	0.02729458111380610	0.00000000000000000	0.19886149765211009	0.99845489377297092
IP.108b	0.00000000000000000	0.75617826644999098	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04489970465442710	0.19892202889558200	0.00000000000000000	0.10004697452307232	1.34003495649703352
IP.115b	0.00000000000000000	0.44266498421661771	0.02524046399712667	0.00000000000000000	0.00000000000000000	0.06818517087113070	0.28476140782257253	0.00000000000000000	0.00000000000000000	0.17914797309255243	0.00000000000000000	0.10267473619561837	1.11293484688975997
IP.124b	0.20263216581131280	0.17889966700778923	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.49032196437642384	0.00000000000000000	0.00000000000000000	0.12814620280447428	0.00000000000000000	0.07806598190655772	1.04661694793052562
IP.127	0.00000000000000000	0.43907383993560378	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.56092616006439622	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01960639090469385	1.16547429428600480
IP.138b	0.00000000000000000	0.62603078212596042	0.00000000000000000	0.05294653666614886	0.00000000000000000	0.00000000000000000	0.32102268120789063	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17397982538407539	1.17044217192535505
IP.140b	0.00000000000000000	0.40536312870928570	0.27013976384609556	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32449710744461868	0.00000000000000000	0.08904717021044922	1.18359692327545885
IP.148	0.00000000000000000	0.60628666846710333	0.14185124610645580	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25186208542644090	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09493654604529568	1.23437289144271922
IP.197	0.00000000000000000	0.33219864257690257	0.08540944930568480	0.00000000000000000	0.06540984328700319	0.00000000000000000	0.19117829482955179	0.00000000000000000	0.00000000000000000	0.32580377000085764	0.00000000000000000	0.04296971662894770	1.12376975856636063
IP.214	0.00000000000000000	0.00000000000000000	0.29888531208610608	0.00000000000000000	0.00000000000000000	0.13696554967337057	0.29670988499548140	0.00000000000000000	0.00000000000000000	0.26743925324504197	0.00000000000000000	-0.01823474676682659	1.07871503306133221
IP.28	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	1.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.09828146234844395	1.11985002160030223
IP.31b	0.00000000000000000	0.46540857670174579	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.53459142329825426	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07668501228622525	1.12954663895630425
IP.36	0.00000000000000000	0.32018359129102469	0.00000000000000000	0.00000000000000000	0.30430005732892856	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.37551635138004680	0.00000000000000000	0.00000000000000000	-0.00779134872304273	1.18556471794911089
IP.38b	0.00000000000000000	0.22602344183576245	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.77397655816423749	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.06608914204602079	1.10301233504637874
IP.46	0.00164592091299875	0.24289703096197376	0.07638506144556363	0.00000000000000000	0.00000000000000000	0.15333447068248526	0.29769522767282686	0.00000000000000000	0.04620020373168433	0.18184208459246734	0.00000000000000000	0.14737850382837728	1.02495324921426612
