Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
LUNG-NSCLC2-0553	0.00000000000000000	0.18999806641624611	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18784460323830601	0.00000000000000000	0.00000000000000000	0.36638475544879290	0.25577257489665495	0.00000000000000000	0.06863498122036471	1.05503496932196250
LUNG-NSCLC2-0560	0.00000000000000000	0.39648965356814592	0.00000000000000000	0.17684304059279163	0.00000000000000000	0.22938399605035875	0.00000000000000000	0.00000000000000000	0.19728330978870376	0.00000000000000000	0.00000000000000000	0.38905961373411241	0.94289718744862583
LUNG-NSCLC2-0561	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.59415348186840566	0.00000000000000000	0.00000000000000000	0.40584651813159428	0.00000000000000000	-0.10252641050664103	1.09172428874155725
LUNG-NSCLC2-0563	0.03001858650268878	0.21301708097548441	0.06543438083815736	0.00000000000000000	0.00000000000000000	0.01016073716426094	0.28751729773931017	0.06675073444437425	0.07537936315386663	0.25172181918185743	0.00000000000000000	0.04640080951601048	1.05342085648245343
LUNG-NSCLC2-0565	0.00000000000000000	0.20641985468380211	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01284488109308602	0.37935095407677283	0.12828853482759114	0.00000000000000000	0.27309577531874790	0.00000000000000000	0.01528384102791765	1.06460095569656099
LUNG-NSCLC2-0566	0.00000000000000000	0.36655621732232774	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18437009630527618	0.02826410621951813	0.03266311126943434	0.06346212787929852	0.32468434100414506	0.00000000000000000	0.05316213439873671	1.11993881724999000
LUNG-NSCLC2-0567	0.00000000000000000	0.42605979560800455	0.01809508260839401	0.00000000000000000	0.13226863557381860	0.00000000000000000	0.13308091494951432	0.00000000000000000	0.00000000000000000	0.29049557126026859	0.00000000000000000	0.14349605758715051	1.11739015305723344
LUNG-NSCLC2-0568	0.00000000000000000	0.51418410890211141	0.15868578191948823	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11584953854762146	0.00000000000000000	0.00000000000000000	0.21128057063077885	0.00000000000000000	0.16086716217911301	1.15418872678635687
LUNG-NSCLC2-0569	0.00724572087337743	0.57764393960038618	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17031391470445492	0.00000000000000000	0.00000000000000000	0.24479642482178149	0.00000000000000000	0.17296694441369181	1.15473232358553446
LUNG-NSCLC2-0571	0.00000000000000000	0.37126673890518308	0.21617759835825068	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11684057828464453	0.29571508445192168	0.00000000000000000	0.06088238920339034	1.15453904136342267
LUNG-NSCLC2-0572	0.00000000000000000	0.50258882377045466	0.03068045638667105	0.00000000000000000	0.04644957137719304	0.00000000000000000	0.38902066124991963	0.00000000000000000	0.00000000000000000	0.03126048721576170	0.00000000000000000	0.09887934836279241	1.14380824672285408
LUNG-NSCLC2-0576	0.00000000000000000	0.41403934659557762	0.00000000000000000	0.00000000000000000	0.03137107187825252	0.00000000000000000	0.55143071718605086	0.00315886434011894	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.03416295001099459	1.15844924283261053
LUNG-NSCLC2-0580	0.00000000000000000	0.40870055251718390	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07339368847262576	0.40867049975575875	0.00000000000000000	0.00000000000000000	0.10923525925443149	0.00000000000000000	0.33000724313604529	0.96774624818442256
LUNG-NSCLC2-0583	0.00000000000000000	0.46569682472841101	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.40626845159113495	0.00000000000000000	0.00000000000000000	0.12803472368045410	0.00000000000000000	0.14308409663730776	1.09707018458402517
LUNG-NSCLC2-0584	0.00000000000000000	0.33668650011461876	0.13134806421470929	0.00000000000000000	0.00000000000000000	0.06553279719949560	0.00000000000000000	0.00000000000000000	0.19880370103319375	0.26762893743798272	0.00000000000000000	0.16700003677408148	1.05503357948683263
LUNG-NSCLC2-0585	0.00000000000000000	0.19398822549716851	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.55674560704470089	0.00000000000000000	0.00000000000000000	0.24926616745813077	0.00000000000000000	-0.07256039337543364	1.09124837423619558
LUNG-NSCLC2-0587	0.03949078221047302	0.40780910430113670	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01225498894002302	0.46148559960947083	0.07895952493889642	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06027155201733419	1.10570363574968988
LUNG-NSCLC2-0588	0.00000000000000000	0.41857651573491628	0.17730975378942523	0.00000000000000000	0.04632056938849097	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35779316108716747	0.00000000000000000	0.08094465103715887	1.18066223833273587
LUNG-NSCLC2-0590	0.00000000000000000	0.38948821328691502	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09961496240677500	0.48840963107980467	0.00000000000000000	0.00000000000000000	0.02248719322650540	0.00000000000000000	0.07524362007484202	1.09398064201982170
LUNG-NSCLC2-0592	0.00000000000000000	0.22480856631497367	0.19260502283437875	0.00000000000000000	0.00000000000000000	0.05121336333585101	0.29312878066868481	0.00000000000000000	0.00000000000000000	0.23824426684611169	0.00000000000000000	0.10158430366702216	1.05313370930099137
LUNG-NSCLC2-0593	0.00000000000000000	0.07284835068271389	0.05496109062192892	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.55059640373071717	0.00000000000000000	0.01811415994279869	0.30347999502184136	0.00000000000000000	-0.03367310020492675	1.06285732632301544
