Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
Patient132	0.04852663978714914	0.00000000000000000	0.13147066708675711	0.06050202964997735	0.75950066347611644	0.00000000000000000	0.00000000000000000	0.18414384110482637	1.04161496798054509
Patient133	0.12665465851290195	0.03851256857724437	0.00000000000000000	0.00000000000000000	0.83483277290985369	0.00000000000000000	0.00000000000000000	0.11792387795104391	1.10064931359310436
Patient134	0.02811561809723565	0.14846637232204835	0.18104177112507430	0.00933143863924760	0.63304479981639405	0.00000000000000000	0.00000000000000000	0.23503648719837966	1.03243139967409880
Patient135	0.16737486971259974	0.02221638185642252	0.00000000000000000	0.00000000000000000	0.80557912324178860	0.00482962518918918	0.00000000000000000	0.16046567688654872	1.06877981946103673
Patient137	0.06374187092563756	0.00000000000000000	0.13453214040068556	0.08359478672628821	0.71813120194738866	0.00000000000000000	0.00000000000000000	0.59731075648034526	0.80709311761242075
Patient13	0.08095733702392496	0.08593177570191547	0.00000000000000000	0.00000000000000000	0.82362919118643996	0.00948169608771954	0.00000000000000000	0.04627824661255867	1.14949692229004130
Patient140	0.12879318684137328	0.03565977122176494	0.00000000000000000	0.00000000000000000	0.81038209940591288	0.02516494253094887	0.00000000000000000	0.04653414732323912	1.13144584034157458
Patient141	0.00000000000000000	0.08026737353341677	0.00000000000000000	0.00000000000000000	0.67028752176971096	0.24944510469687226	0.00000000000000000	0.01321170730759932	1.14060825886017536
Patient142	0.15222177514095570	0.05306465070044469	0.00000000000000000	0.00000000000000000	0.78336813556631368	0.01134543859228595	0.00000000000000000	0.16908040114658510	1.06527572820099148
Patient143	0.31907418428851331	0.00000000000000000	0.50950170315135945	0.00000000000000000	0.17142411256012724	0.00000000000000000	0.00000000000000000	0.07914655614666351	1.01270487318699831
Patient144	0.00000000000000000	0.03857676082761954	0.00000000000000000	0.14577836015411047	0.81564487901826999	0.00000000000000000	0.00000000000000000	0.05216088950344853	1.12970579133211846
Patient145	0.18438451927024666	0.02688986516735303	0.00000000000000000	0.00000000000000000	0.78872561556240028	0.00000000000000000	0.00000000000000000	0.21410844740152146	1.03745438333495676
Patient146	0.15406072073588598	0.03010589593505586	0.00000000000000000	0.00000000000000000	0.81583338332905808	0.00000000000000000	0.00000000000000000	0.05223270056895853	1.12906893872158753
Patient147	0.12484202064930008	0.04534249865603616	0.00000000000000000	0.00000000000000000	0.81403746635307161	0.01577801434159213	0.00000000000000000	0.02720367846164833	1.14453803124028330
Patient148	0.11079852823333894	0.03239771934420810	0.00000000000000000	0.00000000000000000	0.85680375242245288	0.00000000000000000	0.00000000000000000	0.03989134656748428	1.14626329497335466
Patient149	0.11143586687413962	0.02182784916947533	0.07375695008908920	0.01389592891907909	0.77908340494821682	0.00000000000000000	0.00000000000000000	0.29772557966395485	0.98768581435978209
Patient14	0.11271528021458470	0.02830054743320302	0.00000000000000000	0.00000000000000000	0.85623751170736218	0.00274666064485014	0.00000000000000000	0.12374158124312282	1.10047244587879534
Patient150	0.14495920037816160	0.03697483030109863	0.00000000000000000	0.00000000000000000	0.81806596932073972	0.00000000000000000	0.00000000000000000	0.05381888778056439	1.13019421939727471
Patient154	0.00000000000000000	0.01512978670225227	0.00000000000000000	0.10336037410957319	0.88150983918817449	0.00000000000000000	0.00000000000000000	0.04480768321206061	1.14602847526259222
Patient155	0.05906081147435308	0.36282383769212928	0.00000000000000000	0.00000000000000000	0.53867892732905642	0.03943642350446122	0.00000000000000000	0.05378192598676562	1.30046379787504840
Patient156	0.05080145563219914	0.07835624602769765	0.00000000000000000	0.00000000000000000	0.79902963309865072	0.07181266524145251	0.00000000000000000	0.03772933959571100	1.14512766122525100
Patient158	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16475278648642974	0.83524721351357034	0.00000000000000000	0.00000000000000000	0.13216193704046297	1.08722172766142999
Patient159	0.17145584092257285	0.09039170399216896	0.00000000000000000	0.00000000000000000	0.73815245508525829	0.00000000000000000	0.00000000000000000	0.04159631082747713	1.13400684602505253
Patient15	0.23004479732663080	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.75775707747982357	0.01219812519354567	0.00000000000000000	0.06010303853079872	1.10710175483586148
Patient162	0.09722729859949152	0.01804127707961636	0.00000000000000000	0.00000000000000000	0.87504557733830346	0.00968584698258867	0.00000000000000000	0.11931432308627841	1.10561210694481482
Patient163	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18672361945065860	0.81327638054934137	0.00000000000000000	0.00000000000000000	0.06449764128722552	1.11778625152614852
Patient165	0.17248172326587996	0.05316833827279415	0.00000000000000000	0.00000000000000000	0.77434993846132583	0.00000000000000000	0.00000000000000000	0.06600070264780133	1.11757766038955886
Patient166	0.00000000000000000	0.05577616223722605	0.00000000000000000	0.21677549921856168	0.72744833854421231	0.00000000000000000	0.00000000000000000	0.01774658467121090	1.13177257342516491
Patient167	0.12446732812029886	0.02513675588811885	0.00000000000000000	0.00000000000000000	0.85039591599158226	0.00000000000000000	0.00000000000000000	0.05161895826331483	1.13708139435851452
Patient168	0.08998419693137849	0.05861101956211080	0.00000000000000000	0.00000000000000000	0.71057069343657409	0.14083409006993669	0.00000000000000000	0.01746188195500240	1.13141451833954854
Patient169	0.06738066092636798	0.00000000000000000	0.06293815648142653	0.03045310655368037	0.83922807603852512	0.00000000000000000	0.00000000000000000	0.24378097383557359	1.02543788288292492
Patient170	0.06605459670421765	0.03925166148506685	0.00000000000000000	0.00000000000000000	0.89469374181071548	0.00000000000000000	0.00000000000000000	0.05118295531817377	1.15173292036708497
Patient172	0.05610736399928271	0.00000000000000000	0.27087946144271202	0.06058911255756663	0.61242406200043875	0.00000000000000000	0.00000000000000000	0.20511508337671941	1.00736821203857230
Patient173	0.14795429309631106	0.04829359150318498	0.00000000000000000	0.00000000000000000	0.80375211540050384	0.00000000000000000	0.00000000000000000	0.05911015271063471	1.12663930343142105
Patient179	0.00000000000000000	0.00000000000000000	0.87588332517111955	0.12411667482888046	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01458130224262562	1.02195293324399805
Patient17	0.00036059639188417	0.00000000000000000	0.07532012311628455	0.05607767231795657	0.86824160817387463	0.00000000000000000	0.00000000000000000	0.21782594312052575	1.04507300145698268
Patient181	0.06022384223868631	0.00000000000000000	0.06096097423266938	0.13226635912019186	0.74654882440845249	0.00000000000000000	0.00000000000000000	0.10157167218817612	1.08220826700879846
Patient183	0.12501548670724294	0.00000000000000000	0.10747182111801135	0.00000000000000000	0.76426694942115725	0.00324574275358853	0.00000000000000000	0.05644089775400946	1.10691489341765181
Patient184	0.00000000000000000	0.00287499395300631	0.00000000000000000	0.10921628532265119	0.88790872072434257	0.00000000000000000	0.00000000000000000	0.06293613081605762	1.13663902933041538
Patient185	0.15773858405406724	0.02201434498248286	0.00000000000000000	0.00000000000000000	0.82024707096344995	0.00000000000000000	0.00000000000000000	0.04110614431919703	1.13437067477883269
Patient187	0.07827485150011995	0.02050819556469337	0.00000000000000000	0.00000000000000000	0.90121695293518678	0.00000000000000000	0.00000000000000000	0.12907716990167176	1.10704016256970794
Patient188	0.15800737118141250	0.05740156422981275	0.00000000000000000	0.00000000000000000	0.78459106458877481	0.00000000000000000	0.00000000000000000	0.03101490155944501	1.13888252890994668
Patient18	0.14717190522900664	0.03877765261646314	0.00000000000000000	0.00000000000000000	0.81405044215453026	0.00000000000000000	0.00000000000000000	0.03728602864551747	1.13809890877784481
Patient1	0.23105957758667434	0.02897002479014137	0.00000000000000000	0.00000000000000000	0.73997039762318428	0.00000000000000000	0.00000000000000000	0.02908100941594117	1.12257521852983677
Patient20	0.09622601466375019	0.01525835944750809	0.00000000000000000	0.00000000000000000	0.88851562588874167	0.00000000000000000	0.00000000000000000	0.19436396663447750	1.06636603577172506
Patient21	0.15388429923673558	0.06342280463513603	0.00000000000000000	0.00000000000000000	0.73067474065407223	0.05201815547405624	0.00000000000000000	0.02729712008685329	1.12987194247260669
Patient22	0.09041540669050362	0.04411376225619059	0.00000000000000000	0.00000000000000000	0.79258798943566389	0.07288284161764197	0.00000000000000000	0.02377976400368036	1.14072027025657019
Patient23	0.12716157463879854	0.04993803169374005	0.00000000000000000	0.00000000000000000	0.76321260746666275	0.05968778620079865	0.00000000000000000	0.04158193734420690	1.12628270243250550
Patient24	0.29790768365487780	0.03099439622675363	0.00000000000000000	0.01417778987463843	0.65692013024373008	0.00000000000000000	0.00000000000000000	0.03682002680201294	1.10186439249118995
Patient25	0.07295080549134883	0.02437909857686245	0.00000000000000000	0.00000000000000000	0.90267009593178871	0.00000000000000000	0.00000000000000000	0.07846953270096191	1.13609800721167864
Patient27	0.00000000000000000	0.00000000000000000	0.30728754928566077	0.06206350940869704	0.63064894130564220	0.00000000000000000	0.00000000000000000	0.06512702855142240	1.06971243428516583
Patient30	0.14979859262149586	0.00633635891692288	0.00000000000000000	0.00000000000000000	0.84386504846158128	0.00000000000000000	0.00000000000000000	0.14992823767598570	1.08056310706052772
Patient31	0.09451280721683518	0.03503642715039722	0.00000000000000000	0.00000000000000000	0.87045076563276758	0.00000000000000000	0.00000000000000000	0.07571693024767726	1.13124093557697991
Patient32	0.10617075207049122	0.04481736693447199	0.00000000000000000	0.00000000000000000	0.73808650956711308	0.11092537142792368	0.00000000000000000	0.02800538170050626	1.12724303289855543
Patient33	0.03471373616602214	0.08076173583100650	0.02123959547068141	0.05319890211616640	0.81008603041612348	0.00000000000000000	0.00000000000000000	0.22881021518393491	1.04239660542470935
Patient34	0.15286259087165363	0.03374731025064801	0.00000000000000000	0.00000000000000000	0.81339009887769831	0.00000000000000000	0.00000000000000000	0.04487637795814448	1.13296900800637279
Patient35	0.15845501946072374	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.84154498053927629	0.00000000000000000	0.00000000000000000	0.04391528793954670	1.13531046371409428
Patient36	0.11657819320941316	0.04385003837099846	0.00000000000000000	0.00000000000000000	0.76686400905122998	0.07270775936835841	0.00000000000000000	0.02470872584302538	1.13413249108539982
Patient37	0.00433086750775862	0.00000000000000000	0.11702657181746745	0.15177304094399618	0.72686951973077774	0.00000000000000000	0.00000000000000000	0.13420385890218092	1.06100196877751429
Patient38	0.14880778201867342	0.03656008527047276	0.00000000000000000	0.00000000000000000	0.79322869757731196	0.02140343513354177	0.00000000000000000	0.02520153344958624	1.13829891524514970
Patient40	0.19957224328357645	0.03262677696854253	0.00000000000000000	0.00000000000000000	0.71979084661193726	0.04801013313594382	0.00000000000000000	0.02657825433847755	1.11989891121120078
Patient42	0.03367954317796538	0.00000000000000000	0.04327053778068205	0.00000000000000000	0.91158423137193312	0.01146568766941948	0.00000000000000000	0.04318280155117616	1.15297516372370468
Patient44	0.16416532497011660	0.00000000000000000	0.24596120982774633	0.09506454995945429	0.49480891524268278	0.00000000000000000	0.00000000000000000	0.08558823977442513	1.04206907260307258
Patient45	0.00000000000000000	0.00000000000000000	0.13216810515131863	0.07219456316929941	0.79563733167938200	0.00000000000000000	0.00000000000000000	0.08830866381607910	1.09710115176525647
Patient47	0.23564924495409187	0.02875880855765958	0.00000000000000000	0.00000000000000000	0.67340348580796339	0.06218846068028509	0.00000000000000000	0.01878417002712168	1.11326068293028246
Patient48	0.21614265154114615	0.02288507672714310	0.00000000000000000	0.00000000000000000	0.70197342657232675	0.05899884515938404	0.00000000000000000	0.02217049846063117	1.11641377464098568
Patient4	0.05735002475765157	0.03965558782956367	0.00000000000000000	0.00000000000000000	0.83338171130561023	0.06961267610717438	0.00000000000000000	0.05513731423665733	1.13346920747582391
Patient51	0.11577043153705271	0.01672781237094584	0.00000000000000000	0.00000000000000000	0.86750175609200153	0.00000000000000000	0.00000000000000000	0.20531002069260926	1.05588341065404179
Patient58	0.13573466982421628	0.01127082823007315	0.00000000000000000	0.00000000000000000	0.85299450194571069	0.00000000000000000	0.00000000000000000	0.02619245797783988	1.14876947060044210
Patient61	0.13332374485510592	0.05155349608372447	0.00000000000000000	0.00000000000000000	0.81512275906116949	0.00000000000000000	0.00000000000000000	0.25132019615889223	1.02507449556697261
Patient62	0.08032085237092833	0.01448371329734195	0.00000000000000000	0.00000000000000000	0.90519543433172966	0.00000000000000000	0.00000000000000000	0.24641409874979067	1.03921854095360588
Patient63	0.22379680959248727	0.02730979957238507	0.00000000000000000	0.00000000000000000	0.70813903157683811	0.04075435925828949	0.00000000000000000	0.03920602087978451	1.11035140492030182
Patient67	0.40114200727553456	0.01847608739649243	0.00000000000000000	0.00000000000000000	0.52926102026085742	0.05112088506711562	0.00000000000000000	0.01963542028654208	1.08567156119785868
Patient6	0.00000000000000000	0.10563322762876538	0.11107813029629297	0.08968211731063827	0.69360652476430351	0.00000000000000000	0.00000000000000000	0.03919493009226696	1.12761709846661051
Patient72	0.07120710332551961	0.00000000000000000	0.17978068885721013	0.10741082461686649	0.64160138320040383	0.00000000000000000	0.00000000000000000	0.06742247979383267	1.07396159595565632
Patient73	0.14858144340203250	0.00586018895257789	0.00000000000000000	0.00000000000000000	0.84555836764538961	0.00000000000000000	0.00000000000000000	0.03621721772723318	1.14095167043352608
Patient75	0.11679949364656193	0.00000000000000000	0.00287168265231880	0.07845356074724297	0.80187526295387634	0.00000000000000000	0.00000000000000000	0.18496057613960687	1.05205148870515108
Patient77	0.12109222664552975	0.00000000000000000	0.00000000000000000	0.03192448196170841	0.84698329139276185	0.00000000000000000	0.00000000000000000	0.28019964208622405	1.00722180112512527
Patient78	0.07267856073839740	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.92732143926160260	0.00000000000000000	0.00000000000000000	0.18502329313692564	1.07891921139990776
Patient79	0.01418692045503565	0.00000000000000000	0.01384457418365740	0.04525216211770187	0.92671634324360508	0.00000000000000000	0.00000000000000000	0.24172761092012993	1.04430719232479774
Patient7	0.18673398525350612	0.02177122447181656	0.00000000000000000	0.00000000000000000	0.79149479027467728	0.00000000000000000	0.00000000000000000	0.05318817810112894	1.12125930794569095
Patient82	0.00000000000000000	0.09147644533660063	0.00000000000000000	0.00000000000000000	0.75673451731854613	0.15178903734485313	0.00000000000000000	0.01714968036605315	1.15318925464571720
Patient83	0.10412485170168981	0.03627658036993438	0.00000000000000000	0.00000000000000000	0.81985935882570704	0.03973920910266873	0.00000000000000000	0.01869504014289868	1.14802941263814651
Patient86	0.14701949959026825	0.00000000000000000	0.18807300539016816	0.11440078865418259	0.55050670636538102	0.00000000000000000	0.00000000000000000	0.19248284549686343	1.00771341985497886
Patient87	0.01256268324812954	0.00000000000000000	0.45172511356057116	0.03724281225875231	0.49846939093254689	0.00000000000000000	0.00000000000000000	0.05171411856469244	1.05028027311652905
Patient8	0.17627928010391544	0.01250531833514387	0.00000000000000000	0.00000000000000000	0.78736371154934204	0.02385169001159861	0.00000000000000000	0.04452747534736252	1.12291656121608185
Patient94	0.08134401392942184	0.05137136742864858	0.00000000000000000	0.10881853479342143	0.75846608384850811	0.00000000000000000	0.00000000000000000	0.10004085528811828	1.09540657887217074
Patient96	0.10734440755665746	0.09301333082158200	0.00000000000000000	0.00000000000000000	0.78252940004600191	0.01711286157575865	0.00000000000000000	0.01951017186507895	1.15625362202436355
Patient98	0.08652538566899377	0.00000000000000000	0.03437643957719053	0.05894827450152738	0.82014990025228829	0.00000000000000000	0.00000000000000000	0.25092052704070883	1.01857208226524731
Patient99	0.07874706716198258	0.00802570975784587	0.00000000000000000	0.00000000000000000	0.91322722308017157	0.00000000000000000	0.00000000000000000	0.22422371470863961	1.05343896007738635
Patient9	0.08856436121592204	0.03840136790142092	0.00000000000000000	0.00000000000000000	0.87303427088265706	0.00000000000000000	0.00000000000000000	0.03596003878830217	1.15390365453754495
Patient56	0.00000000000000000	0.17849994952155424	0.18390133183245047	0.10017292379826796	0.53742579484772723	0.00000000000000000	0.00000000000000000	0.17179007172702213	1.06841360478532965
Patient191	0.06382075519314802	0.01350401766167902	0.00000000000000000	0.00000000000000000	0.92267522714517303	0.00000000000000000	0.00000000000000000	0.09608893504471917	1.12998196225818193
Patient189	0.00000000000000000	0.01550869126682779	0.11700905890973251	0.06757236880021109	0.79990988102322869	0.00000000000000000	0.00000000000000000	0.06103958667000674	1.11405447097270183
Patient200	0.12679864012214306	0.00449548398829961	0.00000000000000000	0.00000000000000000	0.86870587588955739	0.00000000000000000	0.00000000000000000	0.16872370362850975	1.07545087721921862
Patient201	0.00000000000000000	0.04913795975679008	0.00000000000000000	0.19214934982399834	0.75871269041921152	0.00000000000000000	0.00000000000000000	0.00930295640546102	1.14070905786748700
Patient203	0.00000000000000000	0.03824602860552938	0.14544099514122610	0.07318890478772792	0.74312407146551673	0.00000000000000000	0.00000000000000000	0.10148826805741375	1.08479565958058233
Patient193	0.00000000000000000	0.00000000000000000	0.06237222736538452	0.05754947469279483	0.88007829794182069	0.00000000000000000	0.00000000000000000	0.07882315575527116	1.12433780069897038
Patient195	0.01387772718665846	0.00000000000000000	0.35644354078240459	0.00000000000000000	0.62967873203093683	0.00000000000000000	0.00000000000000000	0.09357523135117371	1.05734856576222880
Patient196	0.00000000000000000	0.09551138144115920	0.00000000000000000	0.00000000000000000	0.86175782213470287	0.04273079642413803	0.00000000000000000	0.02511567465689263	1.17380477137192618
Patient197	0.00000000000000000	0.25338226761466365	0.00000000000000000	0.00000000000000000	0.74661773238533635	0.00000000000000000	0.00000000000000000	0.02001846818269544	1.25034088523119524
Patient204	0.00000000000000000	0.18636765443649300	0.03819497230627495	0.12079311017196021	0.65464426308527179	0.00000000000000000	0.00000000000000000	0.04206797004469515	1.16477706363993527
Patient205	0.12583662562532999	0.04205892550177167	0.00000000000000000	0.00000000000000000	0.83210444887289836	0.00000000000000000	0.00000000000000000	0.12046200583715092	1.09938492680965205
Patient206	0.00000000000000000	0.00000000000000000	0.04091824669470191	0.08255937723580348	0.87652237606949457	0.00000000000000000	0.00000000000000000	0.16232527291184298	1.07849632266837259
