Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
Hugo_Cell_2016-Pt13	0.01094854636584953	0.00000000000000000	0.00000000000000000	0.22317348785365279	0.00000000000000000	0.05614013482883977	0.06462408902149827	0.03607831132633139	0.03916499011340979	0.00000000000000000	0.00000000000000000	0.04122946350732808	0.11389929968853278	0.01933002901678857	0.06157109281862542	0.29868524212699982	0.00183952728235338	0.00000000000000000	0.00000000000000000	0.03331578604979042	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32018348694153020	0.95669153247845451
Hugo_Cell_2016-Pt14	0.00000000000000000	0.00000000000000000	0.00564575870386742	0.06416253237727480	0.00000000000000000	0.05679262520744918	0.00000000000000000	0.00558501333335290	0.01460291489422834	0.00436377917626270	0.00000000000000000	0.04113027276983394	0.02004635399706712	0.02549258453409139	0.06734073781188364	0.44846941039298571	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.22055310272819983	0.00140503440952726	0.02440987966397558	0.00000000000000000	0.36007105337097534	0.95531123631451753
Hugo_Cell_2016-Pt15	0.00309083121445904	0.03898390842505345	0.00563825422917272	0.21183621284507129	0.00000000000000000	0.00000000000000000	0.02685377576265451	0.07617182814142204	0.00748106608357472	0.01787675740913246	0.00000000000000000	0.01984387823364056	0.00166454117633596	0.04104030124971675	0.12105883778729247	0.38026666916281066	0.00973883503342694	0.00000000000000000	0.00000000000000000	0.00532340679580560	0.03313089645043078	0.00000000000000000	0.00000000000000000	0.09213539598370193	1.06994287427602885
Hugo_Cell_2016-Pt19	0.00000000000000000	0.02137871159279561	0.00456694827997459	0.11381678169871107	0.00000000000000000	0.00965542390496809	0.00000000000000000	0.04372484407657722	0.09349994595379388	0.00000000000000000	0.00596018637226143	0.00000000000000000	0.00000000000000000	0.53075458161790467	0.05434669855082157	0.09770509631110777	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01476946311517497	0.00982131852590922	0.00000000000000000	0.00000000000000000	0.33672923224890361	0.98808888060186995
Hugo_Cell_2016-Pt20	0.01214915871783389	0.00000000000000000	0.01491780165557332	0.40019032633072577	0.00000000000000000	0.00000000000000000	0.01637598568900330	0.07280624615642961	0.04202761689608358	0.02391874225739902	0.00000000000000000	0.05645941122429685	0.00000000000000000	0.10537651771426325	0.11207364112230778	0.09553324579868976	0.02235713679612878	0.00000000000000000	0.00000000000000000	0.02581416964126512	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.30145452119802940	0.98234566094983577
Hugo_Cell_2016-Pt22	0.01837825233176270	0.00000000000000000	0.03843355314435276	0.12042608828519170	0.00000000000000000	0.02817655397847746	0.00910039263900971	0.03283392670815489	0.00000000000000000	0.00012858907773214	0.00000000000000000	0.01443387794425744	0.05982702919164490	0.00000000000000000	0.20576062390273259	0.36895523527802471	0.04518330677298959	0.00000000000000000	0.04346469056574613	0.00000000000000000	0.01489788017992340	0.00000000000000000	0.00000000000000000	0.42035193695285389	0.91216879313270971
Hugo_Cell_2016-Pt23	0.00889467479173674	0.00591111815753456	0.00000000000000000	0.12406615076271534	0.00000000000000000	0.00000000000000000	0.02355869226328004	0.08266202298440840	0.00805390775447301	0.04777310171268211	0.00000000000000000	0.05500273040394134	0.06348071264553681	0.13930081809791475	0.04203158925549905	0.32691904727279875	0.00513025709112665	0.00000000000000000	0.00000000000000000	0.01725421392920129	0.01577251778894100	0.03418844508821024	0.00000000000000000	0.36271713553210588	0.93964099210469854
Hugo_Cell_2016-Pt25	0.00928378371693901	0.00000000000000000	0.01423447394835918	0.36070821428005306	0.00000000000000000	0.00000000000000000	0.00183624129276583	0.07888004151642557	0.01656138644263697	0.04505356950685363	0.00000000000000000	0.06173554429298663	0.08273863545774346	0.00000000000000000	0.11065657969572103	0.18117434629140353	0.01404824816621230	0.00000000000000000	0.00000000000000000	0.02308893539189980	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02776730730451939	1.11424907600279943
Hugo_Cell_2016-Pt27A	0.04342702707729378	0.00000000000000000	0.00000000000000000	0.20369537365804416	0.00000000000000000	0.07172783679981463	0.01030921747761590	0.07769115516048650	0.03181542325453315	0.00000000000000000	0.00000000000000000	0.02990706176912756	0.01302088809525315	0.00000000000000000	0.17554306580669696	0.29154821790684593	0.02193576270263551	0.00000000000000000	0.00454518552581392	0.00000000000000000	0.00255823821271039	0.02227554655312838	0.00000000000000000	0.17167027620036066	1.03888796836550990
Hugo_Cell_2016-Pt27B	0.00625394837732777	0.00000000000000000	0.00945270712096094	0.09208399101839575	0.00000000000000000	0.10873449284422568	0.00000000000000000	0.06038098875693917	0.02014406173589956	0.00000000000000000	0.00000000000000000	0.02764771921650798	0.11679577151013849	0.00000000000000000	0.12341746231992155	0.38372477945951006	0.02613471478026304	0.00000000000000000	0.00000000000000000	0.01542646884917928	0.00891108447784413	0.00089180953288666	0.00000000000000000	0.08042896456299030	1.07457330657279471
Hugo_Cell_2016-Pt28	0.01967096755179099	0.00000000000000000	0.03333423501503091	0.02290181847827844	0.00000000000000000	0.03608061243325670	0.00000000000000000	0.16440365511085886	0.09696169807955429	0.00000000000000000	0.07127847082783269	0.00000000000000000	0.00000000000000000	0.29380998728870550	0.02214965278737748	0.08811508695742699	0.01020359645906663	0.04523054466008467	0.00000000000000000	0.07348802215309103	0.00000000000000000	0.02237165219764475	0.00000000000000000	0.30327052505462382	0.96870064727623373
Hugo_Cell_2016-Pt29	0.01995513300941180	0.00000000000000000	0.02850373670298473	0.24065903412767556	0.00000000000000000	0.02070039491008952	0.01891827402027296	0.07176581479037564	0.03142959397610669	0.04961403617391134	0.00000000000000000	0.05813241955474829	0.03499744855814354	0.00000000000000000	0.08469324990408458	0.32117188241277850	0.00800298920107164	0.00000000000000000	0.00000000000000000	0.00342005343972670	0.00000000000000000	0.00803593921861838	0.00000000000000000	0.24855772478260091	0.99552981000699026
Hugo_Cell_2016-Pt31	0.00000000000000000	0.00000000000000000	0.01433426859608357	0.12503553494377675	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08743117774274746	0.04839212559052923	0.00000000000000000	0.00000000000000000	0.06170220381231806	0.06283605023170984	0.37116634274611104	0.03665462539590525	0.12704579792421736	0.00000000000000000	0.03250917500301680	0.00000000000000000	0.03289269801358456	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.18533171744690455	1.04496680450271895
Hugo_Cell_2016-Pt32	0.00000000000000000	0.00000000000000000	0.01093626727732081	0.15899176085328273	0.00000000000000000	0.09087877079740553	0.02528706398532163	0.00888296203665419	0.04064232913402852	0.00000000000000000	0.04205324731164389	0.00000000000000000	0.06513867386508995	0.32390948510038031	0.02532880098997294	0.19392153372339169	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01402910492550787	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24084978311022998	1.01170207488853059
Hugo_Cell_2016-Pt35	0.00407179615471023	0.00000000000000000	0.00000000000000000	0.33011127957545605	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06531165550015069	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.05368024388181504	0.08363890272780321	0.11598545897700370	0.10212407703883683	0.23335478891504219	0.00803871496163952	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00368308226754262	0.00000000000000000	0.00000000000000000	0.10730742755262015	1.06945118010229523
Hugo_Cell_2016-Pt37	0.00000000000000000	0.00000000000000000	0.06596391103812542	0.36265594869889628	0.00000000000000000	0.00000000000000000	0.01304315127969679	0.08653503044661086	0.05555689144391301	0.01586558300291446	0.00000000000000000	0.04125249701803210	0.04434247649342180	0.05148976720426678	0.05496977004978013	0.19714605106993638	0.00069726075456184	0.00000000000000000	0.00000000000000000	0.01048166149984416	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02414846028773161	1.10084897479946875
Hugo_Cell_2016-Pt38	0.17359876155901729	0.28352126790737864	0.00000000000000000	0.09443548401964875	0.00000000000000000	0.02101204577873065	0.02824250703493967	0.10831269823741511	0.04222911824916162	0.00000000000000000	0.00138260633014268	0.00000000000000000	0.00000000000000000	0.12137413402733530	0.08469220160315140	0.03954677527310592	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00165239997997282	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.50094490742001230	0.86459442411346499
