Mixture	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK	P-value	Correlation	RMSE
5085	0.04351476227928733	0.27068151306549271	0.04312837838371496	0.00260925816745011	0.00000000000000000	0.00158009099730183	0.00000000000000000	0.22876974430242969	0.40363910199478281	0.00607715080954054	0.00000000000000000	0.07837023627466787	1.00609524916058524
5087	0.11633151206506551	0.43664293272696886	0.06159532043409494	0.00548146272314579	0.00000000000000000	0.02211152884798680	0.00000000000000000	0.15981728913687096	0.19224278802489966	0.00577716604096744	0.00000000000000000	0.04534006686717258	1.00346142402267469
5088	0.05548835355825180	0.39194422102173210	0.08625254307366338	0.00502103918631713	0.00000000000000000	0.01337601678162409	0.00000000000000000	0.17824967350801837	0.26257148048669066	0.00709667238370252	0.00000000000000000	0.07034207324062404	1.00185285371165356
5091	0.05974264238578078	0.50455478438942236	0.02700899229405604	0.01311063630202460	0.00000000000000000	0.02958337788058363	0.00000000000000000	0.12513803147935462	0.23685893896620419	0.00400259630257388	0.00000000000000000	0.05297224063476174	1.00296624325567141
5092	0.07431707965169614	0.37250509653130359	0.02113445201431458	0.00000000000000000	0.00000000000000000	0.02433898187211966	0.00000000000000000	0.25929929204412339	0.24771432097803406	0.00069077690840853	0.00000000000000000	0.06834887168532243	1.00230066393875306
5093	0.01089362102750081	0.22475518391487789	0.05785102292131475	0.01208553353813044	0.00000000000000000	0.00056871686520913	0.00000000000000000	0.27786607795960827	0.41339924205031042	0.00258060172304832	0.00000000000000000	0.12953992211966225	0.99609729067922070
5094	0.08333654446934120	0.31679742301679531	0.04520842471736081	0.00813076216189344	0.00000000000000000	0.02077870049804172	0.00000000000000000	0.15338801064235441	0.35219576167463917	0.02016437281957385	0.00000000000000000	0.07195308821882455	1.00485001550140263
5095	0.09812598956014593	0.30315077110167027	0.10466858668986920	0.02197817338908588	0.00000000000000000	0.02147379379724137	0.00000000000000000	0.16961383729151455	0.27105745265027653	0.00993139552019608	0.00000000000000000	0.20694273263244728	0.97879552143220316
5097	0.06731044604135629	0.29692966613185401	0.10919774989309565	0.03879617074826334	0.00000000000000000	0.04271200953451009	0.00000000000000000	0.10766721128393743	0.33738674636698324	0.00000000000000000	0.00000000000000000	0.19097710462506717	0.98147512850515106
5098	0.01503152332138248	0.07696606453559407	0.02370300013530893	0.00011701682252034	0.00000000000000000	0.00044850548709637	0.00000000000000000	0.08940008733532419	0.79352666233236557	0.00080714003040807	0.00000000000000000	0.50360993760368500	0.87855866718157660
5103	0.07109772991129994	0.33268124614898420	0.01814705103025622	0.03180216055477562	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24848560560755220	0.29340378750441526	0.00438241924271654	0.00000000000000000	0.08259761891403743	1.00132999736155814
5104	0.03886426009575583	0.21334594848294369	0.08262551518367821	0.00925858796238523	0.00000000000000000	0.02057088095309423	0.00000000000000000	0.15196599331808244	0.47387758425202758	0.00949122975203267	0.00000000000000000	0.10519281548416289	1.00326640739556727
5105	0.03418601924696234	0.35890626123441544	0.04601214460333553	0.00000000000000000	0.00000000000000000	0.01358910161797927	0.00000000000000000	0.20130601618177937	0.34429799610823908	0.00170246100728882	0.00000000000000000	0.05832195266879991	1.00671649270226560
5108	0.05847170231465066	0.32869161553308196	0.03072406975506988	0.00000000000000000	0.00000000000000000	0.01648857843271149	0.00000000000000000	0.24727134848261370	0.31521159182201403	0.00314109365985840	0.00000000000000000	0.05260006520037605	1.00738190597556732
5115	0.01230000087313747	0.11397048987001478	0.06617824611707816	0.00000000000000000	0.00000000000000000	0.00608560880714194	0.00000000000000000	0.12211430210772063	0.66828616605060420	0.01106518617430270	0.00000000000000000	0.35518246279313520	0.93592878284973624
5117	0.10159746350548801	0.42593353694185432	0.01500090326616545	0.00477729570744000	0.00000000000000000	0.02198860732148576	0.00000000000000000	0.18737213672700920	0.24021139032316033	0.00311866620739687	0.00000000000000000	0.04926384807247838	1.00421755253623646
5120	0.06626653037398808	0.12984077639390693	0.16724224573125604	0.00000000000000000	0.00000000000000000	0.00962258170978399	0.00000000000000000	0.13764584901052582	0.47641657183074576	0.01296544494979344	0.00000000000000000	0.48933539282492661	0.90477297594338724
5122	0.01127073542436886	0.18118183066176177	0.16150562865696835	0.00000000000000000	0.00000000000000000	0.00748204687065612	0.00000000000000000	0.08376227162086052	0.55223393997240933	0.00256354679297517	0.00000000000000000	0.21775974882961344	0.97685844153389301
5124	0.07938696873524458	0.42065376792555459	0.03763990564831925	0.00000000000000000	0.00000000000000000	0.02588940884342139	0.00000000000000000	0.25439465711920284	0.17990519612378569	0.00213009560447171	0.00000000000000000	0.03835321792814943	1.00491138707408578
5133	0.02505168011144306	0.14150591826141129	0.16928448434301471	0.01770653149469750	0.00000000000000000	0.01019823274847269	0.00000000000000000	0.06000495676435041	0.56061893724659073	0.01562925903001966	0.00000000000000000	0.51105698353072970	0.89198794972535489
