Mixture	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
Patient140	0.00000000000000000	0.25521582919888824	0.09403907902519566	0.01797502347291640	0.00000000000000000	0.01899900415904975	0.56949951272814581	0.00000000000000000	0.00000000000000000	0.04427155141580405	0.00000000000000000	0.01937709363206832	1.07705947087288467
Patient141	0.00000000000000000	0.84028223915338141	0.00223719485172678	0.09204430570013158	0.00000000000000000	0.00000000000000000	0.06543626029476010	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13574644861612747	1.38040577939539544
Patient142	0.00000000000000000	0.49735433728805922	0.01941135346092671	0.47971350719951067	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00352080205150343	0.00000000000000000	0.00000000000000000	0.13912883616481714	1.20779615490833292
Patient143	0.00000000000000000	0.11325152892997563	0.02514948517658164	0.14290379654146601	0.00000000000000000	0.05115193723305720	0.45568066495936588	0.00000000000000000	0.21186258715955372	0.00000000000000000	0.00000000000000000	-0.06022783916094901	1.08067363479335032
Patient144	0.00945040576898063	0.15387831524845422	0.19936111076529328	0.00000000000000000	0.00724989834021246	0.00171249577025043	0.00000000000000000	0.06639096861277932	0.08131748722929572	0.48063931826473394	0.00000000000000000	0.00073453126119783	1.10831209034987932
Patient145	0.00000000000000000	0.06469921329239231	0.52939567828878653	0.30646005296446355	0.00000000000000000	0.00000000000000000	0.06133019613971692	0.03811485931464074	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02800869180486549	1.17733592052089286
Patient146	0.00466340876068341	0.15447688749889166	0.40094569783581258	0.31372931138572641	0.00372316197203284	0.00013985282033890	0.04166389217271903	0.04906912245076413	0.03158866510303081	0.00000000000000000	0.00000000000000000	0.11399821900076831	1.11045535730277667
Patient147	0.00000000000000000	0.44849442567330799	0.00000000000000000	0.55150557432669212	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11507654958724731	1.21005904131419806
Patient148	0.00621245385084560	0.00000000000000000	0.35175727413688107	0.59469448050396634	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04733579150830706	0.00000000000000000	0.00000000000000000	0.09396570395897101	1.14033621976267718
Patient149	0.03535608698807373	0.36042515450923118	0.33455979144691617	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.26200821003194513	0.00765075702383381	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08601509601138971	1.13517836688427520
Patient14	0.00637706369197853	0.04924793764773448	0.17680563944954880	0.68237689321096595	0.00000000000000000	0.00000000000000000	0.08519246599977212	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14817684927770658	1.09911007544891759
Patient150	0.00028880107312402	0.50871798349676300	0.14799082304119149	0.00000000000000000	0.00000000000000000	0.05473448697211748	0.24927259837803512	0.00000000000000000	0.03899530703876886	0.00000000000000000	0.00000000000000000	0.14948485018745594	1.13223005604753402
Patient154	0.00000000000000000	0.00000000000000000	0.15068458786292721	0.78047595099438871	0.00000000000000000	0.00000000000000000	0.06883946114268409	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15120411517330309	1.11436398071984533
Patient155	0.00000000000000000	0.09055214817195358	0.00000000000000000	0.73709678582841065	0.00000000000000000	0.02348276374829958	0.14886830225133613	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31339872470275948	0.99377044545976412
Patient156	0.00000000000000000	0.33608989420131730	0.06742191762082840	0.49497182619985575	0.04074317423386269	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.06077318774413591	0.00000000000000000	0.00000000000000000	0.17254280895327134	1.11277057071974905
Patient158	0.00765472189402839	0.28399092935641279	0.00000000000000000	0.22391955373633687	0.00000000000000000	0.06139306556053704	0.39557388792578363	0.00000000000000000	0.00000000000000000	0.02746784152690122	0.00000000000000000	0.09853728780875627	1.05833554091200144
Patient159	0.00000000000000000	0.27875499618699945	0.29765366445704788	0.00761956415771254	0.03948820568256584	0.00000000000000000	0.35655795807709112	0.00000000000000000	0.01992561143858329	0.00000000000000000	0.00000000000000000	0.13803778238564857	1.06433985232505801
Patient15	0.00000000000000000	0.13240698893281203	0.29067722197815382	0.15645467949200198	0.00000000000000000	0.00000000000000000	0.34592908790212690	0.07453202169490536	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16808568283723641	1.02166443769365878
Patient162	0.01469888739799455	0.00000000000000000	0.44239068862630326	0.19018966690509442	0.00541429576045736	0.01787631677579576	0.02559866521760598	0.24586018666255940	0.03896390945893245	0.01900738319525678	0.00000000000000000	0.02709735480640596	1.11019738081471453
Patient163	0.00000000000000000	0.02843976342069784	0.00000000000000000	0.11061018777269138	0.00000000000000000	0.00000000000000000	0.80366717911583219	0.05728286969077858	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.03396506081384332	1.07559497164896101
Patient165	0.00101972995569940	0.23102044135799868	0.35084132450433908	0.21574183980337433	0.04205536484606588	0.01437284765492596	0.06103041101073519	0.00000000000000000	0.08391804086686158	0.00000000000000000	0.00000000000000000	0.19324345414647337	1.06068578385582035
Patient166	0.00000000000000000	0.14645641368493234	0.10908252118817574	0.26568955927221516	0.00000000000000000	0.00000000000000000	0.47877150585467670	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01885297566284005	1.06948375761642356
Patient167	0.00000000000000000	0.71401238245404308	0.10862630802182291	0.00000000000000000	0.00000000000000000	0.00669222383838736	0.00000000000000000	0.00000000000000000	0.09982380130583469	0.07084528437991210	0.00000000000000000	0.22973848830640370	1.21683056863106476
Patient168	0.00000000000000000	0.30512255967672697	0.14611603841816420	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.51690222823380161	0.00000000000000000	0.00000000000000000	0.03185917367130732	0.00000000000000000	0.00826759304044564	1.10597301413121230
Patient169	0.00000000000000000	0.16173820284193410	0.35688502693157897	0.02120630207887003	0.00128054674748063	0.01147617663041823	0.42476577315800118	0.00000000000000000	0.00000000000000000	0.02264797161171669	0.00000000000000000	0.22100200804411463	1.00572437627675582
Patient170	0.00783842695539158	0.24441711533919427	0.25581564127682882	0.01046071806065510	0.00000000000000000	0.00000000000000000	0.42354780376395551	0.03384621800414939	0.00000000000000000	0.02407407659982531	0.00000000000000000	0.16987216227682420	1.02994976001884342
Patient172	0.00000000000000000	0.00000000000000000	0.20857681650546606	0.68999151344244092	0.00000000000000000	0.00000000000000000	0.10143167005209297	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15033542967197991	1.09807272728756500
Patient173	0.00000000000000000	0.25130231428917488	0.36419174914150004	0.38450593656932514	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13878212568872034	1.14624835612274967
Patient179	0.06596099346812867	0.00000000000000000	0.00489083506812966	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.53100400602631570	0.00000000000000000	0.00000000000000000	0.39814416543742603	0.00000000000000000	0.09745544644623248	1.02771616617655459
Patient17	0.03898455917410737	0.47384154141279822	0.15366515656113647	0.00000000000000000	0.00000000000000000	0.03553941899364923	0.27237776880211717	0.00000000000000000	0.02559155505619157	0.00000000000000000	0.00000000000000000	0.28497359438869724	1.02806655954565507
Patient181	0.00000000000000000	0.13060186673258109	0.11727491258199309	0.52465857839798558	0.00000000000000000	0.00000000000000000	0.22711545835130631	0.00034918393613389	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19458846033265537	1.03760503679760441
Patient183	0.00000000000000000	0.16663322687014143	0.04071908389326144	0.43671689849402828	0.00000000000000000	0.00000000000000000	0.24955567446765856	0.10637511627491018	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21150263421586060	1.01084835117408134
Patient184	0.00530707506059386	0.72155963404766099	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00730428157115927	0.00000000000000000	0.00573382713463022	0.23361807134936241	0.02647711083659321	0.00000000000000000	0.16535265596831147	1.24236906192547658
Patient185	0.00000000000000000	0.20124633646410600	0.07183994619859302	0.67435677989221665	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00389117204662408	0.04866576539846034	0.00000000000000000	0.00000000000000000	0.32412388577360157	1.00699617306440725
Patient187	0.03435390153530306	0.21195687669062019	0.35565731568959785	0.00000000000000000	0.00000000000000000	0.01436434995216905	0.38366755613230974	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14722292094868325	1.04807209613747565
Patient188	0.00000000000000000	0.10809131654423734	0.16054042347654965	0.45018742735204276	0.00000000000000000	0.00000000000000000	0.22602763563130604	0.05515319699586404	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03095436782782866	1.09978748151920769
Patient18	0.00000000000000000	0.25337767669620614	0.20513188188229939	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.35318805363857492	0.00000000000000000	0.00000000000000000	0.18830238778291952	0.00000000000000000	0.16124094749514262	1.03538770777879074
Patient1	0.00000000000000000	0.03888569977424686	0.16672713227935884	0.17751949668707237	0.00000000000000000	0.02591628815372768	0.57549892595290097	0.01545245715269322	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.01246719656679158	1.05300212403866245
Patient20	0.00000000000000000	0.67657536851700739	0.20777771730624164	0.00000000000000000	0.04502844980285964	0.00000000000000000	0.00000000000000000	0.07061846437389135	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24996904557693289	1.20011766704082645
Patient21	0.00000000000000000	0.22217713879892739	0.05606920109216597	0.00000000000000000	0.00000000000000000	0.00120589228969109	0.00000000000000000	0.01537921271344027	0.52095748717909418	0.18421106792668115	0.00000000000000000	0.03400919414647847	1.08660512890898020
Patient22	0.00000000000000000	0.19401422878103219	0.26298719184061076	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24771811196247526	0.00000000000000000	0.00000000000000000	0.29528046741588171	0.00000000000000000	0.01121267691849197	1.10559754902808982
Patient23	0.00000000000000000	0.55769145459241942	0.03856258220487520	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.40374596320270539	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31198530757477794	1.03477620389689884
Patient24	0.00000000000000000	0.07924312780162016	0.00000000000000000	0.66807387016962239	0.02798550249770071	0.05625308023404622	0.16844441929701043	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31989021648628951	0.97617724452704102
Patient25	0.00000000000000000	0.14915278705170457	0.48843775084976093	0.18344727545036160	0.00000000000000000	0.00000000000000000	0.17896218664817296	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.11935891942527359	1.10935248861414038
Patient27	0.23022041715055663	0.23440394277746374	0.03527987040520100	0.04481508809898761	0.00000000000000000	0.00000000000000000	0.43298744655661209	0.02229323501117891	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25127521214056886	0.98657367469128554
Patient30	0.00000000000000000	0.49088173447834216	0.07033659408716528	0.00000000000000000	0.00000000000000000	0.00471294624522116	0.06071335834555004	0.09171198732907783	0.00000000000000000	0.28164337951464352	0.00000000000000000	0.33072444348878977	1.01477986380894958
Patient31	0.00000000000000000	0.13145464569481191	0.43647370805158153	0.00000000000000000	0.00000000000000000	0.00687590402841640	0.04810352948283314	0.00000000000000000	0.05519093313897891	0.32190127960337828	0.00000000000000000	0.10911727811022184	1.09451274451968206
Patient32	0.00000000000000000	0.00000000000000000	0.13038999658884298	0.27424240131634603	0.00000000000000000	0.04826294757640918	0.54710465451840185	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.04775854691866570	1.07493893353452741
Patient33	0.02788981498185815	0.21742104996897102	0.25347759146572646	0.24780909036449533	0.00000000000000000	0.00000000000000000	0.10427202197017497	0.14913043124877409	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25876315017844720	1.00081445680905845
Patient34	0.00000000000000000	0.06753291253351662	0.18600855304901578	0.47286889233249713	0.00000000000000000	0.00000000000000000	0.26126831026056313	0.01232133182440729	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07226028121381407	1.08330831636440017
Patient35	0.00000000000000000	0.24976562417759496	0.08792088956521826	0.32919996100322307	0.00000000000000000	0.00315586154363583	0.26668524443386710	0.06327241927646082	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12423019546093254	1.06077787719628391
Patient36	0.00000000000000000	0.28568658650591550	0.31999943798799713	0.00000000000000000	0.02900354017525263	0.00000000000000000	0.04879281201799961	0.00000000000000000	0.01636731285831296	0.30015031045452217	0.00000000000000000	0.07750391148624253	1.13695020776500377
Patient37	0.11394338198275347	0.28152653827405233	0.14560774561049308	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.44139424622376805	0.01752808790893316	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24368833292242015	0.99164755537504301
Patient38	0.00569190416128028	0.35770471578297525	0.29230358516801286	0.00000000000000000	0.00986259668037780	0.01690446450486847	0.06106197365073598	0.06889912231714590	0.07507066282708258	0.11250097490752084	0.00000000000000000	0.06611406868275423	1.14102152038896776
Patient40	0.00913856769351729	0.09445917294791026	0.47799207529182042	0.03604477348919985	0.01069548717915162	0.00000000000000000	0.13024716589883845	0.19488837899684011	0.01958513667890274	0.02694924182381930	0.00000000000000000	-0.01423981109767229	1.13592114370095998
Patient42	0.00000000000000000	0.27380223081531879	0.08754864287995751	0.18269642182121024	0.00000000000000000	0.00000000000000000	0.45595270448351349	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21435890019697090	1.00873692022935013
Patient44	0.00481315688415881	0.31851040402440500	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.54092631041927575	0.00000000000000000	0.00000000000000000	0.13575012867216044	0.00000000000000000	0.17538851878497522	1.02568034523015372
Patient45	0.00000000000000000	0.38931328109906926	0.29269225354671446	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12351033098926388	0.13636466573051936	0.00000000000000000	0.05811946863443310	0.00000000000000000	0.46130535807232376	0.90617951847821443
Patient47	0.00000000000000000	0.02861674469652424	0.02976985045823463	0.70336249536016748	0.00000000000000000	0.00000000000000000	0.23825090948507360	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.03067915333692591	1.13426596977617478
Patient48	0.01880524152642568	0.00000000000000000	0.33134114822834126	0.10077947350590896	0.00486044608366990	0.00516538980056447	0.21254626362779655	0.19975885706594232	0.03332793789956173	0.09341524226178910	0.00000000000000000	0.06286379890468832	1.05480751242274473
Patient4	0.00000000000000000	0.00000000000000000	0.23241069000915926	0.20051650646128807	0.00000000000000000	0.00000000000000000	0.56707280352955269	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00736910984395923	1.06377793032145562
Patient51	0.00000000000000000	0.20308166082463744	0.25542896586798503	0.35326889811288276	0.00000000000000000	0.00000000000000000	0.18822047519449484	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.20840592026441976	1.04171343697954621
Patient58	0.00000000000000000	0.10217389852508425	0.19796164884163964	0.57100324732082053	0.00000000000000000	0.00000000000000000	0.12886120531245562	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.09605558100416926	1.11198288898871533
Patient61	0.00000000000000000	0.38097217157768593	0.00000000000000000	0.53295106997872732	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08607675844358670	0.00000000000000000	0.00000000000000000	0.25153515919364883	1.07304261352151808
Patient62	0.00000000000000000	0.65935401999127730	0.23969977081679938	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.08531810916135396	0.00000000000000000	0.00000000000000000	0.01562810003056937	0.00000000000000000	0.15151249054197552	1.26829858960152908
Patient63	0.00000000000000000	0.07927078128642823	0.28245438918870819	0.24713219944537526	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07573671276990805	0.31540591730958029	0.00000000000000000	0.00000000000000000	0.07580759916190757	1.06486853042309648
Patient67	0.00000000000000000	0.00000000000000000	0.12589063816434765	0.50934594723765836	0.00000000000000000	0.00000000000000000	0.36476341459799394	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14441309220487453	1.04029627724014007
Patient6	0.00309635000285603	0.07360189410246279	0.32325927416408606	0.10649917549609254	0.00000000000000000	0.02570974253052783	0.44817255667842598	0.00000000000000000	0.00998211737241020	0.00967888965313855	0.00000000000000000	0.08277310809530519	1.04838751611018566
Patient72	0.00000000000000000	0.33242699639853135	0.10003203900926806	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.56754096459220049	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24745877695691096	0.99984175093096139
Patient73	0.00000000000000000	0.47106776830348163	0.12994357214674968	0.09917538094864023	0.00000000000000000	0.00000000000000000	0.29981327860112850	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.19335266850218735	1.09375057898790540
Patient75	0.01940686575340736	0.35773270529422790	0.04251819212494989	0.00000000000000000	0.00000000000000000	0.03561050402620254	0.26532657041764873	0.07965560282808105	0.00000000000000000	0.19974955955548263	0.00000000000000000	0.31652959166875710	0.96696397044425597
Patient77	0.00000000000000000	0.27976097468431460	0.16749676721166629	0.00534255431233181	0.00279697190484535	0.00000000000000000	0.32434298124943900	0.10439987894492353	0.00000000000000000	0.11585987169247955	0.00000000000000000	0.27186310750277815	0.98190368410880302
Patient78	0.00000000000000000	0.67655157679818756	0.09559085027643084	0.05471495847226752	0.00772573984467658	0.00000000000000000	0.16541687460843743	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.36930180736808982	1.07557982218616255
Patient79	0.00000000000000000	0.49364487415522246	0.32306671477519666	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.17754318615340728	0.00574522491617364	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.24766307527257342	1.10663731479851779
Patient7	0.00000000000000000	0.08306171968097023	0.18653180404368372	0.29959716705344180	0.00000000000000000	0.00000000000000000	0.43080930922190430	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.02572747810762172	1.07040593320965249
Patient82	0.00000000000000000	0.37580388636250189	0.15073461089929832	0.00000000000000000	0.10384916517611027	0.02676794234745929	0.22569648485109889	0.00000000000000000	0.00000000000000000	0.11714791036353130	0.00000000000000000	0.06281616497935222	1.12898370481825849
Patient83	0.00000000000000000	0.06564161239058551	0.07797266004125201	0.27492357464672829	0.00000000000000000	0.00000000000000000	0.58146215292143422	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.04556883467302165	1.04736162337066463
Patient86	0.09729889530833526	0.34655535390335651	0.00000000000000000	0.11161987857995433	0.00000000000000000	0.00000000000000000	0.31039037042140583	0.12894032335525005	0.00519517843169806	0.00000000000000000	0.00000000000000000	0.38111199802482787	0.92955510764818416
Patient87	0.13902936575875086	0.17866861810736259	0.07752621943221176	0.00870115622196940	0.00000000000000000	0.00000000000000000	0.54389314427840396	0.03533586344239421	0.01684563275890733	0.00000000000000000	0.00000000000000000	0.17424396508086523	1.00551352494393154
Patient8	0.00896715156870249	0.03110663783806802	0.21680617401784005	0.00000000000000000	0.04277912840807464	0.02035169243892417	0.39816638032674218	0.00000000000000000	0.00000000000000000	0.28182283540164832	0.00000000000000000	0.01496933526940252	1.05366236914703659
Patient94	0.00000000000000000	0.14070236201257832	0.00102417341653159	0.66177268042969739	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07780485984083800	0.11869592430035467	0.00000000000000000	0.00000000000000000	0.19657632170058681	1.05323169846476183
Patient96	0.00000000000000000	0.18067526724509081	0.24200631572864720	0.05920616539627213	0.16918837580751497	0.00000000000000000	0.34892387582247492	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16343629788916170	1.03318801072671795
Patient98	0.00000000000000000	0.31987965920909145	0.24225792420436598	0.05459745102451887	0.00000000000000000	0.00000000000000000	0.37833420729211592	0.00493075826990776	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.26226177519424115	1.00585205801050526
Patient99	0.00156456476319156	0.38770771918492175	0.22871189420007598	0.26062934614305111	0.00000000000000000	0.00914950648387002	0.06062829780401389	0.00000000000000000	0.05160867142087566	0.00000000000000000	0.00000000000000000	0.21253942468254916	1.08986063129840716
Patient9	0.00306498204185034	0.07555267855493893	0.09802482130409183	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.63104765406571561	0.02088545674673381	0.00000000000000000	0.17142440728666944	0.00000000000000000	0.07606315931318511	1.02968201300991025
Patient56	0.00000000000000000	0.08208559624276214	0.25736430394711596	0.53054216833114420	0.00000000000000000	0.00000000000000000	0.13000793147897766	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.15502801978072431	1.07844401473340357
Patient191	0.00613564960698904	0.45575601906921015	0.18920715993563181	0.05143208371453128	0.00307943254556657	0.03017247627872992	0.25640434975444282	0.00000000000000000	0.00781282909489850	0.00000000000000000	0.00000000000000000	0.24169296924727077	1.06050403688254269
Patient189	0.00000000000000000	0.09244366644501810	0.00000000000000000	0.82805785989467662	0.00000000000000000	0.04811232444559330	0.00000000000000000	0.00000000000000000	0.03138614921471194	0.00000000000000000	0.00000000000000000	0.49887454433874601	0.88343503774344267
Patient200	0.00000000000000000	0.31152004456373017	0.16706620670578370	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.07046787340303454	0.00000000000000000	0.45094587532745156	0.00000000000000000	0.19835565103144137	1.05987305000498844
Patient201	0.00000000000000000	0.00000000000000000	0.16058504534731469	0.17557728407453657	0.00000000000000000	0.01239890585375093	0.04639795695426318	0.00000000000000000	0.00000000000000000	0.60504080777013469	0.00000000000000000	0.05543440629040093	1.10570031935656687
